	gene_id_Covid1_R1_
BCL11A	1
BCL11B	79
BCL2	2
BCL2A1	68
BCL2L1	2
BCL2L10	1
BCL2L11	1
BCL2L12	0
BCL2L13	3
BCL2L14	10
BCL2L15	1
BCL2L2	0
BCL2L2_PABPN1	0
BCL3	544
BCL6	45
BCL6B	1
BCL7A	1
BCL7B	1
BCL7C	10
BCL9	4
BCL9L	13
BCLAF1	38
BCO1	0
BCO2	308
BCOR	3
BCORL1	1
BCORP1	0
BCR	17
BCRP2	6
BCRP3	0
BCS1L	0
BCYRN1	0
BDH1	1
BDH2	0
BDKRB1	0
BDKRB2	2
BDNF	5
BDNF_AS	0
BDP1	5
BEAN1	0
BEAN1_AS1	0
BECN1	3
BECN2	0
BEGAIN	6
BEND2	0
BEND3	18
BEND3P3	0
BEND4	1
BEND5	0
BEND6	14
BEND7	1
BEST1	17
BEST2	0
BEST3	0
BEST4	0
BET1	0
BET1L	4
BEX1	0
BEX2	0
BEX4	1
BEX5	0
BFAR	2
BFSP1	0
BFSP2	0
BGLAP	0
BGLT3	0
BGN	2
BHLHA15	9
BHLHA9	0
BHLHB9	0
BHLHE22	1
BHLHE23	0
BHLHE40	10
BHLHE40_AS1	0
BHLHE41	22
BHMG1	0
BHMT	0
BHMT2	0
BICC1	0
BICD1	1
BICD2	1
BID	7
BIK	0
BIN1	0
BIN2	5
BIN3	8
BIN3_IT1	0
BIRC2	0
BIRC3	5
BIRC5	0
BIRC6	5
BIRC6_AS2	0
BIRC7	5
BIRC8	0
BISPR	5
BIVM	0
BIVM_ERCC5	0
BLACAT1	0
BLACE	5
BLCAP	4
BLID	0
BLK	0
BLM	8
BLMH	0
BLNK	0
BLOC1S1	3
BLOC1S1_RDH5	0
BLOC1S2	0
BLOC1S3	2
BLOC1S4	1
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	0
BLVRA	1
BLVRB	3
BLZF1	2
BMF	0
BMI1	1213
BMP1	0
BMP10	0
BMP15	1
BMP2	0
BMP2K	7
BMP3	11
BMP4	0
BMP5	4
BMP6	0
BMP7	0
BMP7_AS1	0
BMP8A	6
BMP8B	21
BMPER	1
BMPR1A	1
BMPR1B	0
BMPR1B_AS1	0
BMPR2	6
BMS1	2
BMS1P17	0
BMS1P18	0
BMS1P20	0
BMS1P21	0
BMS1P4	1
BMS1P5	0
BMS1P6	0
BMX	0
BNC1	0
BNC2	1
BNIP1	0
BNIP2	3
BNIP3	0
BNIP3L	2
BNIPL	3
BOC	4
BOD1	90
BOD1L1	14
BOD1L2	0
BOK	0
BOK_AS1	0
BOLA1	0
BOLA2	0
BOLA2B	0
BOLA3	0
BOLA3_AS1	0
BOLL	0
BOP1	1
BORA	0
BPESC1	0
BPGM	1
BPHL	1
BPI	1
BPIFA1	69
BPIFA2	0
BPIFA3	0
BPIFA4P	0
BPIFB1	5
BPIFB2	0
BPIFB3	0
BPIFB4	1
BPIFB6	0
BPIFC	0
BPNT1	0
BPTF	62
BPY2	0
BPY2B	0
BPY2C	0
BRAF	1
BRAP	3
BRAT1	3
BRCA1	4
BRCA2	3
BRCAT107	0
BRCAT54	0
BRCC3	1
BRD1	4
BRD2	78
BRD3	1
BRD4	26
BRD7	3
BRD7P3	0
BRD8	4
BRD9	3
BRDT	0
BRDTP1	0
BRE	0
BRE_AS1	6
BREA2	0
BRF1	0
BRF2	0
BRI3	3
BRI3BP	0
BRICD5	0
BRINP1	1
BRINP2	2
BRINP3	0
BRIP1	0
BRIX1	1
BRK1	6
BRMS1	0
BRMS1L	0
BROX	5
BRPF1	2
BRPF3	6
BRS3	2
BRSK1	6
BRSK2	2
BRWD1	2
BRWD1_AS1	0
BRWD1_IT2	0
BRWD3	2
BSCL2	0
BSDC1	3
BSG	2
BSN	59
BSN_AS2	0
BSND	0
BSPH1	0
BSPRY	1
BST1	391
BST2	8
BSX	1
BTAF1	1
BTBD1	4
BTBD10	0
BTBD11	2
BTBD16	0
BTBD17	0
BTBD18	0
BTBD19	4
BTBD2	1
BTBD3	9
BTBD6	0
BTBD7	3
BTBD8	105
BTBD9	3
BTC	0
BTD	0
BTF3	1
BTF3L4	0
BTF3P11	0
BTG1	24
BTG2	36
BTG3	2
BTG4	0
BTK	0
BTLA	0
BTN1A1	2
BTN2A1	4
BTN2A2	2
BTN2A3P	0
BTN3A1	5
BTN3A2	3
BTN3A3	1
BTNL10	0
BTNL2	0
BTNL3	1
BTNL8	1
BTNL9	0
BTRC	3
BUB1	1
BUB1B	0
BUB3	0
BUD13	0
BUD31	4
BVES	0
BVES_AS1	0
BYSL	0
BZRAP1	8
BZRAP1_AS1	0
BZW1	161
BZW2	0
C10orf10	0
C10orf105	2
C10orf107	0
C10orf11	20
C10orf111	0
C10orf113	0
C10orf12	0
C10orf120	0
C10orf126	0
C10orf128	0
C10orf131	0
C10orf142	0
C10orf2	0
C10orf25	0
C10orf32	1
C10orf32_ASMT	0
C10orf35	2
C10orf53	0
C10orf54	23
C10orf55	1
C10orf62	0
C10orf67	0
C10orf71	0
C10orf71_AS1	1
C10orf76	0
C10orf82	0
C10orf88	0
C10orf90	0
C10orf91	0
C10orf95	2
C10orf99	0
C11orf1	0
C11orf16	1
C11orf21	2
C11orf24	0
C11orf30	9
C11orf31	8
C11orf39	0
C11orf40	0
C11orf42	0
C11orf44	0
C11orf45	0
C11orf49	0
C11orf52	0
C11orf53	0
C11orf54	0
C11orf57	0
C11orf58	4
C11orf63	1
C11orf65	0
C11orf68	4
C11orf70	4
C11orf71	0
C11orf72	0
C11orf73	0
C11orf74	0
C11orf80	21
C11orf84	0
C11orf85	1
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	0
C11orf94	0
C11orf95	25
C11orf96	8
C11orf97	0
C11orf98	1
C12orf10	5
C12orf29	0
C12orf4	3
C12orf40	0
C12orf42	0
C12orf43	0
C12orf45	0
C12orf49	1
C12orf50	0
C12orf54	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf65	0
C12orf66	0
C12orf71	0
C12orf73	0
C12orf74	0
C12orf75	19
C12orf76	0
C12orf77	0
C12orf79	0
C12orf80	0
C14orf1	0
C14orf105	0
C14orf119	0
C14orf132	2
C14orf142	1
C14orf159	5
C14orf166	3
C14orf169	1
C14orf177	0
C14orf178	1
C14orf180	0
C14orf2	0
C14orf28	0
C14orf37	1
C14orf39	0
C14orf79	1
C14orf80	14
C14orf93	3
C15orf26	3
C15orf27	0
C15orf32	0
C15orf38_AP3S2	0
C15orf39	23
C15orf40	4
C15orf41	0
C15orf43	0
C15orf48	11
C15orf52	5
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	0
C15orf59	1
C15orf59_AS1	0
C15orf61	0
C15orf62	0
C15orf65	0
C16orf13	0
C16orf45	0
C16orf46	0
C16orf47	0
C16orf52	1
C16orf54	3
C16orf58	2
C16orf59	1
C16orf62	0
C16orf70	0
C16orf71	0
C16orf72	18
C16orf74	0
C16orf78	0
C16orf82	0
C16orf86	0
C16orf87	0
C16orf89	0
C16orf90	0
C16orf91	0
C16orf92	0
C16orf93	7
C16orf95	0
C16orf96	5
C16orf97	0
C17orf100	0
C17orf102	0
C17orf104	0
C17orf105	0
C17orf107	5
C17orf112	0
C17orf47	0
C17orf49	0
C17orf50	0
C17orf51	5
C17orf53	3
C17orf58	0
C17orf59	2
C17orf62	6
C17orf64	0
C17orf67	0
C17orf74	2
C17orf75	0
C17orf77	1
C17orf78	0
C17orf80	0
C17orf82	1
C17orf85	5
C17orf89	0
C17orf96	2
C17orf97	2
C17orf98	0
C17orf99	0
C18orf21	0
C18orf25	0
C18orf32	0
C18orf42	3
C18orf54	0
C18orf61	0
C18orf63	1
C18orf65	0
C18orf8	0
C19orf12	5
C19orf18	0
C19orf24	0
C19orf25	0
C19orf33	0
C19orf35	4
C19orf38	0
C19orf43	4
C19orf44	1
C19orf45	0
C19orf47	0
C19orf48	0
C19orf52	1
C19orf53	3
C19orf54	1
C19orf57	1
C19orf60	2
C19orf66	4
C19orf67	1
C19orf68	1
C19orf70	0
C19orf71	1
C19orf73	0
C19orf80	0
C19orf81	1
C19orf84	1
C1D	0
C1GALT1	1
C1GALT1C1	0
C1GALT1C1L	0
C1QA	4
C1QB	0
C1QBP	0
C1QC	2
C1QL1	1
C1QL2	1
C1QL3	2
C1QL4	0
C1QTNF1	5
C1QTNF1_AS1	0
C1QTNF2	0
C1QTNF3	2
C1QTNF3_AMACR	0
C1QTNF4	5
C1QTNF5	0
C1QTNF6	0
C1QTNF7	0
C1QTNF8	1
C1QTNF9	0
C1QTNF9B	0
C1QTNF9B_AS1	0
C1R	1
C1RL	3
C1RL_AS1	1
C1S	0
C1orf100	0
C1orf101	0
C1orf105	0
C1orf106	7
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	0
C1orf115	0
C1orf116	4
C1orf122	1
C1orf123	0
C1orf127	1
C1orf131	0
C1orf137	0
C1orf140	0
C1orf141	0
C1orf145	4
C1orf146	0
C1orf158	0
C1orf159	0
C1orf162	0
C1orf167	1
C1orf168	0
C1orf174	1
C1orf177	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf194	0
C1orf195	1
C1orf198	0
C1orf204	0
C1orf21	4
C1orf210	0
C1orf216	2
C1orf220	0
C1orf226	0
C1orf228	0
C1orf229	0
C1orf233	0
C1orf234	0
C1orf27	0
C1orf35	0
C1orf43	2
C1orf50	1
C1orf52	6
C1orf53	0
C1orf54	0
C1orf56	1
C1orf61	0
C1orf64	1
C1orf68	0
C1orf74	2
C1orf87	0
C1orf94	0
C1orf95	2
C2	1
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	0
C20orf173	0
C20orf194	1
C20orf195	0
C20orf196	2
C20orf197	1
C20orf202	3
C20orf203	0
C20orf24	622
C20orf27	0
C20orf62	0
C20orf78	0
C20orf85	4
C20orf96	1
C21orf140	0
C21orf2	0
C21orf33	0
C21orf58	0
C21orf59	1
C21orf62	0
C21orf62_AS1	0
C21orf91	0
C21orf91_OT1	0
C22orf15	2
C22orf23	0
C22orf24	0
C22orf29	0
C22orf31	0
C22orf34	1
C22orf39	0
C22orf42	0
C22orf46	0
C2CD2	0
C2CD2L	11
C2CD3	1
C2CD4A	7
C2CD4B	0
C2CD4C	1
C2CD4D	0
C2CD5	0
C2orf15	0
C2orf16	0
C2orf27A	0
C2orf27B	0
C2orf40	2
C2orf42	0
C2orf44	0
C2orf47	0
C2orf48	0
C2orf49	7
C2orf50	0
C2orf54	1
C2orf57	0
C2orf61	0
C2orf66	0
C2orf68	0
C2orf69	0
C2orf70	1
C2orf71	0
C2orf72	2
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	1
C2orf80	0
C2orf81	2
C2orf82	0
C2orf83	0
C2orf88	1
C2orf91	0
C3	34
C3AR1	2
C3P1	0
C3orf14	0
C3orf17	1
C3orf18	0
C3orf20	2
C3orf22	0
C3orf30	0
C3orf33	0
C3orf35	0
C3orf36	0
C3orf38	2
C3orf49	0
C3orf52	0
C3orf56	0
C3orf58	2
C3orf62	0
C3orf67	0
C3orf67_AS1	0
C3orf70	0
C3orf79	0
C3orf80	0
C3orf84	0
C4A	0
C4B	0
C4BPA	0
C4BPB	0
C4B_2	0
C4orf17	0
C4orf19	0
C4orf22	1
C4orf26	0
C4orf27	0
C4orf29	1
C4orf3	12
C4orf32	2
C4orf33	0
C4orf36	0
C4orf45	0
C4orf46	0
C4orf47	0
C4orf48	31
C4orf51	0
C5	0
C5AR1	28
C5AR2	1
C5orf15	0
C5orf17	0
C5orf22	2527
C5orf24	2
C5orf28	1
C5orf30	0
C5orf34	1
C5orf38	40
C5orf42	0
C5orf45	0
C5orf46	0
C5orf47	1
C5orf49	3
C5orf51	0
C5orf52	0
C5orf56	3
C5orf58	3
C5orf60	0
C5orf63	0
C5orf64	0
C5orf66	1
C5orf66_AS1	2
C5orf66_AS2	0
C5orf67	0
C6	0
C6orf1	3
C6orf10	0
C6orf106	6
C6orf118	0
C6orf120	0
C6orf132	8
C6orf136	6
C6orf141	0
C6orf15	0
C6orf163	0
C6orf165	0
C6orf201	0
C6orf203	2
C6orf222	0
C6orf223	1
C6orf226	1
C6orf229	0
C6orf25	2
C6orf47	0
C6orf48	0
C6orf52	0
C6orf58	0
C6orf62	2
C6orf7	0
C6orf89	9
C6orf99	0
C7	0
C7orf13	0
C7orf25	0
C7orf26	1
C7orf31	0
C7orf33	0
C7orf34	0
C7orf43	1
C7orf49	0
C7orf50	3
C7orf55	0
C7orf55_LUC7L2	0
C7orf57	0
C7orf60	0
C7orf61	0
C7orf62	0
C7orf65	0
C7orf66	0
C7orf69	0
C7orf71	1
C7orf72	0
C7orf73	2
C7orf76	0
C7orf77	0
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	0
C8orf33	0
C8orf34	0
C8orf34_AS1	3
C8orf37	0
C8orf37_AS1	0
C8orf4	0
C8orf44	0
C8orf44_SGK3	0
C8orf46	7
C8orf48	0
C8orf49	0
C8orf58	0
C8orf59	1
C8orf74	1
C8orf76	5
C8orf82	1
C8orf86	0
C8orf87	0
C8orf88	0
C8orf89	0
C9	0
C9orf106	0
C9orf114	2
C9orf116	0
C9orf117	2
C9orf129	0
C9orf131	1
C9orf135	0
C9orf135_AS1	0
C9orf139	0
C9orf142	0
C9orf152	0
C9orf153	0
C9orf156	1
C9orf16	1
C9orf163	4
C9orf170	1
C9orf171	0
C9orf172	40
C9orf173	0
C9orf173_AS1	0
C9orf24	5
C9orf3	2
C9orf40	0
C9orf41_AS1	1
C9orf43	0
C9orf47	0
C9orf50	0
C9orf57	0
C9orf62	0
C9orf64	0
C9orf66	0
C9orf69	40
C9orf72	6
C9orf78	3
C9orf84	2
C9orf85	0
C9orf89	3
C9orf9	0
C9orf91	1
C9orf92	0
CA1	0
CA10	1
CA11	1
CA12	2
CA13	1
CA14	2
CA2	1
CA3	0
CA3_AS1	3
CA4	0
CA5A	0
CA5B	0
CA5BP1	0
CA6	0
CA7	1
CA8	0
CA9	0
CAAP1	0
CAB39	11
CAB39L	1
CABIN1	6
CABLES1	1
CABLES2	1
CABP1	0
CABP2	0
CABP4	0
CABP5	0
CABP7	0
CABS1	0
CABYR	0
CACFD1	6
CACHD1	24
CACNA1A	22
CACNA1B	0
CACNA1C	13
CACNA1C_AS1	0
CACNA1C_AS2	0
CACNA1C_AS4	0
CACNA1C_IT2	0
CACNA1C_IT3	0
CACNA1D	1
CACNA1E	5
CACNA1F	10
CACNA1G	8
CACNA1G_AS1	0
CACNA1H	18
CACNA1I	4
CACNA1S	0
CACNA2D1	0
CACNA2D2	1
CACNA2D3	0
CACNA2D3_AS1	0
CACNA2D4	1
CACNB1	0
CACNB2	1
CACNB3	0
CACNB4	5
CACNG1	2
CACNG2	0
CACNG3	1
CACNG4	0
CACNG5	0
CACNG6	1
CACNG7	0
CACNG8	1
CACTIN	5
CACTIN_AS1	0
CACUL1	3
CACYBP	0
CAD	0
CADM1	0
CADM2	0
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	0
CADPS	3
CADPS2	4
CAGE1	0
CAHM	0
CALB1	1
CALB2	2
CALCA	0
CALCB	0
CALCOCO1	2
CALCOCO2	9
CALCR	0
CALCRL	1
CALD1	0
CALHM1	0
CALHM2	0
CALHM3	12
CALM1	3
CALM2	8
CALM3	2
CALML3	1
CALML3_AS1	0
CALML4	0
CALML5	0
CALML6	0
CALN1	3
CALR	22
CALR3	0
CALU	1
CALY	0
CAMK1	4
CAMK1D	4
CAMK1G	0
CAMK2A	0
CAMK2B	1
CAMK2D	2
CAMK2G	0
CAMK2N1	1
CAMK2N2	1
CAMK4	6
CAMKK1	3
CAMKK2	5
CAMKMT	3
CAMKV	0
CAMLG	0
CAMP	1
CAMSAP1	1
CAMSAP2	2
CAMSAP3	3
CAMTA1	5
CAMTA2	8
CAND1	4
CAND1.11	0
CAND2	0
CANT1	7
CANX	9
CAP1	26
CAP2	0
CAPG	8
CAPN1	9
CAPN10	1
CAPN10_AS1	0
CAPN11	0
CAPN12	0
CAPN13	21
CAPN14	0
CAPN15	0
CAPN2	21
CAPN3	1
CAPN5	3
CAPN6	0
CAPN7	1
CAPN8	0
CAPN9	0
CAPNS1	11
CAPNS2	0
CAPRIN1	6
CAPRIN2	0
CAPS	17
CAPS2	3
CAPSL	0
CAPZA1	4
CAPZA2	7
CAPZA3	0
CAPZB	5
CARD10	608
CARD11	13
CARD14	3
CARD16	13
CARD17	0
CARD18	0
CARD6	1
CARD8	1
CARD8_AS1	0
CARD9	0
CARF	1
CARHSP1	5
CARKD	1
CARM1	4
CARNMT1	0
CARNS1	1
CARS	9
CARS2	11
CARTPT	0
CASC1	0
CASC10	3
CASC11	0
CASC15	0
CASC16	0
CASC17	0
CASC18	0
CASC19	0
CASC2	0
CASC20	0
CASC21	0
CASC23	0
CASC3	9
CASC4	3
CASC5	5
CASC6	0
CASC8	0
CASC9	0
CASD1	0
CASK	1
CASKIN1	1
CASKIN2	0
CASP1	8
CASP10	3
CASP12	0
CASP14	0
CASP16P	0
CASP1P2	0
CASP2	1
CASP3	1
CASP4	22
CASP5	1
CASP6	0
CASP7	1
CASP8	0
CASP8AP2	0
CASP9	2
CASQ1	0
CASQ2	2
CASR	0
CASS4	0
CAST	19
CASZ1	2
CAT	4
CATIP	8
CATIP_AS1	3
CATIP_AS2	0
CATSPER1	0
CATSPER2	1
CATSPER2P1	1
CATSPER3	0
CATSPER4	1
CATSPERB	0
CATSPERD	2
CATSPERG	0
CAV1	1
CAV2	4
CAV3	2
CBARP	1
CBFA2T2	3
CBFA2T3	174
CBFB	0
CBL	2
CBLB	2
CBLC	1
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	2
CBLN4	1
CBR1	2
CBR3	0
CBR3_AS1	0
CBR4	1
CBS	1
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	2
CBX2	0
CBX3	12
CBX3P2	0
CBX4	5
CBX5	2
CBX6	6
CBX7	0
CBX8	9
CBY1	0
CBY3	0
CC2D1A	12
CC2D1B	86
CC2D2A	3
CC2D2B	0
CCAR1	2
CCAR2	3
CCAT1	0
CCAT2	0
CCBE1	0
CCBL1	0
CCBL2	0
CCDC101	1
CCDC102A	2
CCDC102B	0
CCDC103	0
CCDC105	0
CCDC106	7
CCDC107	0
CCDC108	1
CCDC109B	0
CCDC110	0
CCDC112	1
CCDC113	3
CCDC114	1
CCDC115	0
CCDC116	4
CCDC117	0
CCDC12	1
CCDC120	10
CCDC121	0
CCDC122	0
CCDC124	4
CCDC125	6
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	0
CCDC13_AS1	0
CCDC130	0
CCDC134	0
CCDC136	1
CCDC137	0
CCDC138	3
CCDC14	0
CCDC140	0
CCDC141	0
CCDC142	0
CCDC144A	5
CCDC144B	1
CCDC144CP	0
CCDC144NL	1
CCDC144NL_AS1	0
CCDC146	2
CCDC148	0
CCDC148_AS1	0
CCDC149	2
CCDC15	0
CCDC150	1
CCDC151	0
CCDC152	0
CCDC153	1
CCDC154	1
CCDC155	0
CCDC157	0
CCDC158	0
CCDC159	0
CCDC160	0
CCDC162P	0
CCDC163P	1
CCDC166	0
CCDC167	0
CCDC168	0
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	1
CCDC170	0
CCDC171	3
CCDC172	0
CCDC173	3
CCDC174	2
CCDC175	1
CCDC176	0
CCDC177	1
CCDC178	0
CCDC179	0
CCDC18	1
CCDC180	0
CCDC181	3
CCDC182	0
CCDC183	0
CCDC183_AS1	1
CCDC184	1
CCDC185	0
CCDC186	3
CCDC22	1
CCDC24	0
CCDC25	1
CCDC26	0
CCDC27	0
CCDC28A	0
CCDC28B	1
CCDC3	0
CCDC30	0
CCDC33	2
CCDC34	2
CCDC36	1
CCDC37	2
CCDC37_AS1	0
CCDC38	0
CCDC39	0
CCDC40	5
CCDC42	0
CCDC42B	1
CCDC43	1
CCDC47	1
CCDC50	1
CCDC51	0
CCDC53	0
CCDC54	0
CCDC57	0
CCDC58	0
CCDC59	2
CCDC6	12
CCDC60	1
CCDC61	8
CCDC62	0
CCDC63	0
CCDC64	6
CCDC64B	13
CCDC65	0
CCDC66	0
CCDC67	0
CCDC68	0
CCDC69	2
CCDC7	1
CCDC70	0
CCDC71	2
CCDC71L	9
CCDC73	9
CCDC74A	0
CCDC74B	0
CCDC77	0
CCDC78	3
CCDC79	0
CCDC8	0
CCDC80	0
CCDC81	1
CCDC82	1
CCDC83	0
CCDC84	0
CCDC85A	0
CCDC85B	3
CCDC85C	2
CCDC86	0
CCDC87	1
CCDC88A	0
CCDC88B	34
CCDC88C	11
CCDC89	0
CCDC9	10
CCDC90B	1
CCDC91	2
CCDC92	0
CCDC93	4
CCDC94	0
CCDC96	6
CCDC97	4
CCER1	0
CCER2	1
CCHCR1	2
CCHE1	3
CCIN	0
CCK	0
CCKAR	13
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	2
CCL20	2
CCL21	0
CCL22	3
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	0
CCL3	0
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L1	0
CCL4L2	0
CCL5	2
CCL7	0
CCL8	0
CCM2	3
CCM2L	0
CCNA1	2
CCNA2	0
CCNB1	0
CCNB1IP1	0
CCNB2	1
CCNB3	0
CCNC	0
CCND1	11
CCND2	0
CCND2_AS1	0
CCND3	6
CCNDBP1	0
CCNE1	0
CCNE2	0
CCNF	11
CCNG1	1
CCNG2	1
CCNH	3
CCNI	3
CCNI2	0
CCNJ	0
CCNJL	1
CCNK	5
CCNL1	22
CCNL2	0
CCNO	0
CCNT1	1
CCNT2	0
CCNT2_AS1	0
CCNY	3
CCNYL1	0
CCNYL2	0
CCP110	6
CCPG1	2
CCR1	12
CCR10	1
CCR2	1
CCR3	0
CCR4	0
CCR5	2
CCR6	0
CCR7	3
CCR8	0
CCR9	0
CCRL2	4
CCS	0
CCSAP	1
CCSER1	1
CCSER2	1
CCT2	2
CCT3	6
CCT4	0
CCT5	2
CCT6A	2
CCT6B	0
CCT6P1	0
CCT6P3	0
CCT7	4
CCT8	2
CCT8L2	3
CCZ1	0
CCZ1B	1
CD101	1
CD109	0
CD14	15
CD151	1
CD160	0
CD163	6
CD163L1	0
CD164	379
CD164L2	0
CD177	17
CD180	1
CD19	0
CD1A	0
CD1B	0
CD1C	0
CD1D	0
CD1E	0
CD2	0
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	0
CD22	0
CD226	0
CD24	4
CD244	0
CD247	0
CD248	1
CD27	0
CD27_AS1	0
CD274	6
CD276	1
CD28	0
CD2AP	6
CD2BP2	4
CD300A	10
CD300C	0
CD300E	4
CD300LB	3
CD300LD	0
CD300LF	2
CD300LG	0
CD302	0
CD320	0
CD33	0
CD34	0
CD36	0
CD37	11
CD38	1
CD3D	0
CD3E	0
CD3EAP	0
CD3G	0
CD4	1
CD40	0
CD40LG	0
CD44	28
CD46	3
CD47	10
CD48	6
CD5	0
CD52	1
CD53	5
CD55	27
CD58	1
CD59	8
CD5L	0
CD6	0
CD63	19
CD68	12
CD69	1
CD7	1
CD70	0
CD72	0
CD74	56
CD79A	0
CD79B	0
CD80	0
CD81	0
CD81_AS1	0
CD82	15
CD83	10
CD84	0
CD86	0
CD8A	0
CD8B	0
CD9	3
CD93	8
CD96	1
CD99	5
CD99L2	2
CD99P1	2
CDA	2
CDADC1	1
CDAN1	2
CDC123	1
CDC14A	1
CDC14B	0
CDC14C	0
CDC16	1
CDC20	0
CDC20B	0
CDC23	1
CDC25A	0
CDC25B	9
CDC25C	0
CDC26	2
CDC27	0
CDC34	5
CDC37	14
CDC37L1	0
CDC37L1_AS1	0
CDC40	0
CDC42	2
CDC42BPA	34
CDC42BPB	7
CDC42BPG	9
CDC42EP1	5
CDC42EP2	0
CDC42EP3	17
CDC42EP4	1
CDC42EP5	7
CDC42P3	0
CDC42SE1	21
CDC42SE2	12
CDC45	0
CDC5L	6
CDC6	0
CDC7	0
CDC73	6
CDCA2	1
CDCA3	3
CDCA4	62
CDCA5	0
CDCA7	1
CDCA7L	2
CDCA8	1
CDCP1	2
CDCP2	0
CDH1	6
CDH10	0
CDH11	0
CDH12	0
CDH13	3
CDH15	2
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH2	0
CDH20	0
CDH22	1
CDH23	3
CDH24	4
CDH26	5
CDH3	4
CDH4	1
CDH5	0
CDH6	0
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	0
CDHR3	1
CDHR4	0
CDHR5	4
CDIP1	2
CDIPT	0
CDIPT_AS1	0
CDK1	0
CDK10	10
CDK11A	0
CDK11B	1
CDK12	7
CDK13	19
CDK14	1
CDK15	0
CDK16	3
CDK17	0
CDK18	1
CDK19	1
CDK2	5
CDK20	0
CDK2AP1	2
CDK2AP2	6
CDK3	0
CDK4	0
CDK5	0
CDK5R1	0
CDK5R2	2
CDK5RAP1	0
CDK5RAP2	5
CDK5RAP3	10
CDK6	3
CDK7	0
CDK8	0
CDK9	2
CDKAL1	1
CDKL1	0
CDKL2	0
CDKL3	1
CDKL4	0
CDKL5	0
CDKN1A	2
CDKN1B	2
CDKN1C	1
CDKN2A	4
CDKN2A_AS1	0
CDKN2AIP	0
CDKN2AIPNL	0
CDKN2B	0
CDKN2B_AS1	0
CDKN2C	0
CDKN2D	8
CDKN3	0
CDNF	0
CDO1	0
CDON	1
CDPF1	1
CDR1	0
CDR2	3
CDR2L	2
CDRT1	0
CDRT15	0
CDRT15L2	0
CDRT15P1	0
CDRT15P2	0
CDRT4	0
CDRT7	0
CDRT8	0
CDS1	1
CDS2	7
CDSN	0
CDT1	1
CDV3	5
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	0
CDYL2	0
CEACAM1	3
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	5
CEACAM22P	0
CEACAM3	182
CEACAM4	5
CEACAM5	10
CEACAM6	1
CEACAM7	0
CEACAM8	0
CEBPA	6
CEBPA_AS1	0
CEBPB	22
CEBPB_AS1	1
CEBPD	26
CEBPE	0
CEBPG	1
CEBPZ	1
CEBPZOS	3
CECR1	1
CECR2	1
CECR3	0
CECR5	0
CECR5_AS1	1
CECR6	6
CECR7	0
CEL	0
CELA1	0
CELA2A	0
CELA2B	0
CELA3A	0
CELA3B	0
CELF1	59
CELF2	8
CELF2_AS1	0
CELF2_AS2	0
CELF3	2
CELF4	3
CELF5	2
CELF6	3
CELP	0
CELSR1	9
CELSR2	4
CELSR3	1
CELSR3_AS1	1
CEMIP	7
CEMP1	0
CEND1	0
CENPA	22
CENPB	2
CENPBD1	0
CENPBD1P1	4
CENPC	1
CENPE	0
CENPF	1
CENPH	0
CENPI	0
CENPJ	0
CENPK	0
CENPL	0
CENPM	0
CENPN	11
CENPO	0
CENPP	0
CENPQ	0
CENPT	1
CENPU	5
CENPV	0
CENPVP1	0
CENPVP2	0
CENPW	0
CEP104	5
CEP112	0
CEP120	3
CEP126	0
CEP128	0
CEP131	2
CEP135	0
CEP152	1
CEP162	0
CEP164	12
CEP170	3
CEP170B	49
CEP170P1	0
CEP19	1
CEP192	11
CEP250	2
CEP290	0
CEP295	0
CEP295NL	4
CEP350	68
CEP41	2
CEP44	2
CEP55	0
CEP57	1
CEP57L1	0
CEP63	3
CEP68	3
CEP70	2
CEP72	1
CEP76	7
CEP78	0
CEP83	0
CEP83_AS1	0
CEP85	0
CEP85L	2
CEP89	1
CEP95	0
CEP97	0
CEPT1	2
