	gene_id_FLU_30_S39_
RNA5S5	0
RNA5S6	0
RNA5S7	0
RNA5S8	0
RNA5S9	0
RNASE1	34
RNASE10	0
RNASE11	0
RNASE12	0
RNASE13	0
RNASE2	518
RNASE3	15
RNASE4	81
RNASE6	555
RNASE7	0
RNASE8	0
RNASE9	0
RNASEH1	99
RNASEH1_AS1	15
RNASEH2A	29
RNASEH2B	811
RNASEH2B_AS1	14
RNASEH2C	171
RNASEK	19
RNASEK_C17orf49	3
RNASEL	1959
RNASET2	6134
RND1	1
RND2	0
RND3	0
RNF10	11839
RNF103	459
RNF103_CHMP3	6
RNF11	4087
RNF111	1576
RNF112	8
RNF113A	177
RNF113B	0
RNF114	874
RNF115	277
RNF121	104
RNF122	158
RNF123	607
RNF125	580
RNF126	87
RNF126P1	0
RNF128	0
RNF13	4365
RNF130	4252
RNF133	0
RNF135	670
RNF138	1699
RNF138P1	11
RNF139	826
RNF139_AS1	33
RNF14	742
RNF141	4167
RNF144A	319
RNF144A_AS1	17
RNF144B	4782
RNF145	1178
RNF146	968
RNF148	0
RNF149	17079
RNF150	0
RNF151	0
RNF152	15
RNF157	67
RNF157_AS1	10
RNF165	16
RNF166	554
RNF167	559
RNF168	496
RNF169	2608
RNF17	1
RNF170	184
RNF175	638
RNF180	4
RNF181	393
RNF182	43
RNF183	0
RNF185	352
RNF186	0
RNF187	181
RNF19A	2105
RNF19B	2351
RNF2	603
RNF20	1084
RNF207	5
RNF208	2
RNF212	0
RNF212B	11
RNF213	31206
RNF214	168
RNF215	18
RNF216	1113
RNF216_IT1	10
RNF216P1	105
RNF217	203
RNF217_AS1	28
RNF219	185
RNF219_AS1	0
RNF220	233
RNF222	3
RNF223	0
RNF224	0
RNF225	0
RNF24	3741
RNF25	59
RNF26	71
RNF31	833
RNF32	63
RNF34	614
RNF38	1468
RNF39	13
RNF4	773
RNF40	1312
RNF41	721
RNF43	41
RNF44	597
RNF5	99
RNF5P1	0
RNF6	912
RNF7	403
RNF8	86
RNFT1	355
RNFT2	7
RNGTT	690
RNH1	695
RNLS	26
RNMT	469
RNMTL1	62
RNPC3	596
RNPEP	492
RNPEPL1	563
RNPS1	349
RNU1_1	0
RNU1_13P	2
RNU1_2	0
RNU1_27P	0
RNU1_28P	0
RNU1_3	0
RNU1_4	0
RNU105B	2
RNU105C	0
RNU11	402
RNU12	570
RNU2_1	0
RNU2_2P	142699
RNU4_1	2567
RNU4_2	15971
RNU4ATAC	91
RNU5A_1	3403
RNU5B_1	2478
RNU5D_1	21
RNU5E_1	332
RNU5F_1	25
RNU6_1	0
RNU6_10P	0
RNU6_14P	0
RNU6_15P	0
RNU6_16P	3
RNU6_19P	0
RNU6_2	0
RNU6_21P	0
RNU6_23P	0
RNU6_26P	2
RNU6_28P	3
RNU6_30P	0
RNU6_31P	0
RNU6_33P	26
RNU6_34P	0
RNU6_35P	0
RNU6_36P	18
RNU6_39P	3
RNU6_42P	17
RNU6_45P	0
RNU6_46P	0
RNU6_48P	0
RNU6_52P	0
RNU6_53P	0
RNU6_55P	0
RNU6_56P	0
RNU6_57P	3
RNU6_58P	0
RNU6_59P	0
RNU6_63P	0
RNU6_64P	0
RNU6_66P	0
RNU6_67P	0
RNU6_68P	0
RNU6_69P	0
RNU6_7	0
RNU6_71P	0
RNU6_72P	0
RNU6_75P	0
RNU6_76P	0
RNU6_78P	0
RNU6_79P	3
RNU6_8	0
RNU6_81P	0
RNU6_82P	30
RNU6_83P	1
RNU6_9	0
RNU6ATAC	116
RNU7_1	0
RNU86	1
RNVU1_1	0
RNVU1_14	55
RNVU1_15	21
RNVU1_17	0
RNVU1_18	0
RNVU1_19	34
RNVU1_20	0
RNVU1_3	3
RNVU1_4	0
RNVU1_6	4
RNVU1_7	8
RNVU1_8	0
RNY1	13280
RNY3	3
RNY4	1
RNY5	4
ROBO1	1
ROBO2	0
ROBO3	2
ROBO4	0
ROCK1	7546
ROCK1P1	8
ROCK2	1319
ROGDI	95
ROM1	10
ROMO1	59
ROPN1	0
ROPN1B	1
ROPN1L	399
ROPN1L_AS1	0
ROR1	0
ROR1_AS1	0
ROR2	3
RORA	959
RORA_AS1	70
RORA_AS2	0
RORB	0
RORB_AS1	0
RORC	23
ROS1	0
RP1	0
RP11_87M18.2	0
RP1L1	3
RP2	2462
RP9	29
RP9P	12
RPA1	589
RPA2	682
RPA3	99
RPA4	9
RPAIN	155
RPAP1	49
RPAP2	318
RPAP3	952
RPARP_AS1	47
RPE	224
RPE65	0
RPEL1	0
RPF1	398
RPF2	86
RPGR	660
RPGRIP1	83
RPGRIP1L	25
RPH3A	138
RPH3AL	21
RPIA	1048
RPL10	3562
RPL10A	1797
RPL10L	0
RPL11	5405
RPL12	2474
RPL13	3682
RPL13A	8570
RPL13AP17	0
RPL13AP20	2
RPL13AP3	2
RPL13AP5	12
RPL13AP6	38
RPL13P5	22
RPL14	2196
RPL15	3120
RPL17	63
RPL17_C18orf32	0
RPL18	2553
RPL18A	1640
RPL19	8063
RPL19P12	7
RPL21	10689
RPL21P28	26
RPL21P44	94
RPL22	1790
RPL22L1	125
RPL23	3827
RPL23A	2228
RPL23AP32	0
RPL23AP53	45
RPL23AP64	30
RPL23AP7	63
RPL23AP82	12
RPL23AP87	8
RPL23P8	0
RPL24	2523
RPL26	3170
RPL26L1	65
RPL27	2045
RPL27A	3842
RPL28	1086
RPL29	1490
RPL29P2	0
RPL3	5639
RPL30	6003
RPL31	3122
RPL31P11	6
RPL32	4995
RPL32P3	160
RPL34	3035
RPL34_AS1	1
RPL35	1882
RPL35A	2491
RPL36	939
RPL36A	18
RPL36A_HNRNPH2	0
RPL36AL	1374
RPL37	3055
RPL37A	2567
RPL38	3310
RPL39	1664
RPL39L	12
RPL3L	12
RPL4	8306
RPL41	2324
RPL5	3760
RPL6	4653
RPL7	5727
RPL7A	5390
RPL7L1	254
RPL8	2608
RPL9	5220
RPLP0	2626
RPLP0P2	0
RPLP1	3206
RPLP2	2900
RPN1	2636
RPN2	1161
RPP14	157
RPP21	0
RPP25	14
RPP25L	92
RPP30	143
RPP38	90
RPP40	12
RPPH1	120065
RPRD1A	496
RPRD1B	346
RPRD2	823
RPRM	0
RPRML	0
RPS10	4
RPS10_NUDT3	0
RPS10P7	13
RPS11	6981
RPS12	7450
RPS13	2170
RPS14	3517
RPS14P3	36
RPS15	1343
RPS15A	5612
RPS15AP10	33
RPS16	1393
RPS16P5	606
RPS17	3868
RPS18	3377
RPS18P9	23
RPS19	2895
RPS19BP1	250
RPS2	3262
RPS20	3312
RPS21	795
RPS23	3690
RPS24	5473
RPS25	4018
RPS26	150
RPS26P11	0
RPS27	5220
RPS27A	3300
RPS27L	187
RPS28	1157
RPS29	1321
RPS2P32	11
RPS3	2953
RPS3A	7849
RPS4X	4647
RPS4Y1	0
RPS4Y2	0
RPS5	1166
RPS6	7704
RPS6KA1	4435
RPS6KA2	120
RPS6KA2_AS1	29
RPS6KA2_IT1	2
RPS6KA3	7028
RPS6KA4	180
RPS6KA5	681
RPS6KA6	1
RPS6KB1	724
RPS6KB2	222
RPS6KC1	555
RPS6KL1	22
RPS7	3301
RPS7P5	0
RPS8	5567
RPS9	4800
RPSA	2121
RPSAP52	0
RPSAP58	44
RPSAP9	2
RPTN	0
RPTOR	199
RPUSD1	41
RPUSD2	19
RPUSD3	40
RPUSD4	124
RQCD1	362
RRAD	0
RRAGA	393
RRAGB	135
RRAGC	710
RRAGD	924
RRAS	51
RRAS2	80
RRBP1	979
RREB1	1018
RRH	1
RRM1	224
RRM2	22
RRM2B	1400
RRN3	234
RRN3P1	44
RRN3P2	133
RRN3P3	31
RRNAD1	96
RRP1	68
RRP12	1013
RRP15	152
RRP1B	273
RRP36	278
RRP7A	166
RRP7BP	29
RRP8	112
RRP9	13
RRS1	56
RRS1_AS1	5
RS1	4
RSAD1	131
RSAD2	4706
RSBN1	1714
RSBN1L	1544
RSC1A1	61
RSF1	2433
RSG1	8
RSL1D1	1146
RSL24D1	846
RSPH1	0
RSPH10B	0
RSPH10B2	0
RSPH14	14
RSPH3	143
RSPH4A	9
RSPH6A	4
RSPH9	19
RSPO1	0
RSPO2	0
RSPO3	2
RSPO4	0
RSPRY1	512
RSRC1	608
RSRC2	1123
RSRP1	2220
RSU1	922
RSU1P2	0
RTBDN	0
RTCA	375
RTCA_AS1	62
RTCB	346
RTEL1	3
RTEL1_TNFRSF6B	0
RTF1	1296
RTFDC1	2540
RTKN	1
RTKN2	37
RTL1	0
RTN1	250
RTN2	70
RTN3	6906
RTN4	3172
RTN4IP1	75
RTN4R	3
RTN4RL1	4
RTN4RL2	0
RTP1	0
RTP2	0
RTP3	0
RTP4	288
RTP5	1
RTTN	156
RUFY1	1185
RUFY2	389
RUFY3	366
RUFY4	28
RUNDC1	431
RUNDC3A	191
RUNDC3A_AS1	11
RUNDC3B	37
RUNX1	1289
RUNX1_IT1	93
RUNX1T1	8
RUNX2	435
RUNX3	443
RUSC1	30
RUSC1_AS1	3
RUSC2	117
RUVBL1	111
RUVBL1_AS1	0
RUVBL2	99
RWDD1	237
RWDD2A	24
RWDD2B	27
RWDD3	100
RWDD4	132
RXFP1	0
RXFP2	23
RXFP3	0
RXFP4	65
RXRA	2879
RXRB	322
RXRG	0
RYBP	2533
RYK	423
RYR1	20
RYR2	4
RYR3	22
S100A1	4
S100A10	1145
S100A11	3918
S100A12	3239
S100A13	7
S100A14	0
S100A16	0
S100A2	1
S100A3	0
S100A4	4575
S100A5	1
S100A6	4866
S100A7	1
S100A7A	0
S100A7L2	0
S100A8	85956
S100A9	173172
S100B	6
S100G	1
S100P	1211
S100PBP	625
S100Z	78
S1PR1	515
S1PR2	15
S1PR3	207
S1PR4	839
S1PR5	95
SAA1	0
SAA2	0
SAA2_SAA4	0
SAA3P	0
SAA4	0
SAAL1	83
SAC3D1	18
SACM1L	1071
SACS	572
SACS_AS1	0
SAE1	257
SAFB	1251
SAFB2	681
SAG	0
SAGE1	0
SALL1	0
SALL2	14
SALL3	0
SALL4	0
SALRNA1	0
SALRNA2	0
SALRNA3	0
SAMD1	15
SAMD10	10
SAMD11	0
SAMD12	28
SAMD12_AS1	1
SAMD13	1
SAMD14	13
SAMD15	15
SAMD3	275
SAMD4A	70
SAMD4B	313
SAMD5	0
SAMD7	0
SAMD8	1932
SAMD9	11147
SAMD9L	12546
SAMHD1	8549
SAMM50	177
SAMSN1	2449
SAMSN1_AS1	0
SAP130	527
SAP18	714
SAP25	21
SAP30	97
SAP30BP	554
SAP30L	849
SAP30L_AS1	79
SAPCD1	0
SAPCD1_AS1	0
SAPCD2	31
SAR1A	1119
SAR1B	699
SARAF	5249
SARDH	4
SARM1	52
SARNP	427
SARS	915
SARS2	26
SART1	853
SART3	564
SASH1	144
SASH3	2673
SASS6	201
SAT1	19813
SAT2	180
SATB1	1331
SATB1_AS1	49
SATB2	24
SATB2_AS1	0
SATL1	0
SAV1	134
SAXO1	0
SAXO2	2
SAYSD1	186
SBDS	678
SBDSP1	332
SBF1	621
SBF1P1	0
SBF2	2112
SBF2_AS1	55
SBK1	31
SBK2	0
SBK3	0
SBNO1	2305
SBNO2	3211
SBSN	0
SBSPON	22
SC5D	137
SCAF1	147
SCAF11	8982
SCAF4	405
SCAF8	2053
SCAI	171
SCAMP1	786
SCAMP1_AS1	61
SCAMP2	489
SCAMP3	90
SCAMP4	77
SCAMP5	2
SCAND1	149
SCAND2P	143
SCAP	463
SCAPER	449
SCARA3	0
SCARA5	0
SCARB1	35
SCARB2	1153
SCARF1	740
SCARF2	4
SCARNA1	165
SCARNA10	23952
SCARNA11	13
SCARNA12	546
SCARNA13	0
SCARNA14	7
SCARNA15	0
SCARNA16	77
SCARNA17	158
SCARNA18	24
SCARNA2	1183
SCARNA20	21
SCARNA21	1973
SCARNA22	95
SCARNA23	15
SCARNA27	4
SCARNA3	72
SCARNA4	38
SCARNA5	4074
SCARNA6	862
SCARNA7	3658
SCARNA8	17
SCARNA9	555
SCARNA9L	5
SCART1	12
SCCPDH	205
SCD	52
SCD5	22
SCEL	0
SCEL_AS1	0
SCFD1	1054
SCFD2	124
SCG2	2
SCG3	5
SCG5	5
SCGB1A1	1
SCGB1B2P	0
SCGB1C1	1
SCGB1C2	4
SCGB1D1	0
SCGB1D2	0
SCGB1D4	0
SCGB2A1	0
SCGB2A2	0
SCGB2B2	1
SCGB2B3P	0
SCGB3A1	0
SCGB3A2	0
SCGN	3
SCHIP1	0
SCHLAP1	0
SCIMP	496
SCIN	0
SCLT1	4375
SCLY	0
SCMH1	158
SCML1	29
SCML2	19
SCML4	567
SCN10A	0
SCN11A	2
SCN1A	0
SCN1B	31
SCN2A	1
SCN2B	6
SCN3A	58
SCN3B	10
SCN4A	2
SCN4B	0
SCN5A	9
SCN7A	2
SCN8A	23
SCN9A	168
SCNM1	10
SCNN1A	6
SCNN1B	0
SCNN1D	3
SCNN1G	0
SCO1	181
SCO2	3
SCOC	152
SCOC_AS1	5
SCP2	680
SCP2D1	0
SCPEP1	1408
SCRG1	10
SCRIB	90
SCRN1	359
SCRN2	66
SCRN3	323
SCRT1	0
SCRT2	21
SCT	0
SCTR	0
SCUBE1	3
SCUBE2	11
SCUBE3	63
SCX	1
SCYL1	447
SCYL2	2457
SCYL3	541
SDAD1	454
SDC1	0
SDC2	14
SDC3	38
SDC4	4
SDC4P	0
SDCBP	22599
SDCBP2	1
SDCBP2_AS1	208
SDCCAG3	118
SDCCAG8	553
SDE2	830
SDF2	523
SDF2L1	19
SDF4	458
SDHA	623
SDHAF1	62
SDHAF2	577
SDHAF3	127
SDHAF4	27
SDHAP1	139
SDHAP2	93
SDHAP3	30
SDHB	900
SDHC	356
SDHD	904
SDK1	87
SDK2	25
SDPR	1953
SDR16C5	3
SDR16C6P	0
SDR39U1	37
SDR42E1	26
SDR9C7	0
SDS	5
SDSL	11
SEBOX	10
SEC11A	1000
SEC11C	106
SEC13	544
SEC14L1	9161
SEC14L1P1	18
SEC14L2	38
SEC14L3	16
SEC14L4	32
SEC14L5	23
SEC14L6	0
SEC16A	1584
SEC16B	7
SEC1P	2
SEC22A	123
SEC22B	970
SEC22C	301
SEC23A	872
SEC23B	869
SEC23IP	604
SEC24A	1094
SEC24B	990
SEC24B_AS1	6
SEC24C	1061
SEC24D	1388
SEC31A	1011
SEC31B	104
SEC61A1	1094
SEC61A2	151
SEC61B	245
SEC61G	125
SEC62	3178
SEC63	955
SECISBP2	907
SECISBP2L	1594
SECTM1	2706
SEH1L	205
SEL1L	4092
SEL1L2	0
SEL1L3	982
SELE	1
SELENBP1	1022
SELK	513
SELL	44891
SELM	12
SELO	200
SELP	229
SELPLG	6434
SELT	2349
SELV	0
SEMA3A	2
SEMA3B	17
SEMA3B_AS1	9
SEMA3C	231
SEMA3D	1
SEMA3E	0
SEMA3F	1
SEMA3G	4
SEMA4A	3037
SEMA4B	771
SEMA4C	75
SEMA4D	5549
SEMA4F	40
SEMA4G	7
SEMA5A	5
SEMA5B	2
SEMA6A	28
SEMA6A_AS1	11
SEMA6B	41
SEMA6C	7
SEMA6D	0
SEMA7A	99
SEMG1	4
SEMG2	2
SENCR	61
SENP1	424
SENP2	669
SENP3	15
SENP3_EIF4A1	4
SENP5	945
SENP6	3834
SENP7	1659
SENP8	14
SEP15	2440
SEPHS1	111
SEPHS2	927
SEPN1	210
SEPP1	3
SEPSECS	226
SEPSECS_AS1	21
SEPT1	176
SEPT10	57
SEPT11	323
SEPT12	0
SEPT14	4
SEPT2	2412
SEPT3	3
SEPT4	25
SEPT4_AS1	1
SEPT5	0
SEPT5_GP1BB	2
SEPT6	1455
SEPT7	3354
SEPT7_AS1	28
SEPT7P2	99
SEPT7P9	2
SEPT8	29
SEPT9	1932
SEPW1	82
SERAC1	137
SERBP1	1920
SERF1A	0
SERF1B	0
SERF2	528
SERF2_C15ORF63	0
SERGEF	101
SERHL	0
SERHL2	11
SERINC1	7325
SERINC2	41
SERINC3	2015
SERINC4	66
SERINC5	777
SERP1	2639
SERP2	0
SERPINA1	23451
SERPINA10	0
SERPINA11	18
SERPINA12	0
SERPINA13P	0
SERPINA2	0
SERPINA3	0
SERPINA4	0
SERPINA5	0
SERPINA6	0
SERPINA7	0
SERPINA9	5
SERPINB1	12808
SERPINB10	68
SERPINB11	0
SERPINB12	0
SERPINB13	0
SERPINB2	38
SERPINB3	0
SERPINB4	0
SERPINB5	0
SERPINB6	587
SERPINB7	0
SERPINB8	405
SERPINB9	945
SERPINB9P1	48
SERPINC1	9
SERPIND1	18
SERPINE1	11
SERPINE2	30
SERPINE3	13
SERPINF1	41
SERPINF2	9
SERPING1	835
SERPINH1	13
SERPINI1	32
SERPINI2	4
SERTAD1	169
SERTAD2	932
SERTAD3	235
SERTAD4	0
SERTAD4_AS1	0
SERTM1	0
SESN1	329
SESN2	289
SESN3	3610
SESTD1	861
SET	2306
SETBP1	182
SETD1A	123
SETD1B	630
SETD2	4185
SETD3	1765
SETD4	80
SETD5	1546
SETD6	66
SETD7	1026
SETD8	345
SETD9	17
SETDB1	1061
SETDB2	742
SETMAR	65
SETSIP	0
SETX	9126
SEZ6	70
SEZ6L	20
SEZ6L2	0
SF1	1429
SF3A1	1685
SF3A2	97
SF3A3	577
SF3B1	10899
SF3B2	2369
SF3B3	1108
SF3B4	301
SF3B5	315
SF3B6	629
SFI1	323
SFMBT1	147
SFMBT2	339
SFN	16
SFPQ	1786
SFR1	190
SFRP1	0
SFRP2	91
SFRP4	6
SFRP5	7
SFSWAP	582
SFT2D1	492
SFT2D2	349
SFT2D3	141
SFTA1P	0
SFTA2	0
SFTA3	0
SFTPA1	0
SFTPA2	0
SFTPB	4
SFTPC	0
SFTPD	3
SFXN1	196
SFXN2	16
SFXN3	134
SFXN4	64
SFXN5	341
SGCA	0
SGCB	22
SGCD	6
SGCE	10
SGCG	0
SGCZ	0
SGIP1	83
SGK1	1598
SGK2	2
SGK223	29
SGK3	4
SGK494	116
SGMS1	1174
SGMS1_AS1	46
SGMS2	662
SGOL1	77
SGOL1_AS1	2
SGOL2	95
SGPL1	623
SGPP1	293
SGPP2	6
SGSH	224
SGSM1	12
SGSM2	257
SGSM3	282
SGTA	124
SGTB	2075
SH2B1	109
SH2B2	228
SH2B3	1708
SH2D1A	241
SH2D1B	61
SH2D2A	19
SH2D3A	17
SH2D3C	1460
SH2D4A	8
SH2D4B	0
SH2D5	3
SH2D6	4
SH2D7	0
SH3BGR	1
SH3BGRL	4914
SH3BGRL2	713
SH3BGRL3	1477
SH3BP1	364
SH3BP2	2776
SH3BP4	17
SH3BP5	332
SH3BP5_AS1	297
SH3BP5L	530
SH3D19	44
SH3D21	27
SH3GL1	221
SH3GL1P1	16
SH3GL1P2	2
SH3GL2	0
SH3GL3	0
SH3GLB1	11662
SH3GLB2	228
SH3KBP1	3430
SH3PXD2A	113
SH3PXD2A_AS1	1
SH3PXD2B	51
SH3RF1	37
SH3RF2	4
SH3RF3	18
SH3RF3_AS1	3
SH3TC1	280
SH3TC2	61
SH3YL1	105
SHANK1	0
SHANK2	0
SHANK2_AS1	0
SHANK2_AS3	0
SHANK3	0
SHARPIN	148
SHB	9
SHBG	0
SHC1	573
SHC2	0
SHC3	8
SHC4	1
SHCBP1	34
SHCBP1L	0
SHD	0
SHE	41
SHF	17
SHFM1	100
SHH	0
SHISA2	0
SHISA3	0
SHISA4	9
SHISA5	3077
SHISA6	0
SHISA7	24
SHISA8	2
SHISA9	0
SHKBP1	4001
SHMT1	54
SHMT2	154
SHOC2	5509
SHOX	0
SHOX2	9
SHPK	59
SHPRH	571
SHQ1	121
SHROOM1	28
SHROOM2	2
SHROOM3	0
SHROOM4	49
SHTN1	423
SI	0
SIAE	115
SIAH1	110
SIAH2	2426
SIAH3	0
SIDT1	146
SIDT2	448
SIGIRR	158
SIGLEC1	169
SIGLEC10	1990
SIGLEC11	27
SIGLEC12	1
SIGLEC14	504
SIGLEC15	8
SIGLEC16	38
SIGLEC17P	11
SIGLEC5	2168
SIGLEC6	8
SIGLEC7	152
SIGLEC8	1
SIGLEC9	1686
SIGLECL1	1
SIGMAR1	99
SIK1	3
SIK2	236
SIK3	1490
SIKE1	587
SIL1	198
SIM1	0
SIM2	4
SIMC1	77
SIN3A	1433
SIN3B	348
SIPA1	1951
SIPA1L1	4369
SIPA1L2	1706
SIPA1L3	190
SIRPA	4943
SIRPB1	2558
SIRPB2	754
SIRPD	180
SIRPG	27
SIRPG_AS1	12
SIRT1	845
SIRT2	287
SIRT3	68
SIRT4	3
SIRT5	363
SIRT6	49
SIRT7	445
SIT1	72
SIVA1	106
SIX1	0
SIX2	0
SIX3	0
SIX3_AS1	0
SIX4	0
SIX5	0
SIX6	0
SKA1	14
SKA2	149
SKA3	1009
SKAP1	195
SKAP2	4723
SKI	396
SKIDA1	0
SKIL	2008
SKINTL	4
SKIV2L	647
SKIV2L2	637
SKOR1	8
SKOR2	0
SKP1	2551
SKP1P2	0
SKP2	121
SLA	4556
SLA2	229
SLAIN1	278
SLAIN2	1383
SLAMF1	74
SLAMF6	356
SLAMF7	742
SLAMF8	48
SLAMF9	2
SLBP	502
SLC10A1	71
SLC10A2	0
SLC10A3	92
SLC10A4	2
SLC10A5	0
SLC10A6	4
SLC10A7	151
SLC11A1	5568
SLC11A2	290
SLC12A1	11
SLC12A2	101
SLC12A3	2
SLC12A4	203
SLC12A5	3
SLC12A6	8120
SLC12A7	544
SLC12A8	4
SLC12A9	1042
SLC13A1	0
SLC13A2	0
SLC13A3	1
SLC13A4	44
SLC13A5	4
SLC14A1	863
SLC14A2	5
SLC14A2_AS1	1
SLC15A1	0
SLC15A2	171
SLC15A3	617
SLC15A4	2458
SLC15A5	0
SLC16A1	109
SLC16A1_AS1	9
SLC16A10	14
SLC16A11	3
SLC16A12	5
SLC16A12_AS1	0
SLC16A13	13
SLC16A14	6
SLC16A2	0
SLC16A3	1856
SLC16A4	74
SLC16A5	308
SLC16A6	1050
SLC16A7	734
SLC16A8	0
SLC16A9	1
SLC17A1	0
SLC17A2	0
SLC17A3	1
SLC17A4	0
SLC17A5	269
SLC17A6	0
SLC17A7	0
SLC17A8	2
SLC17A9	14
SLC18A1	1
SLC18A2	393
SLC18A3	0
SLC18B1	240
SLC19A1	384
SLC19A2	43
SLC19A3	0
SLC1A1	8
SLC1A2	58
SLC1A3	56
SLC1A4	96
SLC1A5	517
SLC1A6	0
SLC1A7	5
SLC20A1	1060
SLC20A2	80
SLC22A1	206
SLC22A10	0
SLC22A11	0
SLC22A12	0
SLC22A13	15
SLC22A14	4
SLC22A15	1029
SLC22A16	25
SLC22A17	5
SLC22A18	89
SLC22A18AS	12
SLC22A2	0
SLC22A20	4
SLC22A23	116
SLC22A24	0
SLC22A25	0
SLC22A3	4
SLC22A31	0
SLC22A4	1386
SLC22A5	117
SLC22A6	0
SLC22A7	3
SLC22A8	0
SLC22A9	0
SLC23A1	13
SLC23A2	684
SLC23A3	14
SLC24A1	233
SLC24A2	0
SLC24A3	38
SLC24A4	1135
SLC24A5	1
SLC25A1	89
SLC25A10	2
SLC25A11	358
SLC25A12	184
SLC25A13	259
SLC25A14	68
SLC25A15	26
SLC25A16	146
SLC25A17	68
SLC25A18	4
SLC25A19	37
SLC25A2	2
SLC25A20	394
SLC25A21	23
SLC25A21_AS1	0
SLC25A22	32
SLC25A23	18
SLC25A24	739
SLC25A25	161
SLC25A25_AS1	19
SLC25A26	108
SLC25A27	0
SLC25A28	356
SLC25A29	105
SLC25A3	1422
SLC25A30	207
SLC25A30_AS1	3
SLC25A31	0
SLC25A32	164
SLC25A33	25
SLC25A34	20
SLC25A35	16
SLC25A36	313
SLC25A37	25379
SLC25A38	163
SLC25A39	3986
SLC25A3P1	0
SLC25A4	23
SLC25A40	456
SLC25A41	0
SLC25A42	33
SLC25A43	79
SLC25A44	1375
SLC25A45	67
SLC25A46	578
SLC25A47	3
SLC25A48	0
SLC25A5	756
SLC25A5_AS1	13
SLC25A51	223
SLC25A51P1	0
SLC25A52	0
SLC25A53	43
SLC25A6	1029
SLC26A1	12
SLC26A10	0
SLC26A11	64
SLC26A2	270
SLC26A3	5
SLC26A4	5
SLC26A4_AS1	2
SLC26A5	5
SLC26A6	98
SLC26A7	2
SLC26A8	708
SLC26A9	0
SLC27A1	85
SLC27A2	9
SLC27A3	225
SLC27A4	49
SLC27A5	4
SLC27A6	4
SLC28A1	1
SLC28A2	0
SLC28A3	13
SLC29A1	28
SLC29A2	11
SLC29A3	42
SLC29A4	2
SLC2A1	621
SLC2A1_AS1	7
SLC2A10	0
SLC2A11	30
SLC2A12	49
SLC2A13	109
SLC2A14	33
SLC2A2	0
SLC2A3	18229
SLC2A4	9
SLC2A4RG	29
SLC2A5	34
SLC2A6	132
SLC2A7	0
SLC2A8	10
SLC2A9	83
SLC30A1	547
SLC30A10	0
SLC30A2	0
SLC30A3	0
SLC30A4	30
SLC30A5	374
SLC30A6	466
SLC30A7	899
SLC30A8	1
SLC30A9	703
SLC31A1	973
SLC31A2	1826
SLC32A1	0
SLC33A1	366
SLC34A1	0
SLC34A2	0
SLC34A3	0
SLC35A1	542
SLC35A2	76
SLC35A3	334
SLC35A4	207
SLC35A5	637
SLC35B1	228
SLC35B2	77
SLC35B3	251
SLC35B4	167
SLC35C1	102
SLC35C2	298
SLC35D1	215
SLC35D2	139
SLC35D3	4
SLC35E1	425
SLC35E2	151
SLC35E2B	626
SLC35E3	112
SLC35E4	11
SLC35F1	0
SLC35F2	16
SLC35F3	2
SLC35F4	3
SLC35F5	632
SLC35F6	332
SLC35G1	3
SLC35G2	7
SLC35G3	0
SLC35G4	0
SLC35G5	0
SLC35G6	1
SLC36A1	846
SLC36A2	0
SLC36A3	0
SLC36A4	460
SLC37A1	208
SLC37A2	300
SLC37A3	942
SLC37A4	30
SLC38A1	1542
SLC38A10	1294
SLC38A11	4
SLC38A2	4222
SLC38A3	0
SLC38A4	6
SLC38A5	300
SLC38A6	96
SLC38A7	39
SLC38A8	0
SLC38A9	224
SLC39A1	481
SLC39A10	386
SLC39A11	193
SLC39A12	0
SLC39A12_AS1	0
SLC39A13	53
SLC39A14	32
SLC39A2	0
SLC39A3	68
SLC39A4	6
SLC39A5	0
SLC39A6	335
SLC39A7	336
SLC39A8	458
SLC39A9	770
SLC3A1	11
SLC3A2	363
SLC40A1	5472
SLC41A1	57
SLC41A2	6
SLC41A3	98
SLC43A1	85
SLC43A2	1777
SLC43A3	306
SLC44A1	658
SLC44A2	3269
SLC44A3	5
SLC44A4	11
SLC44A5	0
SLC45A1	1
SLC45A2	5
SLC45A3	24
SLC45A4	1299
SLC46A1	26
SLC46A2	161
SLC46A3	344
SLC47A1	34
SLC47A2	7
SLC48A1	219
SLC4A1	5261
SLC4A10	21
SLC4A11	3
SLC4A1AP	584
SLC4A2	185
SLC4A3	3
SLC4A4	57
SLC4A5	140
SLC4A7	461
SLC4A8	57
SLC4A9	3
SLC50A1	146
SLC51A	114
SLC51B	0
SLC52A1	1
SLC52A2	49
SLC52A3	1
SLC5A1	0
SLC5A10	7
SLC5A11	1
SLC5A12	0
SLC5A2	1
SLC5A3	588
SLC5A4	10
SLC5A5	3
SLC5A6	46
SLC5A7	0
SLC5A8	0
SLC5A9	59
SLC6A1	0
SLC6A1_AS1	0
SLC6A10P	0
SLC6A11	0
SLC6A12	61
SLC6A13	5
SLC6A14	0
SLC6A15	0
SLC6A16	44
SLC6A17	0
SLC6A18	0
SLC6A19	46
SLC6A2	0
SLC6A20	4
SLC6A3	0
SLC6A4	25
SLC6A5	0
SLC6A6	11967
SLC6A7	0
SLC6A8	491
SLC6A9	37
SLC7A1	131
SLC7A10	0
SLC7A11	241
SLC7A11_AS1	13
SLC7A13	0
SLC7A14	0
SLC7A2	0
