	gene_id_FLU_27_S195_
SCN3B	3
SCN4A	1
SCN4B	0
SCN5A	0
SCN7A	0
SCN8A	1
SCN9A	160
SCNM1	14
SCNN1A	2
SCNN1B	0
SCNN1D	2
SCNN1G	0
SCO1	80
SCO2	15
SCOC	71
SCOC_AS1	1
SCP2	366
SCP2D1	0
SCPEP1	1214
SCRG1	5
SCRIB	87
SCRN1	187
SCRN2	31
SCRN3	197
SCRT1	0
SCRT2	3
SCT	0
SCTR	0
SCUBE1	1
SCUBE2	3
SCUBE3	35
SCX	0
SCYL1	385
SCYL2	1305
SCYL3	308
SDAD1	223
SDC1	0
SDC2	2
SDC3	52
SDC4	4
SDC4P	0
SDCBP	12428
SDCBP2	2
SDCBP2_AS1	144
SDCCAG3	67
SDCCAG8	213
SDE2	334
SDF2	410
SDF2L1	19
SDF4	304
SDHA	365
SDHAF1	46
SDHAF2	396
SDHAF3	45
SDHAF4	16
SDHAP1	93
SDHAP2	48
SDHAP3	21
SDHB	667
SDHC	227
SDHD	507
SDK1	31
SDK2	5
SDPR	1492
SDR16C5	2
SDR16C6P	0
SDR39U1	19
SDR42E1	7
SDR9C7	0
SDS	4
SDSL	8
SEBOX	3
SEC11A	563
SEC11C	53
SEC13	442
SEC14L1	7882
SEC14L1P1	5
SEC14L2	17
SEC14L3	20
SEC14L4	23
SEC14L5	25
SEC14L6	0
SEC16A	1150
SEC16B	3
SEC1P	0
SEC22A	74
SEC22B	518
SEC22C	183
SEC23A	735
SEC23B	769
SEC23IP	390
SEC24A	496
SEC24B	683
SEC24B_AS1	7
SEC24C	838
SEC24D	945
SEC31A	730
SEC31B	70
SEC61A1	909
SEC61A2	83
SEC61B	157
SEC61G	72
SEC62	1004
SEC63	384
SECISBP2	706
SECISBP2L	976
SECTM1	2835
SEH1L	46
SEL1L	2428
SEL1L2	0
SEL1L3	285
SELE	1
SELENBP1	843
SELK	298
SELL	30999
SELM	9
SELO	185
SELP	220
SELPLG	6457
SELT	1364
SELV	0
SEMA3A	0
SEMA3B	21
SEMA3B_AS1	2
SEMA3C	55
SEMA3D	0
SEMA3E	0
SEMA3F	0
SEMA3G	11
SEMA4A	3463
SEMA4B	843
SEMA4C	4
SEMA4D	4082
SEMA4F	16
SEMA4G	3
SEMA5A	4
SEMA5B	0
SEMA6A	13
SEMA6A_AS1	1
SEMA6B	27
SEMA6C	0
SEMA6D	0
SEMA7A	133
SEMG1	8
SEMG2	0
SENCR	43
SENP1	321
SENP2	342
SENP3	5
SENP3_EIF4A1	8
SENP5	561
SENP6	2128
SENP7	739
SENP8	1
SEP15	1218
SEPHS1	55
SEPHS2	519
SEPN1	161
SEPP1	3
SEPSECS	119
SEPSECS_AS1	4
SEPT1	124
SEPT10	21
SEPT11	171
SEPT12	0
SEPT14	0
SEPT2	1407
SEPT3	0
SEPT4	128
SEPT4_AS1	0
SEPT5	0
SEPT5_GP1BB	0
SEPT6	726
SEPT7	1952
SEPT7_AS1	16
SEPT7P2	31
SEPT7P9	0
SEPT8	24
SEPT9	1204
SEPW1	77
SERAC1	64
SERBP1	785
SERF1A	0
SERF1B	0
SERF2	431
SERF2_C15ORF63	0
SERGEF	53
SERHL	0
SERHL2	6
SERINC1	3874
SERINC2	9
SERINC3	1158
SERINC4	34
SERINC5	409
SERP1	1450
SERP2	0
SERPINA1	17438
SERPINA10	0
SERPINA11	2
SERPINA12	0
SERPINA13P	0
SERPINA2	2
SERPINA3	0
SERPINA4	0
SERPINA5	0
SERPINA6	0
SERPINA7	0
SERPINA9	0
SERPINB1	10447
SERPINB10	17
SERPINB11	0
SERPINB12	0
SERPINB13	0
SERPINB2	3
SERPINB3	0
SERPINB4	0
SERPINB5	0
SERPINB6	385
SERPINB7	0
SERPINB8	242
SERPINB9	2083
SERPINB9P1	80
SERPINC1	9
SERPIND1	8
SERPINE1	11
SERPINE2	9
SERPINE3	19
SERPINF1	9
SERPINF2	4
SERPING1	1707
SERPINH1	5
SERPINI1	17
SERPINI2	4
SERTAD1	115
SERTAD2	342
SERTAD3	207
SERTAD4	0
SERTAD4_AS1	0
SERTM1	0
SESN1	104
SESN2	205
SESN3	1352
SESTD1	912
SET	1327
SETBP1	141
SETD1A	76
SETD1B	650
SETD2	2461
SETD3	999
SETD4	40
SETD5	992
SETD6	38
SETD7	381
SETD8	275
SETD9	31
SETDB1	708
SETDB2	273
SETMAR	28
SETSIP	0
SETX	5927
SEZ6	26
SEZ6L	13
SEZ6L2	0
SF1	829
SF3A1	1150
SF3A2	83
SF3A3	266
SF3B1	6540
SF3B2	1568
SF3B3	593
SF3B4	256
SF3B5	274
SF3B6	440
SFI1	307
SFMBT1	92
SFMBT2	251
SFN	7
SFPQ	890
SFR1	59
SFRP1	0
SFRP2	55
SFRP4	0
SFRP5	4
SFSWAP	364
SFT2D1	259
SFT2D2	342
SFT2D3	76
SFTA1P	0
SFTA2	0
SFTA3	0
SFTPA1	0
SFTPA2	0
SFTPB	0
SFTPC	0
SFTPD	0
SFXN1	66
SFXN2	14
SFXN3	151
SFXN4	47
SFXN5	210
SGCA	0
SGCB	9
SGCD	0
SGCE	0
SGCG	0
SGCZ	0
SGIP1	9
SGK1	686
SGK2	0
SGK223	16
SGK3	3
SGK494	68
SGMS1	274
SGMS1_AS1	15
SGMS2	260
SGOL1	41
SGOL1_AS1	0
SGOL2	61
SGPL1	437
SGPP1	188
SGPP2	7
SGSH	88
SGSM1	1
SGSM2	175
SGSM3	251
SGTA	122
SGTB	1229
SH2B1	70
SH2B2	231
SH2B3	1504
SH2D1A	65
SH2D1B	40
SH2D2A	39
SH2D3A	19
SH2D3C	1559
SH2D4A	16
SH2D4B	5
SH2D5	0
SH2D6	1
SH2D7	0
SH3BGR	0
SH3BGRL	4560
SH3BGRL2	441
SH3BGRL3	1350
SH3BP1	333
SH3BP2	1896
SH3BP4	19
SH3BP5	227
SH3BP5_AS1	154
SH3BP5L	433
SH3D19	23
SH3D21	17
SH3GL1	250
SH3GL1P1	7
SH3GL1P2	0
SH3GL2	0
SH3GL3	3
SH3GLB1	4505
SH3GLB2	211
SH3KBP1	2175
SH3PXD2A	45
SH3PXD2A_AS1	1
SH3PXD2B	47
SH3RF1	66
SH3RF2	0
SH3RF3	6
SH3RF3_AS1	6
SH3TC1	229
SH3TC2	22
SH3YL1	49
SHANK1	1
SHANK2	0
SHANK2_AS1	0
SHANK2_AS3	0
SHANK3	0
SHARPIN	98
SHB	1
SHBG	0
SHC1	483
SHC2	0
SHC3	0
SHC4	2
SHCBP1	16
SHCBP1L	0
SHD	0
SHE	31
SHF	2
SHFM1	34
SHH	0
SHISA2	0
SHISA3	0
SHISA4	17
SHISA5	3116
SHISA6	0
SHISA7	4
SHISA8	0
SHISA9	0
SHKBP1	2969
SHMT1	27
SHMT2	67
SHOC2	3291
SHOX	0
SHOX2	2
SHPK	43
SHPRH	257
SHQ1	58
SHROOM1	9
SHROOM2	0
SHROOM3	0
SHROOM4	16
SHTN1	544
SI	0
SIAE	93
SIAH1	42
SIAH2	1036
SIAH3	0
SIDT1	66
SIDT2	270
SIGIRR	92
SIGLEC1	95
SIGLEC10	3889
SIGLEC11	15
SIGLEC12	0
SIGLEC14	608
SIGLEC15	8
SIGLEC16	21
SIGLEC17P	2
SIGLEC5	1808
SIGLEC6	4
SIGLEC7	230
SIGLEC8	5
SIGLEC9	1722
SIGLECL1	0
SIGMAR1	32
SIK1	7
SIK2	99
SIK3	1027
SIKE1	362
SIL1	110
SIM1	0
SIM2	0
SIMC1	59
SIN3A	1061
SIN3B	249
SIPA1	1774
SIPA1L1	2587
SIPA1L2	1284
SIPA1L3	193
SIRPA	5018
SIRPB1	1861
SIRPB2	1304
SIRPD	150
SIRPG	21
SIRPG_AS1	4
SIRT1	479
SIRT2	246
SIRT3	36
SIRT4	0
SIRT5	114
SIRT6	55
SIRT7	380
SIT1	12
SIVA1	46
SIX1	0
SIX2	0
SIX3	0
SIX3_AS1	0
SIX4	0
SIX5	0
SIX6	0
SKA1	12
SKA2	90
SKA3	317
SKAP1	101
SKAP2	3356
SKI	247
SKIDA1	0
SKIL	1411
SKINTL	0
SKIV2L	400
SKIV2L2	341
SKOR1	2
SKOR2	0
SKP1	1242
SKP1P2	0
SKP2	113
SLA	3603
SLA2	128
SLAIN1	142
SLAIN2	789
SLAMF1	30
SLAMF6	109
SLAMF7	1510
SLAMF8	32
SLAMF9	0
SLBP	374
SLC10A1	63
SLC10A2	0
SLC10A3	60
SLC10A4	3
SLC10A5	0
SLC10A6	0
SLC10A7	41
SLC11A1	3301
SLC11A2	183
SLC12A1	0
SLC12A2	51
SLC12A3	0
SLC12A4	140
SLC12A5	1
SLC12A6	4325
SLC12A7	429
SLC12A8	1
SLC12A9	912
SLC13A1	0
SLC13A2	0
SLC13A3	3
SLC13A4	26
SLC13A5	0
SLC14A1	263
SLC14A2	3
SLC14A2_AS1	0
SLC15A1	0
SLC15A2	135
SLC15A3	504
SLC15A4	2139
SLC15A5	0
SLC16A1	53
SLC16A1_AS1	4
SLC16A10	5
SLC16A11	0
SLC16A12	3
SLC16A12_AS1	0
SLC16A13	15
SLC16A14	0
SLC16A2	1
SLC16A3	1358
SLC16A4	32
SLC16A5	218
SLC16A6	401
SLC16A7	325
SLC16A8	9
SLC16A9	0
SLC17A1	0
SLC17A2	0
SLC17A3	0
SLC17A4	0
SLC17A5	222
SLC17A6	0
SLC17A7	0
SLC17A8	0
SLC17A9	2
SLC18A1	0
SLC18A2	281
SLC18A3	0
SLC18B1	48
SLC19A1	323
SLC19A2	40
SLC19A3	0
SLC1A1	0
SLC1A2	54
SLC1A3	63
SLC1A4	48
SLC1A5	336
SLC1A6	0
SLC1A7	3
SLC20A1	803
SLC20A2	34
SLC22A1	41
SLC22A10	0
SLC22A11	0
SLC22A12	0
SLC22A13	7
SLC22A14	2
SLC22A15	686
SLC22A16	23
SLC22A17	2
SLC22A18	44
SLC22A18AS	5
SLC22A2	0
SLC22A20	1
SLC22A23	64
SLC22A24	0
SLC22A25	0
SLC22A3	1
SLC22A31	0
SLC22A4	732
SLC22A5	63
SLC22A6	0
SLC22A7	0
SLC22A8	0
SLC22A9	0
SLC23A1	10
SLC23A2	242
SLC23A3	3
SLC24A1	80
SLC24A2	0
SLC24A3	36
SLC24A4	344
SLC24A5	0
SLC25A1	80
SLC25A10	5
SLC25A11	249
SLC25A12	121
SLC25A13	173
SLC25A14	35
SLC25A15	29
SLC25A16	83
SLC25A17	36
SLC25A18	8
SLC25A19	32
SLC25A2	4
SLC25A20	361
SLC25A21	21
SLC25A21_AS1	0
SLC25A22	43
SLC25A23	5
SLC25A24	1051
SLC25A25	104
SLC25A25_AS1	18
SLC25A26	39
SLC25A27	0
SLC25A28	314
SLC25A29	61
SLC25A3	709
SLC25A30	125
SLC25A30_AS1	0
SLC25A31	0
SLC25A32	85
SLC25A33	4
SLC25A34	18
SLC25A35	3
SLC25A36	161
SLC25A37	11909
SLC25A38	111
SLC25A39	4854
SLC25A3P1	0
SLC25A4	1
SLC25A40	222
SLC25A41	0
SLC25A42	19
SLC25A43	32
SLC25A44	854
SLC25A45	22
SLC25A46	273
SLC25A47	5
SLC25A48	0
SLC25A5	390
SLC25A5_AS1	6
SLC25A51	120
SLC25A51P1	0
SLC25A52	0
SLC25A53	22
SLC25A6	715
SLC26A1	6
SLC26A10	0
SLC26A11	53
SLC26A2	163
SLC26A3	1
SLC26A4	0
SLC26A4_AS1	0
SLC26A5	2
SLC26A6	76
SLC26A7	0
SLC26A8	242
SLC26A9	0
SLC27A1	36
SLC27A2	4
SLC27A3	265
SLC27A4	59
SLC27A5	7
SLC27A6	0
SLC28A1	0
SLC28A2	0
SLC28A3	10
SLC29A1	11
SLC29A2	0
SLC29A3	21
SLC29A4	0
SLC2A1	233
SLC2A1_AS1	6
SLC2A10	0
SLC2A11	17
SLC2A12	40
SLC2A13	46
SLC2A14	4
SLC2A2	0
SLC2A3	8038
SLC2A4	4
SLC2A4RG	16
SLC2A5	3
SLC2A6	225
SLC2A7	0
SLC2A8	5
SLC2A9	42
SLC30A1	327
SLC30A10	0
SLC30A2	0
SLC30A3	0
SLC30A4	21
SLC30A5	204
SLC30A6	273
SLC30A7	592
SLC30A8	0
SLC30A9	292
SLC31A1	540
SLC31A2	1390
SLC32A1	0
SLC33A1	161
SLC34A1	0
SLC34A2	0
SLC34A3	3
SLC35A1	300
SLC35A2	34
SLC35A3	157
SLC35A4	188
SLC35A5	431
SLC35B1	142
SLC35B2	36
SLC35B3	123
SLC35B4	86
SLC35C1	70
SLC35C2	205
SLC35D1	79
SLC35D2	115
SLC35D3	4
SLC35E1	281
SLC35E2	68
SLC35E2B	342
SLC35E3	76
SLC35E4	16
SLC35F1	0
SLC35F2	14
SLC35F3	0
SLC35F4	0
SLC35F5	383
SLC35F6	269
SLC35G1	1
SLC35G2	3
SLC35G3	0
SLC35G4	0
SLC35G5	0
SLC35G6	1
SLC36A1	515
SLC36A2	0
SLC36A3	1
SLC36A4	184
SLC37A1	228
SLC37A2	111
SLC37A3	329
SLC37A4	30
SLC38A1	626
SLC38A10	917
SLC38A11	11
SLC38A2	2242
SLC38A3	0
SLC38A4	1
SLC38A5	246
SLC38A6	27
SLC38A7	40
SLC38A8	0
SLC38A9	99
SLC39A1	373
SLC39A10	90
SLC39A11	139
SLC39A12	0
SLC39A12_AS1	0
SLC39A13	58
SLC39A14	19
SLC39A2	0
SLC39A3	62
SLC39A4	13
SLC39A5	0
SLC39A6	200
SLC39A7	209
SLC39A8	580
SLC39A9	454
SLC3A1	9
SLC3A2	275
SLC40A1	2543
SLC41A1	12
SLC41A2	5
SLC41A3	43
SLC43A1	30
SLC43A2	1722
SLC43A3	166
SLC44A1	297
SLC44A2	2785
SLC44A3	5
SLC44A4	0
SLC44A5	2
SLC45A1	1
SLC45A2	0
SLC45A3	16
SLC45A4	1448
SLC46A1	13
SLC46A2	59
SLC46A3	199
SLC47A1	6
SLC47A2	0
SLC48A1	107
SLC4A1	4057
SLC4A10	10
SLC4A11	7
SLC4A1AP	414
SLC4A2	126
SLC4A3	1
SLC4A4	29
SLC4A5	84
SLC4A7	187
SLC4A8	41
SLC4A9	0
SLC50A1	92
SLC51A	93
SLC51B	0
SLC52A1	0
SLC52A2	34
SLC52A3	0
SLC5A1	0
SLC5A10	2
SLC5A11	1
SLC5A12	0
SLC5A2	2
SLC5A3	227
SLC5A4	0
SLC5A5	2
SLC5A6	37
SLC5A7	0
SLC5A8	0
SLC5A9	23
SLC6A1	0
SLC6A1_AS1	0
SLC6A10P	0
SLC6A11	0
SLC6A12	51
SLC6A13	4
SLC6A14	0
SLC6A15	0
SLC6A16	18
SLC6A17	0
SLC6A18	0
SLC6A19	4
SLC6A2	0
SLC6A20	0
SLC6A3	0
SLC6A4	18
SLC6A5	0
SLC6A6	5775
SLC6A7	0
SLC6A8	502
SLC6A9	25
SLC7A1	86
SLC7A10	0
SLC7A11	19
SLC7A11_AS1	0
SLC7A13	0
SLC7A14	0
SLC7A2	0
SLC7A3	0
SLC7A4	0
SLC7A5	82
SLC7A5P1	0
SLC7A5P2	27
SLC7A6	388
SLC7A6OS	86
SLC7A7	1091
SLC7A8	0
SLC7A9	0
SLC8A1	1301
SLC8A1_AS1	41
SLC8A2	0
SLC8A3	16
SLC8B1	340
SLC9A1	361
SLC9A2	2
SLC9A3	0
SLC9A3R1	709
SLC9A3R2	4
SLC9A4	0
SLC9A5	0
SLC9A6	207
SLC9A7	219
SLC9A7P1	107
SLC9A8	491
SLC9A9	272
SLC9A9_AS1	5
SLC9B1	0
SLC9B2	11
SLC9C1	8
SLC9C2	0
SLCO1A2	0
SLCO1B1	0
SLCO1B3	1
SLCO1B7	0
SLCO1C1	1
SLCO2A1	2
SLCO2B1	5
SLCO3A1	1203
SLCO4A1	1
SLCO4A1_AS1	0
SLCO4C1	388
SLCO5A1	20
SLCO6A1	0
SLED1	351
SLF1	320
SLF2	406
SLFN11	496
SLFN12	191
SLFN12L	71
SLFN13	93
SLFN14	99
SLFN5	835
SLFNL1	1
SLFNL1_AS1	1
SLIRP	66
SLIT1	49
SLIT1_AS1	1
SLIT2	0
SLIT2_IT1	0
SLIT3	0
SLITRK1	0
SLITRK2	0
SLITRK3	0
SLITRK4	76
SLITRK5	0
SLITRK6	0
SLK	3854
SLMAP	1006
SLMO1	0
SLMO2	201
SLMO2_ATP5E	0
SLN	0
SLPI	291
SLTM	1378
SLU7	1020
SLURP1	0
SLX1A	0
SLX1A_SULT1A3	0
SLX1B	0
SLX1B_SULT1A4	0
SLX4	123
SLX4IP	70
SMA4	15
SMA5	0
SMAD1	25
SMAD1_AS1	0
SMAD1_AS2	0
SMAD2	1356
SMAD3	241
SMAD4	645
SMAD5	93
SMAD5_AS1	12
SMAD6	0
SMAD7	51
SMAD9	7
SMAGP	17
SMAP1	348
SMAP2	7841
SMARCA1	5
SMARCA2	1462
SMARCA4	395
SMARCA5	2077
SMARCA5_AS1	7
SMARCAD1	142
SMARCAL1	179
SMARCB1	95
SMARCC1	836
SMARCC2	886
SMARCD1	257
SMARCD2	794
SMARCD3	265
SMARCE1	336
SMC1A	683
SMC1B	12
SMC2	69
SMC2_AS1	0
SMC3	486
SMC4	593
SMC5	408
SMC5_AS1	0
SMC6	329
SMCHD1	21445
SMCO1	0
SMCO2	0
SMCO3	1
SMCO4	330
SMCP	0
SMCR2	0
SMCR5	6
SMCR8	1186
SMDT1	65
SMG1	4406
SMG1P1	34
SMG1P2	15
SMG1P3	168
SMG1P5	7
SMG1P7	6
SMG5	441
SMG6	210
SMG7	1038
SMG7_AS1	7
SMG8	211
SMG9	63
SMIM1	20
SMIM10	1
SMIM10L1	69
SMIM10L2A	0
SMIM10L2B	0
SMIM11	0
SMIM12	297
SMIM13	35
SMIM14	273
SMIM15	192
SMIM17	0
SMIM18	7
SMIM19	35
SMIM2	0
SMIM2_AS1	0
SMIM2_IT1	0
SMIM20	46
SMIM21	0
SMIM22	0
SMIM23	0
SMIM24	30
SMIM3	109
SMIM4	1
SMIM5	181
SMIM6	0
SMIM7	170
SMIM8	31
SMIM9	2
SMKR1	0
SMLR1	0
SMN1	0
SMN2	0
SMNDC1	529
SMO	0
SMOC1	0
SMOC2	0
SMOX	110
SMPD1	88
SMPD2	59
SMPD3	26
SMPD4	88
SMPDL3A	89
SMPDL3B	13
SMPX	0
SMR3A	0
SMR3B	0
SMS	245
SMTN	6
SMTNL1	44
SMTNL2	0
SMU1	824
SMUG1	76
SMURF1	303
SMURF2	271
SMYD1	0
SMYD2	82
SMYD3	57
SMYD4	44
SMYD5	34
SNAI1	0
SNAI2	0
SNAI3	101
SNAI3_AS1	14
SNAP23	1669
SNAP25	0
SNAP25_AS1	0
SNAP29	498
SNAP47	40
SNAP91	0
SNAPC1	19
SNAPC2	21
SNAPC3	183
SNAPC4	55
SNAPC5	31
SNAPIN	96
SNAR_A1	0
SNAR_A10	0
SNAR_A11	0
SNAR_A12	0
SNAR_A13	0
SNAR_A14	0
SNAR_A2	0
SNAR_A3	0
SNAR_A4	0
SNAR_A5	0
SNAR_A6	0
SNAR_A7	0
SNAR_A8	0
SNAR_A9	0
SNAR_B1	0
SNAR_B2	0
SNAR_C1	0
SNAR_C2	0
SNAR_C3	0
SNAR_C4	0
SNAR_C5	0
SNAR_D	0
SNAR_E	0
SNAR_F	0
SNAR_G1	0
SNAR_G2	0
SNAR_H	0
SNAR_I	0
SNCA	2906
SNCA_AS1	0
SNCAIP	0
SNCB	0
SNCG	0
SND1	714
SND1_IT1	191
SNED1	29
SNF8	229
SNHG1	54
SNHG10	24
SNHG11	8
SNHG12	39
SNHG15	26
SNHG16	260
SNHG17	22
SNHG18	0
SNHG19	5
SNHG20	19
SNHG21	26
SNHG22	0
SNHG24	0
SNHG25	0
SNHG3	85
SNHG4	2
SNHG5	65
SNHG6	51
SNHG7	24
SNHG8	46
SNHG9	1
SNIP1	116
SNN	721
SNORA1	3
SNORA10	0
SNORA11	4
SNORA11B	3
SNORA11C	0
SNORA11D	0
SNORA11E	0
SNORA12	162
SNORA13	10
SNORA14A	5
SNORA14B	13
SNORA15	0
SNORA16A	20
SNORA16B	3
SNORA17	0
SNORA18	23
SNORA19	4
SNORA20	19
SNORA21	16
SNORA22	248
SNORA23	140
SNORA24	24
SNORA25	126
SNORA26	6
SNORA27	13
SNORA28	43
SNORA29	3
SNORA2A	14
SNORA2B	14
SNORA30	1
SNORA31	2
SNORA32	61
SNORA33	17
SNORA34	0
SNORA35	0
SNORA36A	0
SNORA36B	0
SNORA36C	0
SNORA37	81
SNORA38	37
SNORA38B	11
SNORA4	6
SNORA40	38
SNORA41	0
SNORA43	0
SNORA44	18
SNORA45A	62
SNORA45B	23
SNORA46	16
SNORA47	39
SNORA48	350
SNORA49	74
SNORA51	6
SNORA52	60
SNORA53	898
SNORA54	60
SNORA55	6
SNORA56	0
SNORA57	105
SNORA58	0
SNORA59A	0
SNORA59B	0
SNORA5A	2
SNORA5B	0
SNORA5C	4
SNORA6	36
SNORA60	14
SNORA61	44
SNORA62	36
SNORA63	283
SNORA64	23
SNORA65	8
SNORA66	31
SNORA67	41
SNORA68	21
SNORA69	0
SNORA70	55
SNORA70B	0
SNORA70C	0
SNORA70D	0
SNORA70E	0
SNORA70F	0
SNORA70G	40
SNORA71A	60
SNORA71B	18
SNORA71C	17
SNORA71D	31
SNORA71E	8
SNORA72	3
SNORA73A	3836
SNORA73B	6365
SNORA74A	134
SNORA74B	635
SNORA75	10
SNORA76A	45
SNORA76C	33
SNORA77	0
SNORA78	2
SNORA79	0
SNORA7A	0
SNORA7B	32
SNORA8	101
SNORA80A	15
SNORA80B	15
SNORA80E	2
SNORA81	9
SNORA84	0
SNORA9	17
SNORD10	181
SNORD100	1
SNORD101	0
SNORD102	17
SNORD103A	0
SNORD103B	0
SNORD104	3
SNORD105	0
SNORD105B	2
SNORD107	0
SNORD108	0
SNORD109A	0
SNORD109B	0
SNORD11	0
SNORD110	1
SNORD111	0
SNORD111B	0
SNORD112	0
SNORD113_1	0
SNORD113_2	0
SNORD113_3	0
SNORD113_4	0
SNORD113_5	0
SNORD113_6	0
SNORD113_7	0
SNORD113_8	0
SNORD113_9	0
SNORD114_1	0
SNORD114_10	0
SNORD114_11	0
SNORD114_12	0
SNORD114_13	0
SNORD114_14	0
SNORD114_15	0
SNORD114_16	0
SNORD114_17	0
SNORD114_18	0
SNORD114_19	0
SNORD114_2	0
SNORD114_20	0
SNORD114_21	0
SNORD114_22	0
SNORD114_23	0
SNORD114_24	0
SNORD114_25	0
SNORD114_26	0
SNORD114_27	0
SNORD114_28	0
SNORD114_29	0
SNORD114_3	0
SNORD114_30	0
SNORD114_31	0
SNORD114_4	0
SNORD114_5	0
SNORD114_6	0
SNORD114_7	0
SNORD114_8	0
SNORD114_9	0
SNORD115_1	0
SNORD115_10	0
SNORD115_11	0
SNORD115_12	0
SNORD115_13	0
SNORD115_14	0
SNORD115_15	0
SNORD115_16	0
SNORD115_17	0
SNORD115_18	0
SNORD115_19	0
SNORD115_2	0
SNORD115_20	0
SNORD115_21	0
SNORD115_22	0
SNORD115_23	0
SNORD115_24	0
SNORD115_25	0
SNORD115_26	0
SNORD115_27	0
SNORD115_28	0
SNORD115_29	0
SNORD115_3	0
SNORD115_30	0
SNORD115_31	0
SNORD115_32	0
SNORD115_33	0
SNORD115_34	0
SNORD115_35	0
SNORD115_36	0
SNORD115_37	0
SNORD115_38	0
SNORD115_39	0
SNORD115_4	0
SNORD115_40	0
SNORD115_41	0
SNORD115_42	0
SNORD115_43	0
SNORD115_44	0
SNORD115_45	0
SNORD115_46	0
SNORD115_47	0
SNORD115_48	0
SNORD115_5	0
SNORD115_6	0
SNORD115_7	0
SNORD115_8	0
SNORD115_9	0
SNORD116_1	0
SNORD116_10	0
SNORD116_11	0
SNORD116_12	0
SNORD116_13	3
SNORD116_14	0
SNORD116_15	0
SNORD116_16	0
SNORD116_17	0
SNORD116_18	3
SNORD116_19	0
SNORD116_2	0
SNORD116_20	6
SNORD116_21	2
SNORD116_22	0
SNORD116_23	0
SNORD116_24	1
SNORD116_25	0
SNORD116_26	0
SNORD116_27	0
SNORD116_28	0
SNORD116_29	0
SNORD116_3	0
SNORD116_30	0
SNORD116_4	0
SNORD116_5	0
SNORD116_6	0
SNORD116_7	0
SNORD116_8	0
SNORD116_9	0
SNORD117	1
SNORD118	0
SNORD119	0
SNORD11B	0
SNORD12	40
SNORD121A	0
SNORD121B	0
SNORD123	0
SNORD124	0
SNORD125	0
SNORD126	0
SNORD127	0
SNORD12B	37
SNORD12C	23
SNORD13	196
SNORD14A	13
SNORD14B	10
SNORD14C	12
SNORD14D	3
SNORD14E	0
SNORD15A	40
SNORD15B	401
SNORD16	6
SNORD17	10364
SNORD18A	0
SNORD18B	0
SNORD18C	0
SNORD19	0
SNORD19B	0
SNORD1A	0
SNORD1B	4
SNORD1C	1
SNORD2	16
SNORD20	8
SNORD21	3
SNORD22	95
SNORD23	0
SNORD24	3
SNORD25	1
SNORD26	0
SNORD27	3
SNORD28	0
SNORD29	2
SNORD30	0
SNORD31	4
SNORD32A	5
SNORD32B	0
SNORD33	59
SNORD34	3
SNORD35A	5
SNORD35B	6
SNORD36A	5
SNORD36B	1
SNORD36C	2
SNORD37	3
SNORD38A	0
SNORD38B	0
SNORD3A	1996
SNORD3B_1	0
SNORD3B_2	0
SNORD3C	0
SNORD3D	5
SNORD41	0
SNORD42A	0
SNORD42B	0
SNORD43	0
SNORD44	1
SNORD45A	12
SNORD45B	2
SNORD45C	1
SNORD46	7
SNORD47	3
SNORD48	0
SNORD49A	6
SNORD49B	0
SNORD4A	1
SNORD4B	0
SNORD5	17
SNORD50A	0
SNORD50B	12
SNORD51	0
SNORD52	0
SNORD53	1
SNORD54	3
SNORD55	0
SNORD56	0
SNORD56B	4
SNORD57	0
SNORD58A	4
SNORD58B	0
SNORD58C	6
SNORD59A	4
SNORD59B	3
SNORD6	1
SNORD60	1
SNORD61	1
SNORD62A	0
SNORD62B	0
SNORD63	0
SNORD64	0
SNORD65	1
SNORD66	0
SNORD67	19
SNORD68	0
SNORD69	0
SNORD7	0
SNORD70	0
SNORD71	4
SNORD72	1
SNORD73A	0
SNORD74	6
SNORD75	0
SNORD76	2
SNORD77	1
SNORD78	3
SNORD79	0
SNORD8	12
SNORD80	0
SNORD81	0
SNORD82	0
SNORD83A	0
SNORD83B	1
SNORD84	7
SNORD85	0
SNORD86	0
SNORD87	0
SNORD88A	0
SNORD88B	0
SNORD88C	0
SNORD89	316
SNORD9	7
SNORD90	1
SNORD91A	0
SNORD91B	0
SNORD92	0
SNORD93	1
SNORD94	64
SNORD95	0
SNORD96A	12
SNORD96B	1
SNORD97	47
SNORD98	2
SNORD99	2
SNPH	11
SNRK	1762
SNRK_AS1	15
SNRNP200	1951
SNRNP25	31
SNRNP27	204
SNRNP35	79
SNRNP40	103
SNRNP48	135
SNRNP70	240
SNRPA	100
SNRPA1	62
SNRPB	152
SNRPB2	235
SNRPC	36
SNRPD1	96
SNRPD2	106
SNRPD2P2	0
SNRPD3	342
SNRPE	60
SNRPF	30
SNRPG	56
SNRPN	0
SNTA1	2
SNTB1	546
SNTB2	435
SNTG1	0
SNTG2	2
SNTN	0
SNU13	118
SNUPN	91
SNURF	0
SNW1	713
SNX1	1426
SNX10	3548
SNX11	453
SNX12	124
SNX13	1288
SNX14	838
SNX15	0
SNX16	116
SNX17	623
SNX18	2004
SNX19	949
SNX2	1255
SNX20	829
SNX21	80
SNX22	61
SNX24	23
SNX25	43
SNX27	2321
SNX29	527
SNX29P1	4
SNX29P2	16
SNX3	1564
SNX30	543
SNX31	0
SNX32	30
SNX33	27
SNX4	130
SNX5	275
SNX6	1789
