	gene_id_Covid7_R1_
GOLGA8J	0
GOLGA8K	0
GOLGA8M	0
GOLGA8N	4
GOLGA8O	0
GOLGA8R	0
GOLGA8S	4
GOLGA8T	0
GOLGB1	996
GOLIM4	111
GOLM1	880
GOLPH3	267
GOLPH3L	115
GOLT1A	4
GOLT1B	20
GON4L	263
GOPC	112
GORAB	26
GORASP1	68
GORASP2	55
GOSR1	103
GOSR2	79
GOT1	50
GOT1L1	0
GOT2	67
GP1BA	4
GP1BB	0
GP2	0
GP5	5
GP6	5
GP9	0
GPA33	0
GPAA1	60
GPALPP1	34
GPAM	4
GPANK1	77
GPAT2	2
GPAT3	8
GPAT4	76
GPATCH1	40
GPATCH11	89
GPATCH2	54
GPATCH2L	70
GPATCH3	53
GPATCH4	297
GPATCH8	158
GPBAR1	1
GPBP1	292
GPBP1L1	299
GPC1	34
GPC2	4
GPC3	2
GPC4	31
GPC5	2
GPC5_AS1	1
GPC5_AS2	0
GPC6	1
GPC6_AS1	0
GPC6_AS2	0
GPCPD1	80
GPD1	11
GPD1L	111
GPD2	94
GPER1	6
GPHA2	0
GPHB5	0
GPHN	22
GPI	273
GPIHBP1	3
GPKOW	97
GPLD1	10
GPM6A	0
GPM6B	7
GPN1	52
GPN2	33
GPN3	17
GPNMB	39
GPR1	2
GPR1_AS	0
GPR101	4
GPR107	245
GPR108	43
GPR119	0
GPR12	0
GPR132	26
GPR135	6
GPR137	50
GPR137B	29
GPR137C	0
GPR139	1
GPR141	0
GPR142	1
GPR143	1
GPR146	1
GPR148	0
GPR149	0
GPR15	0
GPR150	5
GPR151	0
GPR152	2
GPR153	84
GPR155	27
GPR156	8
GPR157	15
GPR158	0
GPR158_AS1	0
GPR160	8
GPR161	8
GPR162	71
GPR17	2
GPR171	0
GPR173	5
GPR174	4
GPR176	2
GPR179	6
GPR18	7
GPR180	36
GPR182	2
GPR183	9
GPR19	1
GPR20	0
GPR21	1
GPR22	3
GPR25	13
GPR26	0
GPR27	0
GPR3	0
GPR31	1
GPR32	0
GPR33	0
GPR34	7
GPR35	11
GPR37	5
GPR37L1	4
GPR39	7
GPR4	0
GPR45	0
GPR50	0
GPR52	1
GPR55	79
GPR6	0
GPR61	1
GPR62	22
GPR63	1
GPR65	24
GPR68	8
GPR75	5
GPR75_ASB3	0
GPR78	5
GPR82	5
GPR83	3
GPR84	1
GPR85	1
GPR87	5
GPR88	6
GPR89A	13
GPR89B	2
GPRASP1	17
GPRASP2	0
GPRC5A	27
GPRC5B	78
GPRC5C	49
GPRC5D	4
GPRC6A	0
GPRIN1	9
GPRIN2	3
GPRIN3	55
GPS1	195
GPS2	241
GPSM1	12
GPSM2	29
GPSM3	47
GPT	16
GPT2	258
GPX1	181
GPX2	45
GPX3	33
GPX4	333
GPX5	0
GPX6	0
GPX7	3
GPX8	23
GRAMD1A	64
GRAMD1B	102
GRAMD1C	32
GRAMD2	25
GRAMD3	42
GRAMD4	101
GRAP	1
GRAP2	85
GRAPL	0
GRASP	6
GRB10	20
GRB14	3
GRB2	317
GRB7	19
GREB1	2
GREB1L	2
GREM1	0
GREM2	8
GRHL1	85
GRHL2	222
GRHL3	16
GRHPR	75
GRIA1	3
GRIA2	0
GRIA3	0
GRIA4	0
GRID1	2
GRID1_AS1	0
GRID2	2
GRID2IP	15
GRIFIN	0
GRIK1	3
GRIK1_AS1	0
GRIK1_AS2	0
GRIK2	4
GRIK3	1
GRIK4	2
GRIK5	19
GRIN1	33
GRIN2A	1
GRIN2B	3
GRIN2C	74
GRIN2D	204
GRIN3A	13
GRIN3B	19
GRINA	206
GRIP1	9
GRIP2	11
GRIPAP1	330
GRK1	1
GRK4	4
GRK5	21
GRK6	79
GRK7	2
GRM1	1
GRM2	2
GRM3	9
GRM4	8
GRM5	12
GRM5_AS1	0
GRM6	1
GRM7	5
GRM7_AS1	0
GRM7_AS2	0
GRM7_AS3	0
GRM8	0
GRN	217
GRP	0
GRPEL1	46
GRPEL2	34
GRPR	0
GRSF1	156
GRTP1	44
GRTP1_AS1	2
GRWD1	93
GRXCR1	0
GRXCR2	0
GS1_124K5.11	35
GS1_24F4.2	0
GS1_259H13.2	0
GS1_279B7.1	0
GS1_594A7.3	0
GS1_600G8.3	0
GSAP	37
GSC	1
GSC2	0
GSDMA	0
GSDMB	197
GSDMC	15
GSDMD	166
GSE1	209
GSG1	0
GSG1L	2
GSG1L2	0
GSG2	22
GSK3A	133
GSK3B	169
GSKIP	49
GSN	474
GSN_AS1	23
GSPT1	355
GSPT2	14
GSR	476
GSS	55
GSTA1	773
GSTA2	155
GSTA3	34
GSTA4	25
GSTA5	2
GSTA7P	13
GSTCD	19
GSTK1	292
GSTM1	1
GSTM2	15
GSTM2P1	0
GSTM3	0
GSTM4	15
GSTM5	0
GSTO1	67
GSTO2	2
GSTP1	983
GSTT1	0
GSTT2	0
GSTT2B	0
GSTTP1	0
GSTTP2	1
GSTZ1	42
GSX1	1
GSX2	1
GTDC1	33
GTF2A1	179
GTF2A1L	0
GTF2A2	30
GTF2B	51
GTF2E1	34
GTF2E2	72
GTF2F1	474
GTF2F2	32
GTF2H1	59
GTF2H2	0
GTF2H2B	8
GTF2H2C	0
GTF2H2C_2	5
GTF2H3	110
GTF2H4	9
GTF2H5	28
GTF2I	144
GTF2IP1	0
GTF2IP20	3
GTF2IP4	0
GTF2IRD1	64
GTF2IRD1P1	0
GTF2IRD2	1
GTF2IRD2B	11
GTF3A	26
GTF3C1	322
GTF3C2	78
GTF3C2_AS1	0
GTF3C3	75
GTF3C4	66
GTF3C5	99
GTF3C6	116
GTPBP1	240
GTPBP10	59
GTPBP2	99
GTPBP3	25
GTPBP4	225
GTPBP6	103
GTPBP8	28
GTSCR1	0
GTSE1	11
GTSE1_AS1	4
GTSF1	0
GTSF1L	0
GUCA1A	0
GUCA1B	8
GUCA1C	0
GUCA2A	1
GUCA2B	0
GUCD1	101
GUCY1A2	2
GUCY1A3	16
GUCY1B2	2
GUCY1B3	10
GUCY2C	6
GUCY2D	4
GUCY2EP	2
GUCY2F	3
GUCY2GP	0
GUF1	35
GUK1	745
GULP1	61
GUSB	38
GUSBP1	7
GUSBP10	0
GUSBP11	37
GUSBP2	1
GUSBP3	0
GUSBP4	1
GUSBP5	1
GUSBP9	0
GVINP1	41
GXYLT1	148
GXYLT1P3	0
GXYLT2	13
GYG1	58
GYG2	8
GYG2P1	0
GYLTL1B	12
GYPA	0
GYPB	0
GYPC	14
GYPE	0
GYS1	94
GYS2	1
GZF1	31
GZMA	23
GZMB	65
GZMH	9
GZMK	0
GZMM	7
H19	2
H1F0	970
H1FNT	0
H1FOO	3
H1FX	284
H1FX_AS1	7
H2AFB1	0
H2AFB2	0
H2AFB3	0
H2AFJ	150
H2AFV	179
H2AFX	43
H2AFY	383
H2AFY2	34
H2AFZ	90
H2BFM	0
H2BFWT	0
H2BFXP	0
H3F3A	0
H3F3AP4	72
H3F3B	698
H3F3C	3
H6PD	228
HAAO	3
HABP2	1
HABP4	43
HACD1	0
HACD2	11
HACD3	49
HACD4	18
HACE1	14
HACL1	16
HADH	57
HADHA	186
HADHB	81
HAGH	129
HAGHL	55
HAGLR	9
HAGLROS	0
HAL	6
HAMP	1
HAND1	0
HAND2	10
HAND2_AS1	0
HAO1	0
HAO2	0
HAO2_IT1	0
HAP1	1
HAPLN1	0
HAPLN2	1
HAPLN3	20
HAPLN4	7
HAR1A	9
HAR1B	0
HARBI1	6
HARS	162
HARS2	50
HAS1	3
HAS2	2
HAS2_AS1	1
HAS3	13
HAT1	88
HAUS1	19
HAUS2	17
HAUS3	24
HAUS4	25
HAUS5	53
HAUS6	22
HAUS7	22
HAUS8	18
HAVCR1	0
HAVCR1P1	0
HAVCR2	49
HAX1	78
HBA1	0
HBA2	0
HBB	9
HBBP1	0
HBD	0
HBE1	0
HBEGF	17
HBG1	0
HBG2	0
HBM	0
HBP1	136
HBQ1	0
HBS1L	100
HBZ	0
HCAR1	4
HCAR2	4
HCAR3	11
HCCAT5	4
HCCS	73
HCFC1	299
HCFC1_AS1	1
HCFC1R1	17
HCFC2	34
HCG11	29
HCG14	0
HCG17	4
HCG18	78
HCG2040054	0
HCG22	0
HCG23	0
HCG25	2
HCG26	18
HCG27	5
HCG4	5
HCG4B	9
HCG8	2
HCG9	0
HCK	47
HCLS1	400
HCN1	1
HCN2	29
HCN3	4
HCN4	31
HCP5	162
HCRT	1
HCRTR1	0
HCRTR2	0
HCST	8
HDAC1	207
HDAC10	30
HDAC11	47
HDAC11_AS1	3
HDAC2	260
HDAC3	42
HDAC4	70
HDAC5	80
HDAC6	101
HDAC7	177
HDAC8	22
HDAC9	53
HDC	4
HDDC2	57
HDDC3	9
HDGF	981
HDGFL1	1
HDGFRP2	299
HDGFRP3	52
HDHD1	30
HDHD2	48
HDHD3	45
HDLBP	824
HDX	7
HEATR1	50
HEATR3	43
HEATR4	4
HEATR5A	105
HEATR5B	56
HEATR6	34
HEATR9	5
HEBP1	16
HEBP2	182
HECA	154
HECTD1	516
HECTD2	15
HECTD2_AS1	0
HECTD3	88
HECTD4	243
HECW1	0
HECW2	12
HEG1	22
HEIH	41
HELB	21
HELLS	48
HELQ	30
HELT	0
HELZ	198
HELZ2	388
HEMGN	0
HEMK1	27
HENMT1	24
HEPACAM	1
HEPACAM2	4
HEPH	0
HEPHL1	1
HEPN1	0
HERC1	265
HERC2	211
HERC2P10	1
HERC2P2	20
HERC2P3	0
HERC2P4	0
HERC2P7	2
HERC2P9	2
HERC3	59
HERC4	47
HERC5	55
HERC6	304
HERPUD1	89
HERPUD2	105
HES1	132
HES2	17
HES3	0
HES4	48
HES5	3
HES6	121
HES7	43
HESX1	4
HEXA	45
HEXA_AS1	2
HEXB	54
HEXDC	28
HEXIM1	296
HEXIM2	22
HEY1	159
HEY2	36
HEYL	5
HFE	6
HFE2	1
HFM1	0
HGC6.3	0
HGD	5
HGF	5
HGFAC	5
HGH1	23
HGS	151
HGSNAT	39
HHAT	37
HHATL	2
HHEX	3
HHIP	4
HHIP_AS1	0
HHIPL1	1
HHIPL2	2
HHLA1	1
HHLA2	37
HHLA3	8
HIAT1	37
HIATL1	75
HIATL2	9
HIBADH	100
HIBCH	28
HIC1	61
HIC2	36
HID1	69
HID1_AS1	5
HIF1A	103
HIF1A_AS1	0
HIF1A_AS2	1
HIF1AN	202
HIF3A	2
HIGD1A	77
HIGD1B	0
HIGD1C	0
HIGD2A	31
HIGD2B	0
HILPDA	8
HILS1	2
HINFP	22
HINT1	133
HINT2	86
HINT3	581
HIP1	51
HIP1R	195
HIPK1	497
HIPK1_AS1	1
HIPK2	613
HIPK3	288
HIPK4	3
HIRA	93
HIRIP3	170
HIST1H1A	6
HIST1H1B	115
HIST1H1C	237
HIST1H1D	73
HIST1H1E	303
HIST1H1T	0
HIST1H2AA	1
HIST1H2AB	24
HIST1H2AC	133
HIST1H2AD	0
HIST1H2AE	56
HIST1H2AG	56
HIST1H2AH	29
HIST1H2AI	12
HIST1H2AJ	23
HIST1H2AK	7
HIST1H2AL	34
HIST1H2AM	49
HIST1H2APS1	2
HIST1H2BA	0
HIST1H2BB	16
HIST1H2BC	75
HIST1H2BD	91
HIST1H2BE	24
HIST1H2BF	26
HIST1H2BG	40
HIST1H2BH	29
HIST1H2BI	29
HIST1H2BJ	58
HIST1H2BK	44
HIST1H2BL	9
HIST1H2BM	25
HIST1H2BN	26
HIST1H2BO	12
HIST1H3A	18
HIST1H3B	81
HIST1H3C	44
HIST1H3D	34
HIST1H3E	3
HIST1H3F	41
HIST1H3G	28
HIST1H3H	30
HIST1H3I	22
HIST1H3J	11
HIST1H4A	27
HIST1H4B	51
HIST1H4C	98
HIST1H4D	27
HIST1H4E	220
HIST1H4F	51
HIST1H4G	0
HIST1H4H	83
HIST1H4I	13
HIST1H4J	1
HIST1H4K	4
HIST1H4L	8
HIST2H2AA3	0
HIST2H2AA4	0
HIST2H2AB	53
HIST2H2AC	81
HIST2H2BA	1
HIST2H2BC	0
HIST2H2BE	109
HIST2H2BF	36
HIST2H3A	0
HIST2H3C	0
HIST2H3D	5
HIST2H4A	0
HIST2H4B	0
HIST3H2A	27
HIST3H2BB	15
HIST3H3	0
HIST4H4	35
HIVEP1	81
HIVEP2	132
HIVEP3	79
HJURP	9
HK1	398
HK2	223
HK3	12
HKDC1	1
HKR1	28
HLA_A	1658
HLA_B	2628
HLA_C	2499
HLA_DMA	77
HLA_DMB	62
HLA_DOA	102
HLA_DOB	3
HLA_DPA1	242
HLA_DPB1	227
HLA_DPB2	3
HLA_DQA1	102
HLA_DQA2	54
HLA_DQB1	195
HLA_DQB2	7
HLA_DRA	460
HLA_DRB1	343
HLA_DRB3	0
HLA_DRB4	0
HLA_DRB5	442
HLA_DRB6	30
HLA_E	1557
HLA_F	296
HLA_F_AS1	5
HLA_G	19
HLA_H	96
HLA_J	22
HLA_L	21
HLCS	46
HLF	91
HLTF	37
HLTF_AS1	0
HLX	16
HLX_AS1	0
HM13	93
HM13_AS1	1
HMBOX1	46
HMBS	10
HMCES	88
HMCN1	1
HMCN2	38
HMG20A	59
HMG20B	134
HMGA1	159
HMGA1P7	0
HMGA2	23
HMGB1	70
HMGB2	508
HMGB3	164
HMGB3P1	0
HMGB4	0
HMGCL	47
HMGCLL1	0
HMGCR	17
HMGCS1	65
HMGCS2	36
HMGN1	183
HMGN2	285
HMGN2P46	1
HMGN3	238
HMGN3_AS1	22
HMGN4	39
HMGN5	183
HMGXB3	90
HMGXB4	79
HMHA1	183
HMHB1	0
HMMR	17
HMMR_AS1	0
HMOX1	33
HMOX2	70
HMP19	0
HMSD	0
HMX1	7
HMX2	0
HMX3	38
HN1	76
HN1L	361
HNCAT21	0
HNF1A	3
HNF1A_AS1	0
HNF1B	4
HNF4A	7
HNF4A_AS1	0
HNF4G	27
HNMT	50
HNRNPA0	398
HNRNPA1	428
HNRNPA1L2	22
HNRNPA1P10	6
HNRNPA1P33	0
HNRNPA2B1	2423
HNRNPA3	530
HNRNPA3P1	1
HNRNPAB	515
HNRNPC	483
HNRNPCL1	0
HNRNPCL2	0
HNRNPCL3	0
HNRNPCL4	0
HNRNPD	1115
HNRNPDL	306
HNRNPF	492
HNRNPH1	505
HNRNPH2	28
HNRNPH3	325
HNRNPK	584
HNRNPKP3	0
HNRNPL	486
HNRNPLL	133
HNRNPM	1021
HNRNPR	484
HNRNPU	2531
HNRNPU_AS1	24
HNRNPUL1	619
HNRNPUL2	77
HNRNPUL2_BSCL2	0
HOGA1	7
HOMER1	29
HOMER2	176
HOMER3	34
HOMEZ	81
HOOK1	113
HOOK2	95
HOOK3	185
HOPX	8
HORMAD1	1
HORMAD2	0
HORMAD2_AS1	0
HOTAIR	0
HOTAIRM1	4
HOTS	656
HOTTIP	1
HOXA_AS2	0
HOXA_AS3	1
HOXA1	2
HOXA10	2
HOXA10_AS	0
HOXA10_HOXA9	0
HOXA11	10
HOXA11_AS	0
HOXA13	0
HOXA2	1
HOXA3	9
HOXA4	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	0
HOXB_AS1	2
HOXB_AS3	0
HOXB1	3
HOXB13	3
HOXB2	10
HOXB3	11
HOXB4	3
HOXB5	0
HOXB6	1
HOXB7	8
HOXB8	1
HOXB9	2
HOXC_AS1	0
HOXC_AS2	1
HOXC_AS3	0
HOXC10	1
HOXC11	5
HOXC12	20
HOXC13	0
HOXC13_AS	0
HOXC4	5
HOXC5	1
HOXC6	0
HOXC8	1
HOXC9	1
HOXD_AS2	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	1
HOXD13	1
HOXD3	0
HOXD4	1
HOXD8	6
HOXD9	1
HP	28
HP09025	0
HP09053	1
HP1BP3	283
HPCA	1
HPCAL1	35
HPCAL4	2
HPD	7
HPDL	13
HPGD	8
HPGDS	0
HPN	3
HPN_AS1	4
HPR	3
HPRT1	14
HPS1	94
HPS3	42
HPS4	44
HPS5	72
HPS6	48
HPSE	18
HPSE2	6
HPVC1	0
HPX	1
HPYR1	0
HR	10
HRAS	53
HRASLS	7
HRASLS2	93
HRASLS5	4
HRAT13	0
HRAT17	0
HRAT5	1
HRAT56	1
HRAT92	5
HRC	1
HRCT1	1
HRG	0
HRH1	4
HRH2	11
HRH3	0
HRH4	0
HRK	1
HRNR	2
HRSP12	9
HS1BP3	71
HS1BP3_IT1	1
HS2ST1	33
HS3ST1	34
HS3ST2	4
HS3ST3A1	4
HS3ST3B1	5
HS3ST4	1
HS3ST5	0
HS3ST6	5
HS6ST1	21
HS6ST2	8
HS6ST2_AS1	0
HS6ST3	2
HSBP1	329
HSBP1L1	21
HSCB	20
HSD11B1	2
HSD11B1L	11
HSD11B2	8
HSD17B1	36
HSD17B10	59
HSD17B11	32
HSD17B12	35
HSD17B13	63
HSD17B14	8
HSD17B2	2
HSD17B3	6
HSD17B4	182
HSD17B6	1
HSD17B7	8
HSD17B7P2	14
HSD17B8	3
HSD3B1	1
HSD3B2	0
HSD3B7	8
HSD3BP4	2
HSD52	0
HSDL1	42
HSDL2	46
HSF1	91
HSF2	71
HSF2BP	5
HSF4	9
HSF5	4
HSFX1	0
HSFX2	0
HSFY1	0
HSFY1P1	0
HSFY2	0
HSH2D	78
HSP90AA1	7582
HSP90AB1	4144
HSP90AB4P	20
HSP90B1	1213
HSP90B2P	4
HSPA12A	2
HSPA12B	3
HSPA13	7
HSPA14	89
HSPA1A	79
HSPA1B	76
HSPA1L	10
HSPA2	24
HSPA4	271
HSPA4L	36
HSPA5	323
HSPA6	1
HSPA7	4
HSPA8	1130
HSPA9	418
HSPB1	425
HSPB11	81
HSPB2	0
HSPB2_C11orf52	0
HSPB3	0
HSPB6	0
HSPB7	4
HSPB8	0
HSPB9	1
HSPBAP1	13
HSPBP1	174
HSPD1	191
HSPE1	3
HSPE1_MOB4	0
HSPG2	116
HSPH1	570
HTATIP2	71
HTATSF1	500
HTATSF1P2	15
HTN1	0
HTN3	0
HTR1A	0
HTR1B	1
HTR1D	3
HTR1E	1
HTR1F	21
HTR2A	0
HTR2A_AS1	0
HTR2B	0
HTR2C	0
HTR3A	1
HTR3B	0
HTR3C	0
HTR3D	1
HTR3E	1
HTR4	6
HTR5A	1
HTR5A_AS1	0
HTR6	2
HTR7	1
HTR7P1	8
HTRA1	1
HTRA2	22
HTRA3	4
HTRA4	2
HTT	212
HTT_AS	1
HULC	0
HUNK	62
HUS1	18
HUS1B	1
HUWE1	740
HVCN1	26
HYAL1	1
HYAL2	12
HYAL3	6
HYAL4	0
HYALP1	0
HYDIN	215
HYDIN2	3
HYI	0
HYKK	3
HYLS1	15
HYMAI	1
HYOU1	202
HYPK	0
HYPM	0
IAH1	11
IAPP	0
IARS	84
IARS2	131
IBA57	44
IBA57_AS1	0
IBSP	0
IBTK	155
ICA1	33
ICA1L	50
ICAM1	53
ICAM2	3
ICAM3	22
ICAM4	1
ICAM5	91
ICE1	111
ICE2	57
ICK	105
ICMT	128
ICOS	6
ICOSLG	0
ICT1	37
ID1	64
ID2	36
ID2_AS1	3
ID3	23
ID4	44
IDE	53
IDH1	140
IDH1_AS1	2
IDH2	507
IDH3A	76
IDH3B	97
IDH3G	62
IDI1	29
IDI2	3
IDI2_AS1	2
IDNK	29
IDO1	529
IDO2	0
IDS	318
IDUA	13
IER2	346
IER3	154
IER3IP1	66
IER5	157
IER5L	38
IFFO1	25
IFFO2	168
IFI16	721
IFI27	896
IFI27L1	14
IFI27L2	9
IFI30	334
IFI35	199
IFI44	249
IFI44L	473
IFI6	1042
IFIH1	243
IFIT1	396
IFIT1B	1
IFIT2	667
IFIT3	870
IFIT5	78
IFITM1	438
IFITM10	23
IFITM2	59
IFITM3	537
IFITM4P	2
IFITM5	1
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	1
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	137
IFNAR2	71
IFNB1	0
IFNE	0
IFNG	7
IFNG_AS1	0
IFNGR1	27
IFNGR2	34
IFNK	1
IFNL1	2
IFNL2	0
IFNL3	0
IFNL4	2
IFNLR1	21
IFNW1	0
IFRD1	48
IFRD2	46
IFT122	117
IFT140	219
IFT172	218
IFT20	18
IFT22	109
IFT27	126
IFT43	74
IFT46	108
IFT52	40
IFT57	683
IFT74	142
IFT74_AS1	1
IFT80	84
IFT81	136
IFT88	51
IGBP1	77
IGBP1P1	2
IGDCC3	2
IGDCC4	5
IGF1	6
IGF1R	212
IGF2	2
IGF2_AS	0
IGF2BP1	3
IGF2BP2	98
IGF2BP2_AS1	1
IGF2BP3	4
IGF2R	209
IGFALS	3
IGFBP1	3
IGFBP2	226
IGFBP3	117
IGFBP4	154
IGFBP5	358
IGFBP6	3
IGFBP7	125
IGFBP7_AS1	2
IGFBPL1	4
IGFL1	0
IGFL2	1
IGFL3	0
IGFL4	0
IGFLR1	14
IGFN1	2
IGHMBP2	36
IGIP	5
IGLL1	0
IGLL3P	0
IGLL5	1
IGLON5	4
IGSF1	6
IGSF10	17
IGSF11	1
IGSF11_AS1	0
IGSF21	2
IGSF22	1
IGSF23	0
IGSF3	32
IGSF5	3
IGSF6	35
IGSF8	25
IGSF9	15
IGSF9B	14
IHH	10
IK	2204
IKBIP	17
IKBKAP	109
IKBKB	93
IKBKE	52
IKBKG	29
IKZF1	122
IKZF2	214
IKZF3	297
IKZF4	23
IKZF5	24
IL10	6
IL10RA	45
IL10RB	32
IL10RB_AS1	5
IL11	2
IL11RA	7
IL12A	4
IL12A_AS1	0
IL12B	0
IL12RB1	17
IL12RB2	20
IL13	0
IL13RA1	56
IL13RA2	2
IL15	4
IL15RA	19
IL16	56
IL17A	0
IL17B	1
IL17C	0
IL17D	2
IL17F	0
IL17RA	92
IL17RB	5
IL17RC	31
IL17RD	15
IL17RE	23
IL17REL	1
IL18	34
IL18BP	52
IL18R1	11
IL18RAP	14
IL19	2
IL1A	1
IL1B	7
IL1F10	0
IL1R1	77
IL1R2	2
IL1RAP	21
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	0
IL1RL2	1
IL1RN	63
IL2	0
IL20	0
IL20RA	68
IL20RB	10
IL21	0
IL21_AS1	0
IL21R	41
IL21R_AS1	3
IL22	0
IL22RA1	6
IL22RA2	4
IL23A	1
IL23R	2
IL24	4
IL25	3
IL26	0
IL27	1
IL27RA	15
IL2RA	19
IL2RB	77
IL2RG	34
IL3	0
IL31	0
IL31RA	2
IL32	72
IL33	155
IL34	7
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	14
IL4	0
IL4I1	47
IL4R	68
IL5	0
IL5RA	103
IL6	3
IL6R	71
IL6ST	196
IL7	24
IL7R	83
IL9	0
IL9R	0
ILDR1	43
ILDR2	2
ILF2	224
ILF3	515
ILF3_AS1	34
ILK	70
ILKAP	51
ILVBL	45
IMMP1L	3
IMMP2L	12
IMMT	104
IMP3	32
IMP4	56
IMPA1	35
IMPA2	42
IMPACT	59
IMPAD1	150
IMPDH1	21
IMPDH2	75
IMPG1	0
IMPG2	4
INA	0
INADL	168
INAFM1	40
INAFM2	25
INCA1	5
INCENP	186
INE1	4
INE2	0
INF2	103
ING1	50
ING2	94
ING3	21
ING4	47
ING5	84
INGX	0
INHA	0
INHBA	3
INHBA_AS1	0
INHBB	46
INHBC	3
INHBE	1
INIP	45
INMT	3
INMT_FAM188B	0
INO80	189
INO80B	3
INO80B_WBP1	0
INO80C	25
INO80D	128
INO80E	38
INPP1	34
INPP4A	100
INPP4B	53
INPP5A	16
INPP5B	80
INPP5D	117
INPP5E	50
INPP5F	25
INPP5J	14
INPP5K	27
INPPL1	131
INS	0
INS_IGF2	0
INSC	0
INSIG1	86
INSIG2	35
INSL3	2
INSL4	1
INSL5	0
INSL6	0
INSM1	7
INSM2	1
INSR	92
INSRR	2
INTS1	268
INTS10	76
INTS12	29
INTS2	28
INTS3	146
INTS4	33
INTS4P2	0
INTS5	28
INTS6	71
INTS6_AS1	1
INTS7	39
INTS8	52
INTS9	28
INTU	36
INVS	17
IP6K1	74
IP6K2	128
IP6K3	55
IPCEF1	19
IPMK	56
IPO11	18
IPO11_LRRC70	0
IPO13	83
IPO4	173
IPO5	136
IPO5P1	44
IPO7	178
IPO8	135
IPO9	82
IPO9_AS1	5
IPP	44
IPPK	37
IPW	9
IQCA1	116
IQCA1L	16
IQCB1	123
IQCC	48
IQCD	156
IQCE	500
IQCF1	0
IQCF2	0
IQCF3	62
IQCF4	0
IQCF5	0
IQCF5_AS1	1
IQCF6	0
IQCG	306
IQCH	17
IQCH_AS1	11
IQCJ	1
IQCJ_SCHIP1	0
IQCJ_SCHIP1_AS1	0
IQCK	87
IQGAP1	546
IQGAP2	186
IQGAP3	6
IQSEC1	235
IQSEC2	78
IQSEC3	3
IQUB	85
IRAIN	26
IRAK1	321
IRAK1BP1	13
IRAK2	79
IRAK3	117
IRAK4	46
IREB2	104
IRF1	653
IRF2	167
IRF2BP1	71
IRF2BP2	323
IRF2BPL	149
IRF3	95
IRF4	62
IRF5	54
IRF6	243
IRF7	150
IRF8	91
IRF9	249
IRG1	9
IRGC	1
IRGM	1
IRGQ	187
IRS1	27
IRS2	593
IRS4	0
IRX1	4
IRX2	5
IRX3	256
IRX4	2
IRX5	33
IRX6	4
ISCA1	14
ISCA2	32
ISCU	102
ISG15	754
ISG20	239
ISG20L2	45
ISL1	17
ISL2	7
ISLR	3
ISLR2	2
ISM1	4
ISM1_AS1	0
ISM2	1
ISOC1	15
ISOC2	53
ISPD	7
ISPD_AS1	0
IST1	160
ISX	4
ISY1	20
ISY1_RAB43	0
ISYNA1	44
ITCH	217
ITFG1	58
ITFG1_AS1	0
ITFG2	20
ITFG3	38
ITGA1	13
ITGA10	6
ITGA11	0
ITGA2	48
ITGA2B	0
ITGA3	93
ITGA4	213
ITGA5	12
ITGA6	42
ITGA7	8
ITGA8	7
ITGA9	21
ITGA9_AS1	2
ITGAD	12
ITGAE	51
ITGAL	129
ITGAM	6
ITGAV	45
ITGAX	54
ITGB1	91
ITGB1BP1	17
ITGB1BP2	5
ITGB2	60
ITGB2_AS1	2
ITGB3	3
ITGB3BP	11
ITGB4	116
ITGB5	37
ITGB6	15
ITGB7	20
ITGB8	111
ITGBL1	4
ITIH1	3
ITIH2	0
ITIH3	0
ITIH4	6
ITIH4_AS1	0
ITIH5	21
ITIH6	4
ITK	30
ITLN1	2
ITLN2	0
ITM2A	10
ITM2B	205
ITM2C	85
ITPA	84
ITPK1	131
ITPK1_AS1	6
ITPKA	13
ITPKB	107
ITPKB_IT1	2
ITPKC	286
ITPR1	80
ITPR1_AS1	1
ITPR2	69
ITPR3	319
ITPRIP	23
ITPRIPL1	3
ITPRIPL2	375
ITSN1	191
ITSN2	277
IVD	54
IVL	0
IVNS1ABP	227
IWS1	287
IYD	9
IZUMO1	1
IZUMO1R	0
IZUMO2	0
IZUMO3	0
IZUMO4	5
JADE1	88
JADE2	267
JADE3	23
JAG1	136
JAG2	33
JAGN1	17
JAK1	259
JAK2	112
JAK3	102
JAKMIP1	31
JAKMIP2	13
JAKMIP2_AS1	0
JAKMIP3	169
JAM2	2
JAM3	3
JARID2	131
JARID2_AS1	2
JAZF1	20
JAZF1_AS1	0
JCHAIN	13
JDP2	122
JHDM1D_AS1	91
JKAMP	24
JMJD1C	116
JMJD1C_AS1	4
JMJD4	6
JMJD6	35
JMJD7	12
JMJD7_PLA2G4B	0
JMJD8	79
JMY	139
JOSD1	49
JOSD2	54
JPH1	22
JPH2	11
JPH3	15
JPH4	8
JPX	19
JRK	86
JRKL	40
JRKL_AS1	0
JSRP1	2
JTB	97
JUN	330
JUNB	146
JUND	355
JUP	401
KAAG1	0
