	gene_id_FLU_22_S38_
LOC101929613	0
LOC101929622	0
LOC101929625	0
LOC101929626	0
LOC101929631	0
LOC101929633	1
LOC101929645	0
LOC101929646	0
LOC101929653	0
LOC101929657	10
LOC101929660	2
LOC101929662	0
LOC101929679	6
LOC101929680	5
LOC101929681	0
LOC101929694	1
LOC101929696	1
LOC101929698	10
LOC101929705	4
LOC101929709	99
LOC101929710	4
LOC101929715	5
LOC101929717	8
LOC101929718	10
LOC101929719	16
LOC101929721	0
LOC101929723	0
LOC101929733	0
LOC101929741	3
LOC101929753	7
LOC101929754	27
LOC101929762	7
LOC101929767	8
LOC101929771	0
LOC101929829	0
LOC101929897	0
LOC101929983	0
LOC101930010	1
LOC101930071	1
LOC101930452	7
LOC102031319	79
LOC102467079	0
LOC102467080	1
LOC102467081	4
LOC102467147	80
LOC102467212	0
LOC102467213	0
LOC102467214	0
LOC102467216	0
LOC102467217	0
LOC102467222	0
LOC102467223	0
LOC102467224	0
LOC102467225	0
LOC102467226	0
LOC102467655	0
LOC102477328	0
LOC102503427	0
LOC102546226	3
LOC102546228	0
LOC102546229	1
LOC102546294	22
LOC102546298	0
LOC102546299	0
LOC102577426	4
LOC102606465	93
LOC102606466	0
LOC102723330	0
LOC102723344	0
LOC102723354	0
LOC102723362	0
LOC102723373	46
LOC102723376	0
LOC102723377	0
LOC102723385	2
LOC102723427	0
LOC102723439	48
LOC102723448	0
LOC102723505	0
LOC102723517	2
LOC102723544	1
LOC102723582	41
LOC102723604	483
LOC102723617	0
LOC102723649	0
LOC102723661	0
LOC102723701	15
LOC102723703	41
LOC102723704	39
LOC102723709	0
LOC102723729	0
LOC102723766	295
LOC102723769	0
LOC102723778	0
LOC102723780	6
LOC102723809	85
LOC102723824	59
LOC102723828	6
LOC102723831	0
LOC102723833	0
LOC102723854	9
LOC102723883	0
LOC102723885	29
LOC102723895	0
LOC102723927	48
LOC102723968	0
LOC102724000	2
LOC102724009	7
LOC102724020	3
LOC102724034	0
LOC102724050	14
LOC102724053	0
LOC102724058	0
LOC102724084	0
LOC102724094	5
LOC102724096	0
LOC102724153	4
LOC102724163	12
LOC102724188	0
LOC102724190	11
LOC102724201	0
LOC102724238	0
LOC102724279	1
LOC102724297	45
LOC102724301	0
LOC102724312	0
LOC102724321	0
LOC102724323	115
LOC102724421	0
LOC102724434	0
LOC102724450	0
LOC102724467	0
LOC102724484	87
LOC102724511	0
LOC102724539	0
LOC102724552	76
LOC102724555	0
LOC102724589	2
LOC102724596	7
LOC102724601	7
LOC102724604	3
LOC102724612	0
LOC102724623	0
LOC102724651	0
LOC102724659	0
LOC102724661	0
LOC102724663	0
LOC102724691	6
LOC102724699	0
LOC102724710	0
LOC102724719	0
LOC102724776	0
LOC102724784	0
LOC102724804	0
LOC102724814	100
LOC102724849	0
LOC102724874	0
LOC102724890	3
LOC102724913	0
LOC102724919	23
LOC102724927	3
LOC102724933	4
LOC102724957	2
LOC102724958	2
LOC102725079	12
LOC102800447	0
LOC103021295	0
LOC103021296	0
LOC103091866	82
LOC103171574	0
LOC103191607	0
LOC103312105	0
LOC103344931	210
LOC103352541	0
LOC103611081	345
LOC103908605	0
LOC104054148	116
LOC104613533	0
LOC104968399	35
LOC105274304	20
LOC105370306	2
LOC105372441	0
LOC105372795	7
LOC105373300	2
LOC105373383	5
LOC105373609	0
LOC105375734	15
LOC105376360	1
LOC105376671	4
LOC105377348	11
LOC105378732	5
LOC105447645	3
LOC105447648	1
LOC105616981	0
LOC105667213	1
LOC105747689	1223
LOC105748977	0
LOC105755953	24
LOC106099130	0
LOC113230	1
LOC115110	180
LOC143666	1
LOC145474	252
LOC145783	43
LOC145845	1
LOC146513	0
LOC146880	1377
LOC148413	209
LOC148696	646
LOC148709	27
LOC149373	0
LOC149684	1
LOC149950	0
LOC150776	209
LOC150935	0
LOC151121	0
LOC151174	15
LOC151475	12
LOC151484	1
LOC152225	42
LOC152578	0
LOC153684	163
LOC153910	0
LOC154449	0
LOC154761	20
LOC155060	77
LOC157273	0
LOC158434	0
LOC158435	3
LOC171391	30
LOC1720	0
LOC200726	1
LOC200772	70
LOC202181	168
LOC220729	319
LOC221122	0
LOC221946	305
LOC253573	0
LOC254028	0
LOC254896	70
LOC255187	0
LOC255654	0
LOC256880	3
LOC257396	16
LOC283038	0
LOC283045	5
LOC283140	55
LOC283177	16
LOC283194	9
LOC283214	0
LOC283299	0
LOC283332	0
LOC283335	10
LOC283352	0
LOC283440	2
LOC283575	10
LOC283585	4
LOC283683	0
LOC283710	14
LOC283731	0
LOC283788	231
LOC283856	6
LOC283922	345
LOC284009	5
LOC284023	17
LOC284080	1
LOC284294	0
LOC284344	0
LOC284379	0
LOC284395	2
LOC284412	0
LOC284454	415
LOC284578	0
LOC284581	1
LOC284632	0
LOC284648	0
LOC284661	0
LOC284788	1
LOC284798	0
LOC284825	3
LOC284865	0
LOC284930	0
LOC284933	0
LOC284950	1
LOC285000	0
LOC285043	0
LOC285074	425
LOC285484	1
LOC285593	5
LOC285626	3
LOC285627	9
LOC285629	0
LOC285692	2
LOC285696	31
LOC285740	206
LOC285762	22
LOC285766	0
LOC285768	0
LOC285804	0
LOC285819	18
LOC285847	3
LOC285889	1
LOC286059	31
LOC286083	0
LOC286114	5
LOC286177	0
LOC286238	0
LOC286297	0
LOC286359	0
LOC286370	0
LOC286437	132
LOC338694	11
LOC338797	0
LOC338963	0
LOC339059	7
LOC339166	0
LOC339260	1
LOC339298	0
LOC339529	17
LOC339539	2
LOC339568	2
LOC339593	0
LOC339622	0
LOC339666	19
LOC339803	62
LOC339807	2
LOC339862	1
LOC339874	9
LOC339975	18
LOC340017	0
LOC340074	0
LOC340107	0
LOC340113	0
LOC340357	0
LOC340512	1
LOC341056	0
LOC343052	1
LOC344887	12
LOC344967	0
LOC349160	0
LOC374443	1940
LOC375196	0
LOC387810	4
LOC388242	0
LOC388282	0
LOC388406	0
LOC388436	0
LOC388692	0
LOC388780	2
LOC388813	12
LOC388849	4
LOC388882	0
LOC388942	1
LOC389033	0
LOC389199	1
LOC389247	2
LOC389332	0
LOC389602	0
LOC389641	24
LOC389705	0
LOC389765	128
LOC389831	0
LOC389834	324
LOC389895	0
LOC389906	88
LOC390705	0
LOC391003	0
LOC391322	0
LOC392196	1
LOC392232	11
LOC392364	0
LOC392452	0
LOC399715	271
LOC399815	33
LOC399886	0
LOC400043	3
LOC400541	2
LOC400548	0
LOC400553	2
LOC400558	0
LOC400620	0
LOC400655	0
LOC400661	0
LOC400684	17
LOC400685	40
LOC400706	6
LOC400736	0
LOC400794	0
LOC400867	0
LOC400927	1
LOC400927_CSNK1E	3
LOC400940	0
LOC400958	15
LOC400997	25
LOC401010	3
LOC401052	4
LOC401127	4
LOC401134	0
LOC401177	0
LOC401242	0
LOC401286	0
LOC401312	1
LOC401320	1120
LOC401324	0
LOC401357	1
LOC401463	0
LOC401557	3
LOC401585	2
LOC403312	0
LOC403323	2
LOC407835	1
LOC414300	2
LOC439933	4
LOC439994	31
LOC440028	15
LOC440040	2
LOC440117	0
LOC440173	1
LOC440300	1
LOC440311	0
LOC440390	2
LOC440434	63
LOC440446	0
LOC440461	5
LOC440600	18
LOC440602	0
LOC440700	4
LOC440704	0
LOC440895	0
LOC440896	0
LOC440910	0
LOC440982	0
LOC441025	0
LOC441081	30
LOC441155	16
LOC441178	0
LOC441204	4
LOC441242	37
LOC441454	53
LOC441455	5
LOC441601	0
LOC441666	30
LOC442028	0
LOC442132	0
LOC442497	0
LOC494127	0
LOC494141	0
LOC51145	3
LOC541472	3
LOC541473	9
LOC550113	0
LOC553103	93
LOC55338	4
LOC554206	15
LOC554223	36
LOC554249	0
LOC574538	0
LOC606724	0
LOC613037	10
LOC613038	0
LOC613266	16
LOC63930	0
LOC641367	217
LOC641746	0
LOC642361	26
LOC642366	1
LOC642423	0
LOC642426	0
LOC642846	57
LOC642852	203
LOC642929	0
LOC642943	0
LOC643072	66
LOC643201	11
LOC643339	3
LOC643355	3
LOC643387	0
LOC643406	12
LOC643441	0
LOC643542	0
LOC643623	0
LOC643711	0
LOC643733	56
LOC643770	13
LOC643802	170
LOC643923	0
LOC644145	0
LOC644172	0
LOC644189	0
LOC644285	320
LOC644554	3
LOC644656	43
LOC644669	0
LOC644762	0
LOC644838	1
LOC644919	0
LOC644936	3
LOC645166	0
LOC645354	0
LOC645382	0
LOC645434	1
LOC645513	535
LOC645752	1
LOC645949	0
LOC646029	1
LOC646214	3
LOC646268	0
LOC646471	55
LOC646522	0
LOC646626	7
LOC646736	0
LOC646743	0
LOC646762	24
LOC646813	2
LOC646903	10
LOC646938	0
LOC647323	2
LOC647859	10
LOC648987	140
LOC649133	2
LOC649324	0
LOC649352	1
LOC650226	0
LOC650293	2
LOC652276	18
LOC653160	44
LOC653513	43
LOC653602	0
LOC653653	9
LOC653712	29
LOC653786	5
LOC654342	0
LOC654841	13
LOC727751	0
LOC727896	492
LOC727924	0
LOC728024	38
LOC728040	0
LOC728084	11
LOC728095	0
LOC728175	82
LOC728323	140
LOC728392	182
LOC728485	2
LOC728554	93
LOC728613	46
LOC728673	10
LOC728730	6
LOC728739	3
LOC728743	113
LOC728752	7
LOC728989	17
LOC729080	0
LOC729083	21
LOC729159	0
LOC729218	130
LOC729296	36
LOC729348	0
LOC729506	6
LOC729603	463
LOC729609	11
LOC729658	2
LOC729683	313
LOC729732	52
LOC729737	296
LOC729739	0
LOC729867	12
LOC729930	4
LOC729950	4
LOC729966	0
LOC729970	0
LOC729987	1
LOC730101	22
LOC730102	78
LOC730159	1
LOC730183	7
LOC730202	4
LOC730668	4
LOC731157	3
LOC731424	174
LOC79160	0
LOC79999	0
LOC81691	33
LOC90246	0
LOC90768	2
LOC90784	54
LOC91450	26
LOC93622	206
LOH12CR1	233
LOH12CR2	11
LONP1	437
LONP2	2235
LONRF1	605
LONRF2	17
LONRF3	320
LOR	0
LOX	61
LOXHD1	209
LOXL1	13
LOXL1_AS1	22
LOXL2	45
LOXL3	231
LOXL4	237
LPA	4
LPAL2	109
LPAR1	328
LPAR2	409
LPAR3	6
LPAR4	4
LPAR5	91
LPAR6	2097
LPCAT1	1677
LPCAT2	3155
LPCAT3	500
LPCAT4	101
LPGAT1	6042
LPIN1	969
LPIN2	3810
LPIN3	2
LPL	92
LPO	1
LPP	4123
LPP_AS1	59
LPP_AS2	35
LPPR1	0
LPPR2	206
LPPR3	4
LPPR4	13
LPPR5	2
LPXN	1360
LRAT	1
LRBA	6369
LRCH1	837
LRCH2	1
LRCH3	983
LRCH4	1046
LRCOL1	0
LRFN1	57
LRFN2	6
LRFN3	10
LRFN4	42
LRFN5	0
LRG1	1141
LRGUK	10
LRIF1	582
LRIG1	725
LRIG2	457
LRIG3	3
LRIT1	0
LRIT2	0
LRIT3	12
LRMP	4158
LRP1	1679
LRP1_AS	5
LRP10	841
LRP11	77
LRP12	126
LRP1B	12
LRP2	11
LRP2BP	141
LRP3	26
LRP4	3
LRP4_AS1	0
LRP5	18
LRP5L	154
LRP6	66
LRP8	402
LRPAP1	2025
LRPPRC	2182
LRR1	177
LRRC1	56
LRRC10	1
LRRC10B	0
LRRC14	102
LRRC14B	0
LRRC15	0
LRRC16A	120
LRRC16B	42
LRRC17	98
LRRC18	133
LRRC19	39
LRRC2	31
LRRC2_AS1	0
LRRC20	50
LRRC23	56
LRRC24	0
LRRC25	1005
LRRC26	0
LRRC27	61
LRRC28	119
LRRC29	9
LRRC3	7
LRRC3_AS1	0
LRRC30	0
LRRC31	0
LRRC32	29
LRRC34	71
LRRC36	3
LRRC37A	74
LRRC37A11P	0
LRRC37A2	363
LRRC37A3	46
LRRC37A4P	513
LRRC37A5P	0
LRRC37A6P	3
LRRC37A8P	30
LRRC37B	447
LRRC37BP1	194
LRRC38	2
LRRC39	35
LRRC3B	0
LRRC3C	0
LRRC4	626
LRRC40	685
LRRC41	343
LRRC42	97
LRRC43	4
LRRC45	167
LRRC46	9
LRRC47	445
LRRC48	48
LRRC49	0
LRRC4B	2
LRRC4C	3
LRRC52	0
LRRC55	0
LRRC56	21
LRRC57	321
LRRC58	1612
LRRC59	1357
LRRC6	302
LRRC61	44
LRRC63	38
LRRC66	13
LRRC69	70
LRRC7	6
LRRC70	211
LRRC71	6
LRRC72	0
LRRC73	0
LRRC74A	0
LRRC74B	0
LRRC75A	201
LRRC75A_AS1	1917
LRRC75B	17
LRRC8A	503
LRRC8B	782
LRRC8C	2446
LRRC8D	1220
LRRC8E	2
LRRC9	12
LRRCC1	153
LRRD1	0
LRRFIP1	13011
LRRFIP2	1354
LRRIQ1	0
LRRIQ3	5
LRRIQ4	3
LRRK1	591
LRRK2	49450
LRRN1	52
LRRN2	97
LRRN3	93
LRRN4	5
LRRN4CL	3
LRRTM1	0
LRRTM2	132
LRRTM3	1
LRRTM4	1
LRSAM1	349
LRTM1	0
LRTM2	0
LRTOMT	251
LRWD1	265
LSAMP	1
LSAMP_AS1	0
LSG1	579
LSM1	241
LSM10	199
LSM11	133
LSM12	177
LSM14A	2919
LSM14B	383
LSM2	21
LSM3	164
LSM4	362
LSM5	179
LSM6	246
LSM7	131
LSM8	1104
LSMEM1	137
LSMEM2	13
LSP1	3656
LSP1P3	0
LSR	60
LSS	405
LST1	2366
LTA	10
LTA4H	4611
LTB	1348
LTB4R	704
LTB4R2	22
LTBP1	740
LTBP2	223
LTBP3	70
LTBP4	96
LTBR	300
LTC4S	4
LTF	584
LTK	62
LTN1	2972
LTV1	304
LUC7L	357
LUC7L2	294
LUC7L3	2598
LUCAT1	1382
LUM	0
LUNAR1	2
LURAP1	0
LURAP1L	0
LURAP1L_AS1	0
LUZP1	700
LUZP2	0
LUZP4	0
LUZP6	0
LVCAT1	0
LVCAT5	0
LVCAT8	3
LVRN	4
LXN	178
LY6D	0
LY6E	835
LY6G5B	39
LY6G5C	16
LY6G6C	7
LY6G6D	5
LY6G6E	12
LY6G6F	97
LY6H	0
LY6K	0
LY75	472
LY75_CD302	0
LY86	389
LY86_AS1	20
LY9	455
LY96	644
LYAR	525
LYG1	21
LYG2	12
LYL1	842
LYN	12983
LYNX1	15
LYPD1	0
LYPD2	5
LYPD3	6
LYPD4	12
LYPD5	2
LYPD6	0
LYPD6B	1
LYPD8	8
LYPLA1	1843
LYPLA2	212
LYPLA2P2	0
LYPLAL1	472
LYPLAL1_AS1	29
LYRM1	470
LYRM2	495
LYRM4	145
LYRM5	225
LYRM7	564
LYRM9	45
LYSMD1	57
LYSMD2	371
LYSMD3	1313
LYSMD4	107
LYST	32485
LYVE1	118
LYZ	65402
LYZL1	0
LYZL2	0
LYZL4	0
LYZL6	1
LZIC	360
LZTFL1	342
LZTR1	467
LZTS1	24
LZTS1_AS1	0
LZTS2	45
LZTS3	7
M1AP	40
M6PR	2192
MAATS1	4
MAB21L1	2
MAB21L2	117
MAB21L3	33
MACC1	138
MACC1_AS1	6
MACF1	14548
MACROD1	9
MACROD2	58
MACROD2_AS1	0
MACROD2_IT1	0
MAD1L1	506
MAD2L1	94
MAD2L1BP	270
MAD2L2	222
MADCAM1	2
MADD	1614
MAEA	698
MAEL	6
MAF	1440
MAF1	2645
MAFA	1
MAFA_AS1	0
MAFB	1756
MAFF	181
MAFG	163
MAFG_AS1	0
MAFIP	50
MAFK	138
MAFTRR	0
MAG	1
MAGEA1	0
MAGEA10	0
MAGEA10_MAGEA5	0
MAGEA11	0
MAGEA12	0
MAGEA2	0
MAGEA2B	0
MAGEA3	0
MAGEA4	0
MAGEA5	0
MAGEA6	0
MAGEA8	1
MAGEA8_AS1	4
MAGEA9	0
MAGEA9B	0
MAGEB1	0
MAGEB10	0
MAGEB16	0
MAGEB17	5
MAGEB18	0
MAGEB2	1
MAGEB3	0
MAGEB4	0
MAGEB5	0
MAGEB6	0
MAGEC1	0
MAGEC2	2
MAGEC3	1
MAGED1	168
MAGED2	1228
MAGED4	0
MAGED4B	0
MAGEE1	40
MAGEE2	0
MAGEF1	119
MAGEH1	153
MAGEL2	0
MAGI1	2
MAGI1_AS1	0
MAGI2	11
MAGI2_AS2	0
MAGI2_AS3	228
MAGI3	228
MAGIX	13
MAGOH	154
MAGOH2P	27
MAGOHB	170
MAGT1	2041
MAK	640
MAK16	357
MAL	299
MAL2	4
MALAT1	719154
MALL	5
MALRD1	1
MALSU1	146
MALT1	2754
MAMDC2	6
MAMDC2_AS1	3
MAMDC4	73
MAML1	857
MAML2	1794
MAML3	609
MAMLD1	23
MAMSTR	1
MAN1A1	6573
MAN1A2	2556
MAN1B1	633
MAN1B1_AS1	19
MAN1C1	149
MAN2A1	4101
MAN2A2	2269
MAN2B1	2124
MAN2B2	1362
MAN2C1	1143
MANBA	2463
MANBAL	100
MANEA	758
MANEA_AS1	191
MANEAL	60
MANF	316
MANSC1	510
MANSC4	2
MAOA	134
MAOB	20
MAP10	77
MAP1A	306
MAP1B	235
MAP1LC3A	33
MAP1LC3B	1918
MAP1LC3B2	16
MAP1LC3C	0
MAP1S	122
MAP2	26
MAP2K1	867
MAP2K2	895
MAP2K3	1736
MAP2K4	1956
MAP2K4P1	29
MAP2K5	229
MAP2K6	666
MAP2K7	321
MAP3K1	10661
MAP3K10	52
MAP3K11	617
MAP3K12	232
MAP3K13	366
MAP3K14	239
MAP3K14_AS1	86
MAP3K15	12
MAP3K19	17
MAP3K2	10070
MAP3K3	2001
MAP3K4	1293
MAP3K5	4380
MAP3K6	102
MAP3K7	2000
MAP3K7CL	586
MAP3K8	1294
MAP3K9	72
MAP4	736
MAP4K1	419
MAP4K2	379
MAP4K3	390
MAP4K4	5063
MAP4K5	1651
MAP6	2
MAP6D1	47
MAP7	37
MAP7D1	497
MAP7D2	2
MAP7D3	212
MAP9	115
MAPK1	8057
MAPK10	15
MAPK11	36
MAPK12	9
MAPK13	782
MAPK14	7032
MAPK15	0
MAPK1IP1L	1493
MAPK3	446
MAPK4	0
MAPK6	843
MAPK7	76
MAPK8	807
MAPK8IP1	19
MAPK8IP2	9
MAPK8IP3	640
MAPK9	697
MAPKAP1	1283
MAPKAPK2	1987
MAPKAPK3	2182
MAPKAPK5	459
MAPKAPK5_AS1	150
MAPKBP1	305
MAPRE1	2773
MAPRE2	1818
MAPRE3	16
MAPT	37
MAPT_AS1	0
MAPT_IT1	5
MARC1	748
MARC2	10
MARCH1	3714
MARCH10	2
MARCH11	0
MARCH2	1557
MARCH3	161
MARCH4	0
MARCH5	570
MARCH6	4947
MARCH7	8329
MARCH8	10805
MARCH9	92
MARCKS	4150
MARCKSL1	72
MARCO	211
MARK1	11
MARK2	613
MARK2P9	0
MARK3	3954
MARK4	139
MARS	1675
MARS2	207
MARVELD1	22
MARVELD2	9
MARVELD3	5
MAS1	0
MAS1L	0
MASP1	0
MASP2	300
MAST1	7
MAST2	218
MAST3	1184
MAST4	572
MASTL	697
MAT1A	0
MAT2A	1450
MAT2B	2897
MATK	400
MATN1	9
MATN1_AS1	21
MATN2	25
MATN3	0
MATN4	0
MATR3	7659
MAU2	597
MAVS	867
MAX	1365
MAZ	399
MB	0
MB21D1	385
MB21D2	174
MBD1	865
MBD2	2395
MBD3	398
MBD3L1	0
MBD3L2	0
MBD3L3	0
MBD3L4	0
MBD3L5	0
MBD4	1478
MBD5	700
MBD6	106
MBIP	237
MBL1P	0
MBL2	0
MBLAC1	17
MBLAC2	192
MBNL1	23807
MBNL1_AS1	943
MBNL2	1467
MBNL3	13084
MBOAT1	896
MBOAT2	1738
MBOAT4	46
MBOAT7	781
MBP	5221
MBTD1	1290
MBTPS1	1981
MBTPS2	194
MC1R	30
MC2R	0
MC3R	0
MC4R	0
MC5R	0
MCAM	67
MCAT	104
MCC	411
MCCC1	497
MCCC2	403
MCCD1	5
MCEE	84
MCEMP1	98
MCF2	71
MCF2L	43
MCF2L_AS1	1
MCF2L2	146
MCFD2	954
MCHR1	5
MCHR2	0
MCHR2_AS1	0
MCIDAS	0
MCL1	52299
MCM10	52
MCM2	256
MCM3	744
MCM3AP	1617
MCM3AP_AS1	225
MCM4	453
MCM5	582
MCM6	753
MCM7	693
MCM8	229
MCM8_AS1	2
MCM9	1183
MCMBP	2519
MCMDC2	66
MCOLN1	245
MCOLN2	435
MCOLN3	54
MCPH1	992
MCPH1_AS1	32
MCRS1	303
MCTP1	3490
MCTP2	7419
MCTS1	808
MCTS2P	73
MCU	625
MCUR1	362
MDC1	362
MDFI	0
MDFIC	2922
MDGA1	197
MDGA2	0
MDH1	1056
MDH1B	4
MDH2	512
MDK	1
MDM1	725
MDM2	5912
MDM4	4538
MDN1	1992
MDP1	7
MDS2	9
ME1	51
ME2	2103
ME3	119
MEA1	235
MEAF6	621
MEAT6	0
MECOM	10
MECP2	844
MECR	67
MED1	1540
MED10	207
MED11	269
MED12	717
MED12L	190
MED13	6983
MED13L	9480
MED14	1079
MED14OS	11
MED15	528
MED15P9	0
MED16	463
MED17	678
MED18	228
MED19	149
MED20	242
MED21	957
MED22	341
MED23	1962
MED24	299
MED25	261
MED26	173
MED27	222
MED28	1500
MED29	540
MED30	168
MED31	74
MED4	672
MED4_AS1	28
MED6	536
MED7	213
MED8	516
MED9	90
MEDAG	0
MEF2A	2748
MEF2B	0
MEF2BNB	76
MEF2BNB_MEF2B	0
MEF2C	2400
MEF2C_AS1	33
MEF2D	612
MEFV	4971
MEG3	6
MEG8	0
MEG9	1
MEGF10	4
MEGF11	176
MEGF6	332
MEGF8	83
MEGF9	7487
MEI1	197
MEI4	0
MEIG1	1
MEIKIN	16
MEIOB	3
MEIS1	99
MEIS1_AS2	4
MEIS1_AS3	1
MEIS2	12
MEIS3	0
MEIS3P1	13
MELK	83
MEMO1	696
MEN1	112
MEOX1	21
MEOX2	0
MEOX2_AS1	0
MEP1A	2
MEP1B	16
MEPCE	395
MEPE	0
MERTK	146
MESDC1	89
MESDC2	568
MESP1	0
MESP2	1
MEST	93
MESTIT1	4
MET	20
METAP1	478
METAP1D	37
METAP2	655
METRN	18
METRNL	840
METTL1	38
METTL10	295
METTL11B	0
METTL12	16
METTL13	307
METTL14	523
METTL15	374
METTL16	267
METTL17	365
METTL18	85
METTL20	69
METTL21A	411
METTL21B	49
METTL21C	28
METTL21EP	16
METTL22	271
METTL23	494
METTL24	11
METTL25	362
METTL2A	148
METTL2B	338
METTL3	842
METTL4	495
METTL5	105
METTL6	203
METTL7A	1504
METTL7B	16
METTL8	416
METTL9	3841
MEX3A	0
MEX3B	4
MEX3C	1244
MEX3D	18
MFAP1	344
MFAP2	3
MFAP3	865
MFAP3L	718
MFAP4	25
MFAP5	2
MFF	981
MFGE8	68
MFHAS1	655
MFI2	16
MFI2_AS1	1
MFN1	2208
MFN2	2001
MFNG	550
MFRP	0
MFSD1	2578
MFSD10	234
MFSD11	367
MFSD12	87
MFSD2A	70
MFSD2B	76
MFSD3	45
MFSD4	81
MFSD5	253
MFSD6	1210
MFSD6L	55
MFSD7	51
MFSD8	613
MFSD9	212
MGA	2927
MGAM	5888
MGAM2	465
MGARP	1
MGAT1	1941
MGAT2	1098
MGAT3	58
MGAT3_AS1	3
MGAT4A	3653
MGAT4B	640
MGAT4C	0
MGAT4D	0
MGAT4EP	0
MGAT5	1537
MGAT5B	0
MGC12916	110
MGC15885	0
MGC16025	34
MGC16142	39
MGC16275	66
MGC27345	144
MGC27382	0
MGC2889	1
MGC32805	0
MGC34796	4
MGC39584	0
MGC45922	2
MGC50722	0
MGC57346	65
MGC57346_CRHR1	0
MGC70870	69
MGC72080	89
MGEA5	10172
MGLL	210
MGME1	432
MGMT	147
MGP	25
MGRN1	363
MGST1	166
MGST2	107
MGST3	432
MHRT	0
MIA	0
MIA_RAB4B	0
MIA2	0
MIA3	3082
MIAT	5737
MIATNB	277
MIB1	2865
MIB2	278
MICA	249
MICAL1	1198
MICAL2	3993
MICAL3	537
MICALCL	185
MICALL1	135
MICALL2	13
MICB	541
MICU1	876
MICU2	1086
MICU3	90
MID1	7
MID1IP1	968
MID1IP1_AS1	1
MID2	116
MIDN	554
MIEF1	388
MIEF2	122
MIEN1	59
MIER1	4238
MIER2	62
MIER3	671
MIF	0
MIF_AS1	43
MIF4GD	123
MIIP	597
MILR1	294
MIMT1	0
MINA	420
MINK1	519
MINOS1	184
MINOS1_NBL1	0
MINOS1P1	107
MINPP1	258
MIOS	851
MIOX	1
MIP	4
MIPEP	162
MIPEPP3	39
MIPOL1	8
MIR1_1	0
MIR1_1HG	0
MIR1_2	0
MIR100	0
MIR100HG	1
MIR101_1	1
MIR101_2	0
MIR103A1	0
MIR103A2	2
MIR103B1	0
MIR103B2	0
MIR105_1	0
MIR105_2	0
MIR106A	0
MIR106B	3
MIR107	0
MIR10A	2
MIR10B	0
MIR1178	2
MIR1179	0
MIR1180	0
MIR1181	0
MIR1182	0
MIR1183	10
MIR1184_1	0
MIR1184_2	0
MIR1184_3	0
MIR1185_1	0
MIR1185_2	0
MIR1193	0
MIR1197	0
MIR1199	0
MIR1200	37
MIR1202	1
MIR1203	9
MIR1204	18
MIR1205	1
MIR1206	13
MIR1207	3
MIR1208	0
MIR122	0
MIR1224	0
MIR1225	0
MIR1226	0
MIR1227	0
MIR1228	0
MIR1229	0
MIR1231	0
MIR1233_1	0
MIR1233_2	0
MIR1234	0
MIR1236	0
MIR1237	0
MIR1238	0
MIR124_1	0
MIR124_2	0
MIR124_2HG	0
MIR124_3	0
MIR1243	0
MIR1244_1	0
MIR1244_2	0
MIR1244_3	0
MIR1244_4	0
MIR1245A	0
MIR1245B	0
MIR1246	0
MIR1247	0
MIR1248	0
MIR1249	0
MIR1250	0
MIR1251	0
MIR1252	0
MIR1253	0
MIR1254_1	4
MIR1254_2	0
MIR1255A	34
MIR1255B1	0
MIR1255B2	0
MIR1256	4
MIR1257	0
MIR1258	0
MIR125A	0
MIR125B1	0
MIR125B2	0
MIR126	0
MIR1260A	0
MIR1260B	0
MIR1261	2
MIR1262	2
MIR1263	0
MIR1264	0
MIR1265	0
MIR1266	0
MIR1267	0
MIR1268A	1
MIR1268B	0
MIR1269A	0
MIR1269B	0
MIR127	0
MIR1270	0
MIR1271	1
MIR1272	0
MIR1273A	0
MIR1273C	3
MIR1273D	1
MIR1273E	0
MIR1273F	0
MIR1273G	0
MIR1273H	5
MIR1275	0
MIR1276	0
MIR1277	7
MIR1278	13
MIR1279	0
MIR128_1	2
MIR128_2	0
MIR1281	3
MIR1282	0
MIR1283_1	0
MIR1283_2	0
MIR1284	19
MIR1285_1	2
MIR1285_2	0
MIR1286	0
MIR1287	0
MIR1288	0
MIR1289_1	0
MIR1289_2	0
MIR129_1	0
MIR129_2	0
MIR1290	1
MIR1291	0
MIR1292	0
MIR1293	0
MIR1294	3
MIR1295A	0
MIR1295B	0
MIR1296	15
MIR1297	0
MIR1298	0
MIR1299	7
MIR1301	0
MIR1302_1	0
MIR1302_10	0
MIR1302_11	0
MIR1302_2	0
MIR1302_3	0
MIR1302_4	0
MIR1302_5	2
MIR1302_6	0
MIR1302_7	0
MIR1302_8	0
MIR1302_9	0
MIR1303	0
MIR1304	5
MIR1305	0
MIR1306	0
MIR1307	0
MIR130A	0
MIR130B	0
MIR132	0
MIR1321	0
MIR1322	1
MIR1323	0
MIR1324	0
MIR133A1	0
MIR133A1HG	318
MIR133A2	0
MIR133B	0
MIR134	0
MIR1343	0
MIR135A1	0
MIR135A2	0
MIR135B	0
MIR136	0
MIR137	0
MIR137HG	0
MIR138_1	0
MIR138_2	0
MIR139	0
MIR140	0
MIR141	1
MIR142	61
MIR143	0
MIR143HG	0
MIR144	0
MIR145	0
MIR1468	0
MIR1469	0
MIR146A	0
MIR146B	0
MIR1470	0
MIR1471	0
MIR147A	0
MIR147B	0
MIR148A	0
MIR148B	0
MIR149	0
MIR150	0
MIR151A	0
MIR151B	7
MIR152	0
