	gene_id_NP56_R1_
ARMC7	23
ARMC8	11
ARMC9	5
ARMCX1	2
ARMCX2	1
ARMCX3	20
ARMCX4	7
ARMCX5	0
ARMCX5_GPRASP2	0
ARMCX6	1
ARMS2	2
ARMT1	4
ARNT	20
ARNT2	1
ARNTL	22
ARNTL2	56
ARNTL2_AS1	0
ARPC1A	19
ARPC1B	59
ARPC2	131
ARPC3	81
ARPC4	29
ARPC4_TTLL3	0
ARPC5	116
ARPC5L	11
ARPIN	11
ARPP19	29
ARPP21	0
ARR3	1
ARRB1	25
ARRB2	237
ARRDC1	19
ARRDC1_AS1	3
ARRDC2	19
ARRDC3	50
ARRDC3_AS1	1
ARRDC4	11
ARRDC5	2
ARSA	17
ARSB	12
ARSD	5
ARSE	2
ARSF	0
ARSG	6
ARSH	0
ARSI	75
ARSJ	2
ARSK	3
ART1	2
ART3	0
ART4	0
ART5	0
ARTN	1
ARV1	4
ARVCF	15
ARX	4
AS3MT	0
ASAH1	48
ASAH2	0
ASAH2B	0
ASAP1	113
ASAP1_IT1	2
ASAP1_IT2	0
ASAP2	17
ASAP3	10
ASB1	2
ASB10	1
ASB11	4
ASB12	1
ASB13	3
ASB14	4
ASB15	0
ASB16	10
ASB16_AS1	1
ASB17	32
ASB18	0
ASB2	1
ASB3	4
ASB4	2
ASB5	0
ASB6	11
ASB7	9
ASB8	5
ASB9	0
ASB9P1	0
ASCC1	1
ASCC2	59
ASCC3	15
ASCL1	8
ASCL2	32
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	4
ASF1B	16
ASGR1	92
ASGR2	3
ASH1L	56
ASH1L_AS1	3
ASH2L	13
ASIC1	1
ASIC2	6
ASIC3	2
ASIC4	0
ASIC5	0
ASIP	2
ASL	9
ASMT	2
ASMTL	15
ASMTL_AS1	6
ASNA1	10
ASNS	0
ASNSD1	0
ASPA	0
ASPDH	1
ASPG	2
ASPH	44
ASPHD1	0
ASPHD2	2
ASPM	3
ASPN	1
ASPRV1	20
ASPSCR1	6
ASRGL1	7
ASS1	116
ASTE1	1
ASTL	2
ASTN1	1
ASTN2	9
ASTN2_AS1	0
ASUN	5
ASXL1	15
ASXL2	30
ASXL3	0
ASZ1	2
ATAD1	5
ATAD2	5
ATAD2B	17
ATAD3A	17
ATAD3B	5
ATAD3C	4
ATAD5	5
ATAT1	2
ATCAY	4
ATE1	18
ATE1_AS1	2
ATF1	3
ATF2	11
ATF3	78
ATF4	56
ATF5	28
ATF6	28
ATF6B	37
ATF7	13
ATF7IP	81
ATF7IP2	5
ATG10	31
ATG101	8
ATG12	9
ATG13	24
ATG14	8
ATG16L1	9
ATG16L2	104
ATG2A	75
ATG2B	14
ATG3	88
ATG4A	1
ATG4B	5
ATG4C	0
ATG4D	8
ATG5	6
ATG7	25
ATG9A	22
ATG9B	35
ATHL1	44
ATIC	2
ATL1	0
ATL2	3
ATL3	51
ATM	22
ATMIN	11
ATN1	29
ATOH1	1
ATOH7	2
ATOH8	2
ATOX1	2
ATP10A	12
ATP10B	29
ATP10D	2
ATP11A	57
ATP11A_AS1	0
ATP11AUN	1
ATP11B	44
ATP11C	4
ATP12A	14
ATP13A1	21
ATP13A2	13
ATP13A3	13
ATP13A4	9
ATP13A4_AS1	0
ATP13A5	5
ATP13A5_AS1	0
ATP1A1	130
ATP1A1_AS1	8
ATP1A2	5
ATP1A3	39
ATP1A4	23
ATP1B1	92
ATP1B2	275
ATP1B3	16
ATP1B4	4
ATP2A1	0
ATP2A1_AS1	1
ATP2A2	339
ATP2A3	42
ATP2B1	74
ATP2B2	1
ATP2B2_IT2	0
ATP2B3	11
ATP2B4	41
ATP2C1	12
ATP2C2	9
ATP4A	5
ATP4B	0
ATP5A1	27
ATP5B	34
ATP5C1	17
ATP5D	26
ATP5E	3
ATP5EP2	0
ATP5F1	8
ATP5G1	3
ATP5G2	19
ATP5G3	15
ATP5H	10
ATP5I	30
ATP5J	9
ATP5J2	2
ATP5J2_PTCD1	0
ATP5L	22
ATP5L2	0
ATP5O	8
ATP5S	10
ATP5SL	7
ATP6AP1	20
ATP6AP1L	1
ATP6AP2	10
ATP6V0A1	32
ATP6V0A2	51
ATP6V0A4	14
ATP6V0B	15
ATP6V0C	141
ATP6V0CP3	3
ATP6V0D1	27
ATP6V0D2	0
ATP6V0E1	48
ATP6V0E2	0
ATP6V0E2_AS1	0
ATP6V1A	31
ATP6V1B1	3
ATP6V1B1_AS1	0
ATP6V1B2	92
ATP6V1C1	10
ATP6V1C2	0
ATP6V1D	10
ATP6V1E1	30
ATP6V1E2	1
ATP6V1F	19
ATP6V1G1	47
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	2
ATP7A	20
ATP7B	9
ATP8A1	5
ATP8A2	2
ATP8B1	6
ATP8B2	6
ATP8B3	5
ATP8B4	3
ATP8B5P	1
ATP9A	12
ATP9B	1
ATPAF1	0
ATPAF2	91
ATPIF1	27
ATR	12
ATRAID	2
ATRIP	6
ATRN	13
ATRNL1	3
ATRX	75
ATXN1	23
ATXN10	12
ATXN1L	28
ATXN2	19
ATXN2L	58
ATXN3	8
ATXN3L	0
ATXN7	86
ATXN7L1	26
ATXN7L2	3
ATXN7L3	53
ATXN7L3B	10
ATXN8OS	0
AUH	3
AUNIP	1
AUP1	11
AURKA	21
AURKAIP1	23
AURKAPS1	1
AURKB	1
AURKC	0
AUTS2	23
AVEN	7
AVIL	4
AVL9	15
AVP	0
AVPI1	20
AVPR1A	3
AVPR1B	0
AVPR2	0
AWAT1	0
AWAT2	0
AXDND1	37
AXIN1	40
AXIN2	4
AXL	3
AZGP1	3
AZGP1P1	0
AZI2	9
AZIN1	35
AZIN1_AS1	1
AZIN2	2
AZU1	8
B2M	972
B3GALNT1	1
B3GALNT2	10
B3GALT1	0
B3GALT2	1
B3GALT4	7
B3GALT5	23
B3GALT5_AS1	6
B3GALT6	3
B3GAT1	0
B3GAT2	1
B3GAT3	0
B3GLCT	2
B3GNT2	5
B3GNT3	12
B3GNT4	0
B3GNT5	26
B3GNT6	3
B3GNT7	45
B3GNT8	12
B3GNT9	8
B3GNTL1	8
B4GALNT1	1
B4GALNT2	0
B4GALNT3	11
B4GALNT4	17
B4GALT1	32
B4GALT1_AS1	1
B4GALT2	4
B4GALT3	5
B4GALT4	17
B4GALT4_AS1	0
B4GALT5	95
B4GALT6	5
B4GALT7	1
B4GAT1	5
B9D1	2
B9D2	3
BAALC	4
BAALC_AS1	2
BAALC_AS2	0
BAAT	1
BABAM1	17
BACE1	3
BACE1_AS	1
BACE2	6
BACH1	91
BACH1_IT2	4
BACH2	6
BAD	3
BAG1	111
BAG2	1
BAG3	32
BAG4	9
BAG5	8
BAG6	53
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	45
BAHD1	12
BAIAP2	48
BAIAP2_AS1	8
BAIAP2L1	46
BAIAP2L2	6
BAIAP3	13
BAK1	9
BAMBI	18
BANCR	0
BANF1	2
BANF2	0
BANK1	9
BANP	16
BAP1	199
BARD1	0
BARHL1	1
BARHL2	1
BARX1	0
BARX2	2
BASP1	294
BASP1P1	1
BATF	30
BATF2	77
BATF3	5
BAX	17
BAZ1A	195
BAZ1B	76
BAZ2A	139
BAZ2B	200
BBC3	9
BBIP1	0
BBOX1	0
BBOX1_AS1	1
BBS1	6
BBS10	0
BBS12	2
BBS2	3
BBS4	4
BBS5	6
BBS7	1
BBS9	11
BBX	32
BCAM	7
BCAN	2
BCAP29	6
BCAP31	64
BCAR1	11
BCAR3	12
BCAR4	0
BCAS1	33
BCAS2	11
BCAS3	15
BCAS4	3
BCAT1	15
BCAT2	11
BCCIP	30
BCDIN3D	17
BCDIN3D_AS1	0
BCHE	0
BCKDHA	10
BCKDHB	1
BCKDK	5
BCL10	16
