	gene_id_FLU_45_
MIR6826	0
MIR6827	0
MIR6828	0
MIR6829	4
MIR6830	0
MIR6831	0
MIR6832	2
MIR6833	0
MIR6834	0
MIR6835	0
MIR6836	2
MIR6837	1
MIR6838	0
MIR6839	3
MIR6840	0
MIR6841	0
MIR6842	1
MIR6843	6
MIR6844	0
MIR6845	1
MIR6846	0
MIR6847	0
MIR6848	0
MIR6849	0
MIR6850	0
MIR6851	0
MIR6852	2
MIR6853	0
MIR6854	0
MIR6855	4
MIR6856	2
MIR6857	0
MIR6858	0
MIR6859_1	0
MIR6859_2	0
MIR6859_3	0
MIR6859_4	0
MIR6860	0
MIR6861	1
MIR6862_1	0
MIR6862_2	0
MIR6863	0
MIR6864	0
MIR6865	1
MIR6866	0
MIR6867	0
MIR6868	0
MIR6869	0
MIR6870	0
MIR6871	0
MIR6872	0
MIR6873	0
MIR6874	0
MIR6875	0
MIR6876	0
MIR6877	0
MIR6878	0
MIR6879	0
MIR6880	0
MIR6881	0
MIR6882	0
MIR6883	0
MIR6884	1
MIR6885	0
MIR6886	0
MIR6887	0
MIR6888	0
MIR6889	0
MIR6890	0
MIR6891	3
MIR6892	0
MIR6893	0
MIR6894	0
MIR6895	5
MIR7_1	13
MIR7_2	0
MIR7_3	0
MIR7_3HG	0
MIR708	0
MIR7106	0
MIR7107	0
MIR7108	0
MIR7109	0
MIR711	0
MIR7110	0
MIR7111	0
MIR7112	0
MIR7113	2
MIR7114	0
MIR7150	13
MIR7151	2
MIR7152	0
MIR7153	0
MIR7154	0
MIR7155	0
MIR7156	0
MIR7157	0
MIR7158	0
MIR7159	0
MIR7160	0
MIR7161	23
MIR7162	0
MIR718	0
MIR744	1
MIR7515	0
MIR7515HG	0
MIR758	0
MIR759	0
MIR760	0
MIR761	0
MIR762	0
MIR762HG	14
MIR764	0
MIR7641_1	0
MIR7641_2	4
MIR765	0
MIR766	1
MIR767	0
MIR769	0
MIR770	0
MIR7702	0
MIR7703	0
MIR7704	0
MIR7705	0
MIR7706	0
MIR7843	0
MIR7844	0
MIR7845	0
MIR7846	0
MIR7847	0
MIR7848	8
MIR7849	1
MIR7850	0
MIR7851	4
MIR7852	0
MIR7853	0
MIR7854	10
MIR7855	0
MIR7856	0
MIR7973_1	0
MIR7973_2	0
MIR7974	0
MIR7975	0
MIR7976	0
MIR7977	0
MIR7978	0
MIR802	0
MIR8052	0
MIR8053	0
MIR8054	0
MIR8055	3
MIR8056	0
MIR8057	0
MIR8058	0
MIR8059	0
MIR8060	0
MIR8061	0
MIR8062	0
MIR8063	0
MIR8064	0
MIR8065	0
MIR8066	9
MIR8067	0
MIR8068	0
MIR8069_1	0
MIR8069_2	0
MIR8070	0
MIR8071_1	0
MIR8071_2	0
MIR8072	0
MIR8073	0
MIR8074	0
MIR8075	9
MIR8076	1
MIR8077	0
MIR8078	0
MIR8079	0
MIR8080	0
MIR8081	0
MIR8082	0
MIR8083	0
MIR8084	0
MIR8085	1
MIR8086	4
MIR8087	0
MIR8088	0
MIR8089	0
MIR8485	0
MIR873	1
MIR874	0
MIR875	1
MIR876	1
MIR877	1
MIR885	0
MIR887	0
MIR888	0
MIR889	0
MIR890	0
MIR891A	0
MIR891B	0
MIR892A	0
MIR892B	0
MIR892C	0
MIR9_1	0
MIR9_2	0
MIR9_3	0
MIR920	0
MIR921	0
MIR922	0
MIR924	0
MIR92A1	0
MIR92A2	0
MIR92B	0
MIR93	1
MIR933	2
MIR934	0
MIR935	0
MIR936	0
MIR937	0
MIR938	0
MIR939	0
MIR940	0
MIR941_1	27
MIR941_2	0
MIR941_3	0
MIR941_4	0
MIR941_5	0
MIR942	0
MIR943	0
MIR944	0
MIR95	0
MIR9500	0
MIR96	0
MIR98	1
MIR99A	0
MIR99AHG	0
MIR99B	0
MIRLET7A1	3
MIRLET7A2	0
MIRLET7A3	0
MIRLET7B	0
MIRLET7BHG	37
MIRLET7C	0
MIRLET7D	9
MIRLET7DHG	62
MIRLET7E	0
MIRLET7F1	4
MIRLET7F2	0
MIRLET7G	6
MIRLET7I	1
MIS12	116
MIS18A	16
MIS18BP1	1870
MISP	0
MITD1	417
MITF	105
MIXL1	3
MKI67	846
MKKS	157
MKL1	842
MKL2	164
MKLN1	3041
MKLN1_AS	25
MKNK1	524
MKNK1_AS1	48
MKNK2	2047
MKRN1	3674
MKRN2	292
MKRN2OS	9
MKRN3	0
MKRN7P	0
MKRN9P	3
MKS1	72
MKX	3
MKX_AS1	0
MLANA	39
MLC1	31
MLEC	635
MLF1	4
MLF2	530
MLH1	334
MLH3	459
MLIP	0
MLIP_IT1	0
MLK7_AS1	30
MLKL	944
MLLT1	328
MLLT10	750
MLLT10P1	4
MLLT11	46
MLLT3	337
MLLT4	249
MLLT4_AS1	0
MLLT6	1101
MLN	0
MLNR	0
MLPH	0
MLST8	50
MLX	341
MLXIP	922
MLXIPL	0
MLYCD	111
MMAA	63
MMAB	32
MMACHC	14
MMADHC	372
MMD	701
MMD2	0
MME	2771
MMEL1	1
MMGT1	372
MMP1	0
MMP10	0
MMP11	2
MMP12	0
MMP13	0
MMP14	13
MMP15	0
MMP16	0
MMP17	33
MMP19	0
MMP2	0
MMP20	0
MMP21	8
MMP23A	0
MMP23B	0
MMP24	104
MMP24_AS1	36
MMP25	2365
MMP25_AS1	385
MMP26	0
MMP27	0
MMP28	1
MMP3	0
MMP7	0
MMP8	10
MMP9	396
MMRN1	187
MMRN2	3
MMS19	445
MMS22L	249
MN1	7
MNAT1	116
MND1	151
MNDA	6923
MNS1	18
MNT	254
MNX1	0
MNX1_AS1	0
MOAP1	267
MOB1A	1342
MOB1B	1133
MOB2	172
MOB3A	3081
MOB3B	70
MOB3C	227
MOB4	3
MOBP	1
MOCOS	1
MOCS1	0
MOCS2	77
MOCS3	43
MOG	0
MOGAT1	0
MOGAT2	0
MOGAT3	0
MOGS	201
MOK	33
MON1A	47
MON1B	329
MON2	1628
MORC1	11
MORC2	291
MORC2_AS1	56
MORC3	13221
MORC4	45
MORF4L1	1500
MORF4L2	412
MORF4L2_AS1	4
MORN1	37
MORN2	14
MORN3	18
MORN4	0
MORN5	0
MOS	0
MOSPD1	172
MOSPD2	526
MOSPD3	12
MOV10	313
MOV10L1	0
MOXD1	6
MOXD2P	8
MPC1	127
MPC1L	6
MPC2	233
MPDU1	77
MPDZ	0
MPEG1	3135
MPG	112
MPHOSPH10	213
MPHOSPH6	98
MPHOSPH8	1090
MPHOSPH9	918
MPI	157
MPL	26
MPLKIP	53
MPND	71
MPO	30
MPP1	2721
MPP2	0
MPP3	6
MPP4	0
MPP5	297
MPP6	601
MPP7	472
MPPE1	613
MPPED1	0
MPPED2	3
MPRIP	1207
MPST	106
MPV17	54
MPV17L	2
MPV17L2	17
MPZ	32
MPZL1	798
MPZL2	28
MPZL3	544
MR1	459
MRAP	3
MRAP2	2
MRAS	14
MRC1	56
MRC2	15
MRE11A	645
MREG	36
MRFAP1	703
MRFAP1L1	394
MRGBP	127
MRGPRD	4
MRGPRE	0
MRGPRF	1
MRGPRF_AS1	0
MRGPRG	0
MRGPRG_AS1	0
MRGPRX1	0
MRGPRX2	0
MRGPRX3	0
MRGPRX4	2
MRI1	228
MRLN	0
MRM1	20
MRO	1
MROH1	322
MROH2A	0
MROH2B	1
MROH5	9
MROH6	77
MROH7	0
MROH7_TTC4	1
MROH8	12
MROH9	0
MRPL1	120
MRPL10	78
MRPL11	62
MRPL12	31
MRPL13	65
MRPL14	48
MRPL15	34
MRPL16	164
MRPL17	68
MRPL18	72
MRPL19	224
MRPL2	41
MRPL20	195
MRPL21	98
MRPL22	76
MRPL23	36
MRPL23_AS1	0
MRPL24	91
MRPL27	57
MRPL28	153
MRPL3	255
MRPL30	349
MRPL32	116
MRPL33	109
MRPL34	61
MRPL35	146
MRPL36	35
MRPL37	108
MRPL38	58
MRPL39	58
MRPL4	44
MRPL40	80
MRPL41	69
MRPL42	210
MRPL42P5	11
MRPL43	104
MRPL44	203
MRPL45	81
MRPL45P2	39
MRPL46	49
MRPL47	202
MRPL48	69
MRPL49	135
MRPL50	75
MRPL51	131
MRPL52	65
MRPL53	84
MRPL54	51
MRPL55	81
MRPL57	102
MRPL9	82
MRPS10	181
MRPS11	66
MRPS12	44
MRPS14	132
MRPS15	187
MRPS16	232
MRPS17	36
MRPS18A	68
MRPS18B	130
MRPS18C	46
MRPS2	50
MRPS21	196
MRPS22	114
MRPS23	80
MRPS24	0
MRPS25	227
MRPS26	57
MRPS27	228
MRPS28	49
MRPS30	179
MRPS31	129
MRPS31P5	109
MRPS33	54
MRPS34	144
MRPS35	242
MRPS36	87
MRPS5	199
MRPS6	122
MRPS7	84
MRPS9	123
MRRF	121
MRS2	168
MRS2P2	106
MRTO4	116
MRVI1	521
MRVI1_AS1	24
MS4A1	1274
MS4A10	0
MS4A12	5
MS4A13	0
MS4A14	136
MS4A15	0
MS4A18	0
MS4A2	3
MS4A3	15
MS4A4A	31
MS4A5	0
MS4A6A	1071
MS4A6E	0
MS4A7	477
MS4A8	0
MSANTD1	3
MSANTD2	78
MSANTD3	39
MSANTD3_TMEFF1	0
MSANTD4	190
MSC	15
MSC_AS1	9
MSGN1	0
MSH2	248
MSH3	371
MSH4	5
MSH5	1
MSH5_SAPCD1	8
MSH6	489
MSI1	0
MSI2	192
MSL1	2996
MSL2	1197
MSL3	886
MSL3P1	5
MSLN	1
MSMB	0
MSMO1	72
MSMP	35
MSN	6503
MSR1	32
MSRA	103
MSRB1	1008
MSRB2	66
MSRB3	44
MSS51	100
MST1	28
MST1L	0
MST1P2	8
MST1R	0
MSTN	3
MSTO1	8
MSTO2P	44
MSX1	0
MSX2	0
MSX2P1	18
MT1A	0
MT1B	0
MT1DP	2
MT1E	8
MT1F	4
MT1G	0
MT1H	0
MT1HL1	0
MT1IP	0
MT1JP	0
MT1L	10
MT1M	0
MT1X	31
MT2A	51
MT3	0
MT4	0
MTA1	206
MTA2	716
MTA3	112
MTAP	254
MTBP	101
MTCH1	696
MTCH2	204
MTCL1	12
MTCP1	21
MTDH	1716
MTERF1	94
MTERF2	73
MTERF3	64
MTERF4	281
MTF1	614
MTF2	394
MTFMT	90
MTFP1	48
MTFR1	76
MTFR1L	116
MTFR2	20
MTG1	115
MTG2	171
MTHFD1	203
MTHFD1L	53
MTHFD2	296
MTHFD2L	80
MTHFD2P1	3
MTHFR	407
MTHFS	12
MTHFSD	83
MTIF2	232
MTIF3	220
MTL5	53
MTM1	379
MTMR1	607
MTMR10	1264
MTMR11	90
MTMR12	520
MTMR14	754
MTMR2	237
MTMR3	2952
MTMR4	663
MTMR6	629
MTMR7	138
MTMR8	44
MTMR9	372
MTMR9LP	10
MTNR1A	0
MTNR1B	0
MTO1	307
MTOR	1021
MTOR_AS1	12
MTPAP	206
MTPN	0
MTR	949
MTRF1	338
MTRF1L	145
MTRNR2L1	0
MTRNR2L10	0
MTRNR2L2	0
MTRNR2L3	8
MTRNR2L4	3
MTRNR2L5	0
MTRNR2L6	1
MTRNR2L7	0
MTRNR2L8	44
MTRNR2L9	0
MTRR	304
MTSS1	698
MTSS1L	22
MTTP	0
MTURN	891
MTUS1	19
MTUS2	3
MTUS2_AS1	0
MTVR2	35
MTX1	119
MTX2	57
MTX3	276
MUC1	5
MUC12	1
MUC13	0
MUC15	0
MUC16	18
MUC17	0
MUC19	0
MUC2	0
MUC20	16
MUC21	0
MUC22	0
MUC3A	0
MUC4	1
MUC5AC	0
MUC5B	29
MUC6	12
MUC7	0
MUCL1	0
MUL1	133
MUM1	62
MUM1L1	0
MURC	3
MUS81	145
MUSK	6
MUSTN1	14
MUT	151
MUTYH	110
MVB12A	23
MVB12B	91
MVD	47
MVK	19
MVP	2230
MX1	537
MX2	1959
MXD1	6963
MXD3	220
MXD4	251
MXI1	6948
MXRA5	0
MXRA7	38
MXRA8	23
MYADM	1802
MYADML	0
MYADML2	0
MYB	60
MYBBP1A	118
MYBL1	751
MYBL2	77
MYBPC1	1
MYBPC2	4
MYBPC3	327
MYBPH	5
MYBPHL	3
MYC	470
MYCBP	0
MYCBP2	4980
MYCBP2_AS1	3
MYCBPAP	12
MYCL	140
MYCN	0
MYCNOS	2
MYCNUT	0
MYCT1	30
MYD88	1487
MYDGF	90
MYEF2	43
MYEOV	4
MYEOV2	114
MYF5	0
MYF6	0
MYH1	0
MYH10	728
MYH11	369
MYH13	0
MYH14	0
MYH15	1
MYH16	0
MYH2	0
MYH3	85
MYH4	0
MYH6	0
MYH7	0
MYH7B	84
MYH8	0
MYH9	22787
MYHAS	0
MYL1	0
MYL10	0
MYL12A	1533
MYL12B	1448
MYL2	0
MYL3	0
MYL4	32
MYL5	38
MYL6	2695
MYL6B	15
MYL7	0
MYL9	277
MYLIP	767
MYLK	222
MYLK_AS1	2
MYLK_AS2	0
MYLK2	0
MYLK3	13
MYLK4	19
MYLPF	7
MYNN	293
MYO10	67
MYO15A	20
MYO15B	1042
MYO16	22
MYO16_AS1	0
MYO18A	1049
MYO18B	3
MYO19	190
MYO1A	16
MYO1B	7
MYO1C	117
MYO1D	269
MYO1E	184
MYO1F	12098
MYO1G	1576
MYO1H	15
MYO3A	0
MYO3B	6
MYO5A	2071
MYO5B	72
MYO5C	18
MYO6	76
MYO7A	30
MYO7B	48
MYO9A	747
MYO9B	5763
MYOC	0
MYOCD	0
MYOD1	0
MYOF	392
MYOG	1
MYOM1	96
MYOM2	1
MYOM3	0
MYOT	25
MYOZ1	0
MYOZ2	1
MYOZ3	2
MYPN	0
MYPOP	31
MYRF	16
MYRFL	2
MYRIP	26
MYSM1	1199
MYT1	2
MYT1L	0
MYT1L_AS1	0
MYZAP	0
MZB1	130
MZF1	96
MZF1_AS1	27
MZT1	46
MZT2A	33
MZT2B	28
N4BP1	1452
N4BP2	666
N4BP2L1	229
N4BP2L2	4257
N4BP2L2_IT2	331
N4BP3	19
N6AMT1	30
N6AMT2	48
NAA10	142
NAA11	0
NAA15	676
NAA16	632
NAA20	124
NAA25	377
NAA30	231
NAA35	254
NAA38	201
NAA40	107
NAA50	728
NAA60	162
NAAA	357
NAALAD2	22
NAALADL1	18
NAALADL2	1
NAALADL2_AS1	0
NAALADL2_AS2	0
NAALADL2_AS3	0
NAB1	649
NAB2	117
NABP1	1932
NABP2	63
NACA	3132
NACA2	0
NACAD	16
NACAP1	0
NACC1	138
NACC2	580
NADK	2920
NADK2	166
NADSYN1	870
NAE1	242
NAF1	55
NAGA	373
NAGK	643
NAGLU	87
NAGPA	82
NAGPA_AS1	1
NAGS	7
NAIF1	85
NAIP	1414
NALCN	0
NALCN_AS1	0
NAMA	0
NAMPT	19540
NANOG	1
NANOGNB	0
NANOS1	110
NANOS2	0
NANOS3	0
NANP	21
NANS	260
NAP1L1	3257
NAP1L2	29
NAP1L3	36
NAP1L4	1555
NAP1L5	65
NAP1L6	0
NAPA	463
NAPA_AS1	32
NAPB	196
NAPEPLD	211
NAPG	362
NAPRT	216
NAPSA	19
NAPSB	161
NARF	704
NARFL	86
NARR	0
NARS	780
NARS2	84
NASP	446
NAT1	48
NAT10	266
NAT14	2
NAT16	0
NAT2	0
NAT6	11
NAT8	6
NAT8B	2
NAT8L	0
NAT9	147
NATD1	410
NAV1	167
NAV2	9
NAV2_AS2	0
NAV2_AS4	2
NAV2_AS5	1
NAV3	29
NBAS	1327
NBAT1	1
NBEA	109
NBEAL1	437
NBEAL2	6536
NBEAP1	1
NBL1	0
NBN	1127
NBPF1	95
NBPF10	407
NBPF11	107
NBPF12	246
NBPF13P	0
NBPF14	682
NBPF15	217
NBPF18P	0
NBPF20	30
NBPF22P	0
NBPF25P	11
NBPF3	34
NBPF4	0
NBPF6	0
NBPF7	0
NBPF8	274
NBPF9	89
NBR1	1854
NBR2	32
NCALD	165
NCAM1	29
NCAM1_AS1	0
NCAM2	1
NCAN	0
NCAPD2	557
NCAPD3	298
NCAPG	589
NCAPG2	137
NCAPH	116
NCAPH2	266
NCBP1	766
NCBP2	260
NCBP2_AS2	66
NCCRP1	0
NCDN	64
NCEH1	101
NCF1	1366
NCF1B	447
NCF1C	623
NCF2	10137
NCF4	1750
NCK1	401
NCK1_AS1	32
NCK2	731
NCKAP1	102
NCKAP1L	2343
NCKAP5	0
NCKAP5L	154
NCKIPSD	38
NCL	1373
NCLN	541
NCMAP	0
NCOA1	3416
NCOA2	3042
NCOA3	2323
NCOA4	7929
NCOA5	164
NCOA6	870
NCOA7	740
NCOA7_AS1	11
NCOR1	3458
NCOR1P1	0
NCOR2	615
NCR1	45
NCR2	0
NCR3	36
NCR3LG1	43
NCRNA00250	0
NCRUPAR	0
NCS1	3
NCSTN	731
NDC1	233
NDC80	127
NDE1	1849
NDEL1	1310
NDFIP1	585
NDFIP2	22
NDFIP2_AS1	0
NDN	2
NDNF	0
NDNL2	172
NDOR1	200
NDP	0
NDRG1	592
NDRG2	20
NDRG3	328
NDRG4	11
NDST1	578
NDST2	525
NDST3	2
NDST4	0
NDUFA1	229
NDUFA10	491
NDUFA11	126
NDUFA12	116
NDUFA13	184
NDUFA2	118
NDUFA3	103
NDUFA4	160
NDUFA4L2	2
NDUFA5	264
NDUFA6	273
NDUFA6_AS1	9
NDUFA7	32
NDUFA8	23
NDUFA9	192
NDUFAB1	82
NDUFAF1	50
NDUFAF2	49
NDUFAF3	136
NDUFAF4	37
NDUFAF4P1	2
NDUFAF5	61
NDUFAF6	90
NDUFAF7	163
NDUFB1	122
NDUFB10	193
NDUFB11	122
NDUFB2	79
NDUFB2_AS1	3
NDUFB3	79
NDUFB4	132
NDUFB5	219
NDUFB6	96
NDUFB7	83
NDUFB8	204
NDUFB9	201
NDUFC1	66
NDUFC2	89
NDUFC2_KCTD14	0
NDUFS1	483
NDUFS2	376
NDUFS3	84
NDUFS4	131
NDUFS5	220
NDUFS6	94
NDUFS7	69
NDUFS8	81
NDUFV1	338
NDUFV2	325
NDUFV2_AS1	41
NDUFV3	184
NEAT1	129611
NEB	169
NEBL	167
NEBL_AS1	0
NECAB1	17
NECAB2	107
NECAB3	31
NECAP1	386
NECAP2	438
NEDD1	346
NEDD4	142
NEDD4L	237
NEDD8	58
NEDD8_MDP1	0
NEDD9	1537
NEFH	19
NEFL	47
NEFM	1
NEGR1	11
NEGR1_IT1	0
NEIL1	59
NEIL2	73
NEIL3	975
NEK1	740
NEK10	15
NEK11	32
NEK2	41
NEK3	84
NEK4	446
NEK5	3
NEK6	971
NEK7	1243
NEK8	28
NEK9	778
NELFA	76
NELFB	234
NELFCD	407
NELFE	221
NELL1	0
NELL2	497
NEMF	1728
NEMP1	213
NEMP2	151
NENF	48
NEO1	105
NES	0
NET1	73
NETO1	14
NETO2	55
NEU1	202
NEU2	0
NEU3	128
NEU4	0
NEURL1	24
NEURL1_AS1	0
NEURL1B	13
NEURL2	6
NEURL3	0
NEURL4	272
NEUROD1	0
NEUROD2	0
NEUROD4	0
NEUROD6	0
NEUROG1	0
NEUROG2	0
NEUROG3	2
NEXN	82
NEXN_AS1	12
NF1	1060
NF1P2	0
NF2	359
NFAM1	2160
NFASC	4
NFAT5	2522
NFATC1	163
NFATC2	634
NFATC2IP	441
NFATC3	1745
NFATC4	0
NFE2	1625
NFE2L1	584
NFE2L2	1903
NFE2L3	317
NFE4	41
NFIA	256
NFIA_AS1	9
NFIA_AS2	0
NFIB	0
NFIC	356
NFIL3	920
NFIX	116
NFKB1	1187
NFKB2	1042
NFKBIA	2104
NFKBIB	108
NFKBID	278
NFKBIE	252
NFKBIL1	53
NFKBIZ	2039
NFRKB	480
NFS1	94
NFU1	66
NFX1	684
NFXL1	465
NFYA	942
NFYB	191
NFYC	612
NFYC_AS1	56
NGB	0
NGDN	150
NGEF	1
NGF	0
NGFR	0
NGFRAP1	153
NGLY1	575
NGRN	315
NHEG1	2
NHEJ1	62
NHLH1	2
NHLH2	0
NHLRC1	6
NHLRC2	425
NHLRC3	185
NHLRC4	3
NHP2	116
NHS	223
NHS_AS1	8
NHSL1	17
NHSL2	1797
NICN1	95
NID1	165
NID2	30
NIF3L1	105
NIFK	101
NIFK_AS1	24
NIM1K	2
NIN	6514
NINJ1	755
NINJ2	91
NINL	16
NIP7	122
NIPA1	212
NIPA2	377
NIPAL1	4
NIPAL2	110
NIPAL3	367
NIPAL4	41
NIPBL	5183
NIPBL_AS1	174
NIPSNAP1	87
NIPSNAP3A	120
NIPSNAP3B	42
NISCH	743
NIT1	176
NIT2	75
NKAIN1	0
NKAIN2	2
NKAIN3	0
NKAIN4	0
NKAP	203
NKAPL	20
NKAPP1	37
NKD1	22
NKD2	0
NKG7	155
NKILA	0
NKIRAS1	70
NKIRAS2	157
NKPD1	12
NKRF	137
NKTR	3138
NKX1_1	0
NKX1_2	0
NKX2_1	0
NKX2_1_AS1	0
NKX2_2	0
NKX2_3	0
NKX2_4	0
NKX2_5	0
NKX2_6	0
NKX2_8	0
NKX3_1	9
NKX3_2	0
NKX6_1	0
NKX6_2	0
NKX6_3	0
NLE1	59
NLGN1	0
NLGN1_AS1	0
NLGN2	4
NLGN3	130
NLGN4X	0
NLGN4Y	0
NLGN4Y_AS1	0
NLK	360
NLN	134
NLRC3	747
NLRC4	520
NLRC5	2310
NLRP1	5080
NLRP10	0
NLRP11	0
NLRP12	1339
NLRP13	0
NLRP14	0
NLRP2	64
NLRP3	805
NLRP4	0
NLRP5	0
NLRP6	637
NLRP7	15
NLRP8	0
NLRP9	6
NLRX1	152
NMB	9
NMBR	0
NMD3	288
NME1	25
NME1_NME2	0
NME2	5
NME3	38
NME4	75
NME5	0
NME6	124
NME7	78
NME8	155
NME9	22
NMI	638
NMNAT1	127
NMNAT2	2
NMNAT3	28
NMRAL1	105
NMRK1	208
NMRK2	1
NMS	0
NMT1	526
NMT2	277
NMU	1
NMUR1	28
NMUR2	0
NNAT	30
NNMT	0
NNT	727
NNT_AS1	58
NOA1	183
NOB1	139
NOBOX	0
NOC2L	122
NOC3L	234
NOC4L	36
NOCT	107
NOD1	225
NOD2	380
NODAL	25
NOG	5
NOL10	279
NOL11	331
NOL12	191
NOL3	15
NOL4	0
NOL4L	589
NOL6	202
NOL7	240
NOL8	696
NOL9	342
NOLC1	459
NOM1	213
NOMO1	156
NOMO2	111
NOMO3	0
NONO	1164
NOP10	239
NOP14	344
NOP14_AS1	107
NOP16	36
NOP2	220
NOP56	487
NOP58	452
NOP9	185
NOS1	0
NOS1AP	2
NOS2	1
NOS3	11
NOSIP	568
NOSTRIN	1
NOTCH1	5460
NOTCH2	7930
NOTCH2NL	757
NOTCH3	4
NOTCH4	16
NOTO	0
NOTUM	1
NOV	24
NOVA1	0
NOVA2	0
NOX1	1
NOX3	0
NOX4	0
NOX5	0
NOXA1	16
NOXO1	6
NOXRED1	15
NPAP1	0
NPAS1	4
NPAS2	9
NPAS3	0
NPAS4	0
NPAT	1464
NPB	2
NPBWR1	0
NPBWR2	0
NPC1	341
NPC1L1	0
NPC2	193
NPDC1	38
NPEPL1	14
NPEPPS	1349
NPFF	14
NPFFR1	0
NPFFR2	0
NPHP1	1
NPHP3	70
NPHP3_ACAD11	11
NPHP3_AS1	0
NPHP4	101
NPHS1	0
NPHS2	0
NPIPA1	5
NPIPA2	0
NPIPA3	0
NPIPA5	11
NPIPA7	0
NPIPA8	0
NPIPB11	17
NPIPB15	4
NPIPB3	84
NPIPB4	145
NPIPB5	30
NPIPB6	3
NPIPB8	0
NPIPB9	2
NPL	1014
NPLOC4	961
NPM1	2457
NPM2	0
NPM3	34
NPNT	0
NPPA	7
NPPA_AS1	19
NPPB	2
NPPC	0
NPR1	0
NPR2	30
NPR3	10
NPRL2	118
NPRL3	855
NPS	0
NPSR1	0
NPSR1_AS1	0
NPTN	624
NPTN_IT1	98
NPTX1	0
NPTX2	1
NPTXR	11
NPVF	0
NPW	0
NPY	0
NPY1R	0
NPY2R	0
NPY4R	0
NPY5R	0
NPY6R	9
NQO1	30
NQO2	471
NR0B1	0
NR0B2	2
NR1D1	18
NR1D2	589
NR1H2	429
NR1H3	18
NR1H4	0
NR1I2	4
NR1I3	20
NR2C1	258
NR2C2	1392
NR2C2AP	45
NR2E1	0
NR2E3	1
NR2F1	0
NR2F1_AS1	0
NR2F2	0
NR2F2_AS1	0
NR2F6	5
NR3C1	2338
NR3C2	199
NR4A1	18
NR4A2	108
NR4A3	3
NR5A1	0
NR5A2	3
NR6A1	108
NRADDP	23
NRAP	0
NRARP	1
NRAS	477
NRAV	12
NRBF2	646
NRBP1	682
NRBP2	52
NRCAM	32
NRD1	3082
NRDE2	338
NREP	55
NREP_AS1	0
NRF1	331
NRG1	83
NRG1_IT1	0
NRG1_IT3	0
NRG2	0
NRG3	0
NRG3_AS1	0
NRG4	3
NRGN	298
NRIP1	946
NRIP2	78
NRIP3	8
NRIR	13
NRK	0
NRL	6
NRM	57
NRN1	0
NRN1L	2
NRON	13
NRP1	11
NRP2	19
NRROS	201
NRSN1	0
NRSN2	0
NRSN2_AS1	1
NRTN	0
NRXN1	2
NRXN2	0
NRXN3	22
NSA2	479
NSD1	3071
NSDHL	46
NSF	335
NSFL1C	774
NSFP1	0
NSG1	60
NSL1	526
NSMAF	698
NSMCE1	129
NSMCE2	126
NSMCE4A	240
NSMF	153
NSRP1	216
NSUN2	680
NSUN3	442
NSUN4	144
NSUN5	123
NSUN5P1	103
NSUN5P2	20
NSUN6	248
NSUN7	108
NT5C	121
NT5C1A	0
NT5C1B	10
NT5C1B_RDH14	0
NT5C2	1497
NT5C3A	729
NT5C3B	45
NT5DC1	225
NT5DC2	22
NT5DC3	111
NT5E	103
NT5M	26
NTAN1	124
NTF3	0
NTF4	0
NTHL1	21
NTM	0
NTM_IT	0
NTMT1	24
NTN1	21
NTN3	3
NTN4	12
NTN5	0
NTNG1	6
NTNG2	245
NTPCR	39
NTRK1	1
NTRK2	1
NTRK3	0
NTRK3_AS1	0
NTS	0
NTSR1	20
NTSR2	0
NUAK1	4
NUAK2	699
NUB1	692
NUBP1	86
NUBP2	72
NUBPL	35
NUCB1	477
NUCB1_AS1	4
NUCB2	382
NUCKS1	1503
NUDC	264
NUDCD1	124
NUDCD2	43
NUDCD3	437
NUDT1	31
NUDT10	9
NUDT11	4
NUDT12	15
NUDT13	105
NUDT14	7
NUDT15	64
NUDT16	359
NUDT16L1	68
NUDT16P1	42
NUDT17	10
NUDT18	47
NUDT19	86
NUDT2	36
NUDT21	581
NUDT22	114
NUDT3	4
NUDT4	543
NUDT4P1	0
NUDT4P2	0
NUDT5	252
NUDT6	0
NUDT7	19
NUDT8	2
NUDT9	75
NUDT9P1	5
NUF2	59
NUFIP1	46
NUFIP2	3255
NUGGC	75
NUMA1	1176
NUMB	2485
NUMBL	37
NUP107	403
NUP133	496
NUP153	2245
NUP155	305
NUP160	628
NUP188	451
NUP205	731
NUP210	1309
NUP210L	45
NUP210P1	0
NUP214	1132
NUP35	161
NUP37	87
NUP43	326
NUP50	1655
NUP50_AS1	64
NUP54	454
NUP62	340
NUP62CL	63
NUP85	232
NUP88	457
NUP93	279
NUP98	2639
NUPL1	621
NUPL2	176
NUPR1	1
NUPR1L	0
NUS1	338
NUSAP1	1559
NUTF2	163
NUTM1	0
NUTM2A	1
NUTM2A_AS1	154
NUTM2B	11
NUTM2B_AS1	353
NUTM2D	10
NUTM2F	0
NUTM2G	27
NVL	208
NWD1	4
NWD2	2
NXF1	1027
NXF2	0
NXF2B	0
NXF3	0
NXF4	0
NXF5	0
NXN	7
NXNL1	0
NXNL2	4
NXPE1	0
NXPE2	0
NXPE3	592
NXPE4	0
NXPH1	0
NXPH2	0
NXPH3	11
NXPH4	0
NXT1	76
NXT2	86
NYAP1	2
NYAP2	2
NYNRIN	6
NYX	7
OACYLP	0
OAF	40
OARD1	135
OAS1	233
OAS2	522
OAS3	436
