	gene_id_NP22_R1_
ARMC8	2
ARMC9	3
ARMCX1	1
ARMCX2	1
ARMCX3	15
ARMCX4	4
ARMCX5	2
ARMCX5_GPRASP2	0
ARMCX6	2
ARMS2	1
ARMT1	3
ARNT	15
ARNT2	1
ARNTL	3
ARNTL2	24
ARNTL2_AS1	0
ARPC1A	9
ARPC1B	31
ARPC2	42
ARPC3	51
ARPC4	2
ARPC4_TTLL3	0
ARPC5	54
ARPC5L	12
ARPIN	11
ARPP19	28
ARPP21	1
ARR3	0
ARRB1	20
ARRB2	51
ARRDC1	8
ARRDC1_AS1	3
ARRDC2	17
ARRDC3	13
ARRDC3_AS1	4
ARRDC4	12
ARRDC5	0
ARSA	9
ARSB	0
ARSD	2
ARSE	2
ARSF	0
ARSG	1
ARSH	0
ARSI	89
ARSJ	3
ARSK	0
ART1	0
ART3	1
ART4	0
ART5	1
ARTN	1
ARV1	3
ARVCF	8
ARX	2
AS3MT	0
ASAH1	36
ASAH2	0
ASAH2B	0
ASAP1	40
ASAP1_IT1	0
ASAP1_IT2	0
ASAP2	25
ASAP3	8
ASB1	3
ASB10	2
ASB11	1
ASB12	0
ASB13	2
ASB14	0
ASB15	0
ASB16	11
ASB16_AS1	0
ASB17	0
ASB18	0
ASB2	2
ASB3	1
ASB4	1
ASB5	0
ASB6	3
ASB7	5
ASB8	5
ASB9	0
ASB9P1	0
ASCC1	6
ASCC2	53
ASCC3	17
ASCL1	2
ASCL2	29
ASCL3	1
ASCL4	0
ASCL5	0
ASF1A	5
ASF1B	4
ASGR1	75
ASGR2	1
ASH1L	56
ASH1L_AS1	7
ASH2L	14
ASIC1	1
ASIC2	1
ASIC3	1
ASIC4	0
ASIC5	0
ASIP	0
ASL	11
ASMT	1
ASMTL	8
ASMTL_AS1	13
ASNA1	8
ASNS	1
ASNSD1	3
ASPA	0
ASPDH	0
ASPG	1
ASPH	27
ASPHD1	1
ASPHD2	3
ASPM	1
ASPN	0
ASPRV1	7
ASPSCR1	27
ASRGL1	21
ASS1	154
ASTE1	0
ASTL	1
ASTN1	0
ASTN2	5
ASTN2_AS1	0
ASUN	8
ASXL1	14
ASXL2	8
ASXL3	2
ASZ1	0
ATAD1	10
ATAD2	17
ATAD2B	15
ATAD3A	12
ATAD3B	9
ATAD3C	1
ATAD5	4
ATAT1	0
ATCAY	0
ATE1	9
ATE1_AS1	0
ATF1	2
ATF2	7
ATF3	24
ATF4	29
ATF5	13
ATF6	18
ATF6B	25
ATF7	11
ATF7IP	23
ATF7IP2	4
ATG10	8
ATG101	13
ATG12	8
ATG13	12
ATG14	15
ATG16L1	9
ATG16L2	36
ATG2A	37
ATG2B	9
ATG3	30
ATG4A	3
ATG4B	11
ATG4C	0
ATG4D	17
ATG5	3
ATG7	12
ATG9A	4
ATG9B	2
ATHL1	23
ATIC	1
ATL1	2
ATL2	1
ATL3	23
ATM	6
ATMIN	9
ATN1	58
ATOH1	0
ATOH7	9
ATOH8	5
ATOX1	0
ATP10A	10
ATP10B	32
ATP10D	4
ATP11A	22
ATP11A_AS1	0
ATP11AUN	1
ATP11B	23
ATP11C	0
ATP12A	13
ATP13A1	23
ATP13A2	12
ATP13A3	11
ATP13A4	12
ATP13A4_AS1	0
ATP13A5	6
ATP13A5_AS1	0
ATP1A1	104
ATP1A1_AS1	0
ATP1A2	1
ATP1A3	18
ATP1A4	17
ATP1B1	129
ATP1B2	1
ATP1B3	10
ATP1B4	0
ATP2A1	4
ATP2A1_AS1	0
ATP2A2	1526
ATP2A3	28
ATP2B1	113
ATP2B2	0
ATP2B2_IT2	0
ATP2B3	3
ATP2B4	44
ATP2C1	3
ATP2C2	22
ATP4A	4
ATP4B	0
ATP5A1	22
ATP5B	22
ATP5C1	7
ATP5D	10
ATP5E	1
ATP5EP2	0
ATP5F1	5
ATP5G1	3
ATP5G2	10
ATP5G3	9
ATP5H	10
ATP5I	8
ATP5J	9
ATP5J2	2
ATP5J2_PTCD1	0
ATP5L	27
ATP5L2	0
ATP5O	9
ATP5S	7
ATP5SL	8
ATP6AP1	15
ATP6AP1L	3
ATP6AP2	11
ATP6V0A1	23
ATP6V0A2	8
ATP6V0A4	6
ATP6V0B	20
ATP6V0C	59
ATP6V0CP3	1
ATP6V0D1	18
ATP6V0D2	0
ATP6V0E1	14
ATP6V0E2	1
ATP6V0E2_AS1	0
ATP6V1A	18
ATP6V1B1	0
ATP6V1B1_AS1	0
ATP6V1B2	20
ATP6V1C1	10
ATP6V1C2	6
ATP6V1D	11
ATP6V1E1	16
ATP6V1E2	1
ATP6V1F	4
ATP6V1G1	48
ATP6V1G2	0
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	2
ATP7A	2
ATP7B	12
ATP8A1	1
ATP8A2	1
ATP8B1	23
ATP8B2	9
ATP8B3	3
ATP8B4	6
ATP8B5P	0
ATP9A	60
ATP9B	4
ATPAF1	5
ATPAF2	1
ATPIF1	44
ATR	7
ATRAID	4
ATRIP	0
ATRN	6
ATRNL1	1
ATRX	67
ATXN1	16
ATXN10	8
ATXN1L	13
ATXN2	14
ATXN2L	37
ATXN3	4
ATXN3L	0
ATXN7	37
ATXN7L1	7
ATXN7L2	0
ATXN7L3	17
ATXN7L3B	4
ATXN8OS	0
AUH	28
AUNIP	0
AUP1	9
AURKA	0
AURKAIP1	25
AURKAPS1	0
AURKB	0
AURKC	2
AUTS2	18
AVEN	2
AVIL	3
AVL9	5
AVP	0
AVPI1	2
AVPR1A	2
AVPR1B	0
AVPR2	1
AWAT1	0
AWAT2	0
AXDND1	6
AXIN1	41
AXIN2	10
AXL	7
AZGP1	11
AZGP1P1	0
AZI2	10
AZIN1	22
AZIN1_AS1	5
AZIN2	3
AZU1	6
B2M	677
B3GALNT1	0
B3GALNT2	4
B3GALT1	1
B3GALT2	0
B3GALT4	7
B3GALT5	2
B3GALT5_AS1	2
B3GALT6	1
B3GAT1	0
B3GAT2	1
B3GAT3	4
B3GLCT	1
B3GNT2	11
B3GNT3	12
B3GNT4	0
B3GNT5	16
B3GNT6	4
B3GNT7	10
B3GNT8	10
B3GNT9	11
B3GNTL1	5
B4GALNT1	0
B4GALNT2	0
B4GALNT3	53
B4GALNT4	10
B4GALT1	29
B4GALT1_AS1	0
B4GALT2	3
B4GALT3	2
B4GALT4	4
B4GALT4_AS1	0
B4GALT5	59
B4GALT6	1
B4GALT7	1
B4GAT1	4
B9D1	1
B9D2	4
BAALC	0
BAALC_AS1	0
BAALC_AS2	0
BAAT	0
BABAM1	9
BACE1	5
BACE1_AS	0
BACE2	12
BACH1	23
BACH1_IT2	0
BACH2	5
BAD	3
BAG1	224
BAG2	0
BAG3	23
BAG4	3
BAG5	20
BAG6	285
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	28
BAHD1	2
BAIAP2	14
BAIAP2_AS1	8
BAIAP2L1	28
BAIAP2L2	2
BAIAP3	16
BAK1	4
BAMBI	8
BANCR	0
BANF1	4
BANF2	0
BANK1	3
BANP	9
BAP1	74
BARD1	2
BARHL1	0
BARHL2	1
BARX1	0
BARX2	3
BASP1	288
BASP1P1	1
BATF	17
BATF2	15
BATF3	0
BAX	24
BAZ1A	138
BAZ1B	116
BAZ2A	108
BAZ2B	53
BBC3	4
BBIP1	1
BBOX1	0
BBOX1_AS1	0
BBS1	2
BBS10	0
BBS12	1
BBS2	7
BBS4	2
BBS5	3
BBS7	1
BBS9	3
BBX	26
BCAM	7
BCAN	4
BCAP29	8
BCAP31	36
BCAR1	22
BCAR3	3
BCAR4	0
BCAS1	15
BCAS2	10
BCAS3	2
BCAS4	3
BCAT1	8
BCAT2	2
BCCIP	49
BCDIN3D	0
BCDIN3D_AS1	0
BCHE	0
BCKDHA	4
BCKDHB	0
BCKDK	3
BCL10	7
