	gene_id_Covid5_R1_
GBP1	16
GBP1P1	0
GBP2	3
GBP3	1
GBP4	9
GBP5	9
GBP6	0
GBP7	0
GBX1	0
GBX2	7
GC	0
GCA	0
GCAT	1
GCC1	1
GCC2	5
GCDH	0
GCFC2	0
GCG	2
GCGR	2
GCH1	1
GCHFR	0
GCK	0
GCKR	0
GCLC	2
GCLM	2
GCM1	0
GCM2	17
GCN1	7
GCNT1	0
GCNT2	1
GCNT3	0
GCNT4	0
GCNT7	3
GCOM1	0
GCSAM	0
GCSAML	0
GCSAML_AS1	1
GCSH	0
GCSHP3	0
GDA	1
GDAP1	0
GDAP1L1	0
GDAP2	22
GDE1	2
GDF1	0
GDF10	2
GDF11	0
GDF15	2
GDF2	4
GDF3	0
GDF5	1
GDF6	2
GDF7	3
GDF9	0
GDI1	216
GDI2	9
GDNF	3
GDNF_AS1	0
GDPD1	3
GDPD2	1
GDPD3	4
GDPD4	0
GDPD5	1
GDPGP1	0
GEM	1
GEMIN2	0
GEMIN4	0
GEMIN5	0
GEMIN6	1
GEMIN7	1
GEMIN8	0
GEMIN8P4	0
GEN1	0
GET4	0
GFAP	3
GFER	0
GFI1	0
GFI1B	1
GFM1	7
GFM2	2
GFOD1	1
GFOD2	2
GFPT1	4
GFPT2	1
GFRA1	3
GFRA2	69
GFRA3	0
GFRA4	1
GFRAL	2
GFY	0
GGA1	19
GGA2	0
GGA3	5
GGACT	0
GGCT	0
GGCX	3
GGH	0
GGN	0
GGNBP1	1
GGNBP2	7
GGPS1	0
GGT1	0
GGT3P	0
GGT5	1
GGT6	0
GGT7	0
GGT8P	0
GGTA1P	0
GGTLC1	0
GGTLC2	0
GH1	0
GH2	0
GHDC	0
GHET1	0
GHITM	5
GHR	0
GHRH	0
GHRHR	0
GHRL	0
GHRLOS	0
GHSR	3
GID4	5
GID8	3
GIF	1
GIGYF1	2
GIGYF2	15
GIMAP1	0
GIMAP1_GIMAP5	0
GIMAP2	0
GIMAP4	2
GIMAP5	0
GIMAP6	3
GIMAP7	0
GIMAP8	3
GIMD1	0
GIN1	0
GINM1	1
GINS1	0
GINS2	0
GINS3	0
GINS4	1
GIP	0
GIPC1	3
GIPC2	3
GIPC3	9
GIPR	80
GIT1	4
GIT2	4
GJA1	0
GJA10	1
GJA3	6
GJA4	0
GJA5	0
GJA8	2
GJA9	0
GJA9_MYCBP	0
GJB1	0
GJB2	0
GJB3	3
GJB4	2
GJB5	0
GJB6	2
GJB7	0
GJC1	3
GJC2	0
GJC3	0
GJD2	3
GJD3	0
GJD4	1
GK	1
GK2	0
GK3P	0
GK5	9
GKAP1	0
GKN1	1
GKN2	0
GLA	3
GLB1	0
GLB1L	0
GLB1L2	1
GLB1L3	0
GLCCI1	1
GLCE	2
GLDC	2
GLDN	4
GLE1	0
GLG1	5
GLI1	11
GLI2	4
GLI3	2
GLI4	0
GLIDR	0
GLIPR1	1
GLIPR1L1	0
GLIPR1L2	1
GLIPR2	10
GLIS1	1
GLIS2	4
GLIS2_AS1	0
GLIS3	3
GLIS3_AS1	1
GLMN	0
GLMP	0
GLO1	3
GLOD4	2
GLOD5	0
GLP1R	0
GLP2R	0
GLRA1	0
GLRA2	1
GLRA3	2
GLRA4	0
GLRB	0
GLRX	1
GLRX2	0
GLRX3	1
GLRX5	1
GLS	0
GLS2	2
GLT1D1	0
GLT6D1	0
GLT8D1	1
GLT8D2	0
GLTP	1
GLTPD2	2
GLTSCR1	4
GLTSCR1L	8
GLTSCR2	3
GLUD1	1
GLUD1P3	2
GLUD1P7	0
GLUD2	0
GLUL	21
GLYAT	0
GLYATL1	0
GLYATL2	2
GLYATL3	0
GLYCAM1	3
GLYCTK	1
GLYCTK_AS1	0
GLYR1	3
GM140	0
GM2A	0
GMCL1	1
GMCL1P1	0
GMDS	3
GMDS_AS1	2
GMEB1	4
GMEB2	1
GMFB	1
GMFG	0
GMIP	1
GML	0
GMNC	0
GMNN	0
GMPPA	1
GMPPB	3
GMPR	1
GMPR2	3
GMPS	0
GNA11	0
GNA12	1
GNA13	2
GNA14	0
GNA14_AS1	0
GNA15	0
GNAI1	1
GNAI2	11
GNAI3	3
GNAL	2
GNAO1	3
GNAQ	2
GNAS	11
GNAS_AS1	0
GNAT1	1
GNAT2	0
GNAT3	0
GNAZ	0
GNB1	9
GNB1L	3
GNB2	1
GNB2L1	4
GNB3	0
GNB4	3
GNB5	1
GNE	2
GNG10	0
GNG11	0
GNG12	1
GNG12_AS1	0
GNG13	0
GNG2	0
GNG3	0
GNG4	0
GNG5	3
GNG7	2
GNG8	0
GNGT1	0
GNGT2	0
GNL1	2
GNL2	0
GNL3	2
GNL3L	2
GNLY	1
GNMT	0
GNPAT	0
GNPDA1	1
GNPDA2	0
GNPNAT1	0
GNPTAB	0
GNPTG	2
GNRH1	0
GNRH2	0
GNRHR	0
GNRHR2	0
GNS	2
GOLGA1	1
GOLGA2	2
GOLGA2P10	0
GOLGA2P2Y	0
GOLGA2P3Y	0
GOLGA2P5	3
GOLGA2P6	0
GOLGA2P7	0
GOLGA2P9	0
GOLGA3	11
GOLGA4	3
GOLGA5	0
GOLGA6A	0
GOLGA6B	0
GOLGA6C	0
GOLGA6D	0
GOLGA6L1	0
GOLGA6L10	1
GOLGA6L17P	0
GOLGA6L2	0
GOLGA6L22	0
GOLGA6L3	0
GOLGA6L4	0
GOLGA6L5P	0
GOLGA6L6	0
GOLGA6L7P	0
GOLGA6L9	0
GOLGA7	1
GOLGA7B	1
GOLGA8A	0
GOLGA8B	1
GOLGA8CP	0
GOLGA8DP	0
GOLGA8EP	0
GOLGA8F	0
GOLGA8G	0
GOLGA8H	0
GOLGA8IP	0
GOLGA8J	0
GOLGA8K	0
GOLGA8M	0
GOLGA8N	0
GOLGA8O	0
GOLGA8R	0
GOLGA8S	0
GOLGA8T	0
GOLGB1	1
GOLIM4	3
GOLM1	7
GOLPH3	6
GOLPH3L	0
GOLT1A	0
GOLT1B	0
GON4L	2
GOPC	0
GORAB	0
GORASP1	12
GORASP2	1
GOSR1	1
GOSR2	1
GOT1	0
GOT1L1	0
GOT2	5
GP1BA	2
GP1BB	0
GP2	1
GP5	2
GP6	0
GP9	0
GPA33	1
GPAA1	14
GPALPP1	0
GPAM	0
GPANK1	2
GPAT2	1
GPAT3	0
GPAT4	4
GPATCH1	0
GPATCH11	0
GPATCH2	4
GPATCH2L	3
GPATCH3	1
GPATCH4	0
GPATCH8	1
GPBAR1	0
GPBP1	0
GPBP1L1	1
GPC1	9
GPC2	0
GPC3	2
GPC4	1
GPC5	1
GPC5_AS1	0
GPC5_AS2	0
GPC6	1
GPC6_AS1	0
GPC6_AS2	2
GPCPD1	1
GPD1	1
GPD1L	1
GPD2	0
GPER1	2
GPHA2	0
GPHB5	0
GPHN	0
GPI	7
GPIHBP1	1
GPKOW	0
GPLD1	12
GPM6A	0
GPM6B	1
GPN1	7
GPN2	0
GPN3	0
GPNMB	2
GPR1	0
GPR1_AS	0
GPR101	4
GPR107	5
GPR108	0
GPR119	0
GPR12	0
GPR132	5
GPR135	3
GPR137	1
GPR137B	1
GPR137C	0
GPR139	0
GPR141	0
GPR142	0
GPR143	0
GPR146	5
GPR148	0
GPR149	0
GPR15	0
GPR150	5
GPR151	0
GPR152	0
GPR153	25
GPR155	5
GPR156	1
GPR157	2
GPR158	0
GPR158_AS1	1
GPR160	0
GPR161	3
GPR162	1
GPR17	0
GPR171	0
GPR173	2
GPR174	0
GPR176	0
GPR179	3
GPR18	0
GPR180	0
GPR182	0
GPR183	0
GPR19	0
GPR20	3
GPR21	2
GPR22	0
GPR25	0
GPR26	6
GPR27	0
GPR3	0
GPR31	0
GPR32	0
GPR33	0
GPR34	7
GPR35	1
GPR37	1
GPR37L1	0
GPR39	1
GPR4	0
GPR45	0
GPR50	0
GPR52	0
GPR55	114
GPR6	0
GPR61	2
GPR62	0
GPR63	3
GPR65	4
GPR68	0
GPR75	0
GPR75_ASB3	0
GPR78	3
GPR82	0
GPR83	6
GPR84	4
GPR85	0
GPR87	1
GPR88	3
GPR89A	0
GPR89B	0
GPRASP1	0
GPRASP2	0
GPRC5A	0
GPRC5B	2
GPRC5C	3
GPRC5D	0
GPRC6A	0
GPRIN1	4
GPRIN2	6
GPRIN3	1
GPS1	5
GPS2	6
GPSM1	10
GPSM2	0
GPSM3	2
GPT	2
GPT2	4
GPX1	0
GPX2	0
GPX3	1
GPX4	165
GPX5	0
GPX6	0
GPX7	0
GPX8	0
GRAMD1A	1
GRAMD1B	3
GRAMD1C	2
GRAMD2	2
GRAMD3	0
GRAMD4	2
GRAP	2
GRAP2	1
GRAPL	0
GRASP	0
GRB10	1
GRB14	2
GRB2	3
GRB7	1
GREB1	3
GREB1L	4
GREM1	0
GREM2	5
GRHL1	1
GRHL2	1
GRHL3	5
GRHPR	5
GRIA1	0
GRIA2	0
GRIA3	0
GRIA4	0
GRID1	1
GRID1_AS1	0
GRID2	9
GRID2IP	1
GRIFIN	0
GRIK1	0
GRIK1_AS1	0
GRIK1_AS2	0
GRIK2	0
GRIK3	4
GRIK4	4
GRIK5	3
GRIN1	17
GRIN2A	0
GRIN2B	2
GRIN2C	3
GRIN2D	9
GRIN3A	3
GRIN3B	2
GRINA	2
GRIP1	0
GRIP2	5
GRIPAP1	14
GRK1	1
GRK4	0
GRK5	0
GRK6	3
GRK7	1
GRM1	3
GRM2	1
GRM3	1
GRM4	3
GRM5	2
GRM5_AS1	0
GRM6	1
GRM7	3
GRM7_AS1	0
GRM7_AS2	0
GRM7_AS3	0
GRM8	0
GRN	0
GRP	1
GRPEL1	0
GRPEL2	0
GRPR	0
GRSF1	0
GRTP1	18
GRTP1_AS1	0
GRWD1	1
GRXCR1	0
GRXCR2	1
GS1_124K5.11	0
GS1_24F4.2	0
GS1_259H13.2	0
GS1_279B7.1	0
GS1_594A7.3	0
GS1_600G8.3	0
GSAP	4
GSC	0
GSC2	0
GSDMA	1
GSDMB	2
GSDMC	1
GSDMD	2
GSE1	12
GSG1	2
GSG1L	0
GSG1L2	0
GSG2	0
GSK3A	4
GSK3B	3
GSKIP	1
GSN	12
GSN_AS1	0
GSPT1	6
GSPT2	2
GSR	2
GSS	2
GSTA1	5
GSTA2	2
GSTA3	0
GSTA4	2
GSTA5	0
GSTA7P	1
GSTCD	0
GSTK1	2
GSTM1	1
GSTM2	0
GSTM2P1	0
GSTM3	1
GSTM4	0
GSTM5	0
GSTO1	0
GSTO2	0
GSTP1	22
GSTT1	0
GSTT2	0
GSTT2B	0
GSTTP1	0
GSTTP2	5
GSTZ1	0
GSX1	3
GSX2	3
GTDC1	0
GTF2A1	0
GTF2A1L	0
GTF2A2	0
GTF2B	0
GTF2E1	3
GTF2E2	0
GTF2F1	12
GTF2F2	0
GTF2H1	3
GTF2H2	0
GTF2H2B	0
GTF2H2C	0
GTF2H2C_2	0
GTF2H3	1
GTF2H4	0
GTF2H5	0
GTF2I	2
GTF2IP1	0
GTF2IP20	3
GTF2IP4	0
GTF2IRD1	3
GTF2IRD1P1	0
GTF2IRD2	4
GTF2IRD2B	0
GTF3A	0
GTF3C1	11
GTF3C2	0
GTF3C2_AS1	0
GTF3C3	0
GTF3C4	2
GTF3C5	2
GTF3C6	1
GTPBP1	0
GTPBP10	5
GTPBP2	4
GTPBP3	13
GTPBP4	5
GTPBP6	16
GTPBP8	0
GTSCR1	0
GTSE1	2
GTSE1_AS1	0
GTSF1	0
GTSF1L	1
GUCA1A	0
GUCA1B	1
GUCA1C	0
GUCA2A	1
GUCA2B	0
GUCD1	1
GUCY1A2	0
GUCY1A3	1
GUCY1B2	1
GUCY1B3	1
GUCY2C	2
GUCY2D	0
GUCY2EP	5
GUCY2F	1
GUCY2GP	1
GUF1	1
GUK1	744
GULP1	0
GUSB	1
GUSBP1	0
GUSBP10	0
GUSBP11	2
GUSBP2	0
GUSBP3	0
GUSBP4	1
GUSBP5	0
GUSBP9	0
GVINP1	0
GXYLT1	0
GXYLT1P3	0
GXYLT2	0
GYG1	1
GYG2	2
GYG2P1	0
GYLTL1B	6
GYPA	2
GYPB	0
GYPC	1
GYPE	0
GYS1	2
GYS2	0
GZF1	0
GZMA	0
GZMB	1
GZMH	0
GZMK	0
GZMM	0
H19	0
H1F0	3
H1FNT	0
H1FOO	0
H1FX	7
H1FX_AS1	2
H2AFB1	0
H2AFB2	0
H2AFB3	0
H2AFJ	0
H2AFV	10
H2AFX	4
H2AFY	3
H2AFY2	0
H2AFZ	0
H2BFM	0
H2BFWT	0
H2BFXP	0
H3F3A	0
H3F3AP4	0
H3F3B	11
H3F3C	2
H6PD	4
HAAO	3
HABP2	0
HABP4	0
HACD1	1
HACD2	0
HACD3	0
HACD4	0
HACE1	0
HACL1	0
HADH	0
HADHA	49
HADHB	0
HAGH	2
HAGHL	2
HAGLR	27
HAGLROS	0
HAL	0
HAMP	0
HAND1	0
HAND2	1
HAND2_AS1	0
HAO1	0
HAO2	0
HAO2_IT1	0
HAP1	3
HAPLN1	0
HAPLN2	3
HAPLN3	0
HAPLN4	3
HAR1A	2
HAR1B	0
HARBI1	2
HARS	3
HARS2	1
HAS1	0
HAS2	0
HAS2_AS1	2
HAS3	0
HAT1	0
HAUS1	1
HAUS2	0
HAUS3	0
HAUS4	0
HAUS5	7
HAUS6	0
HAUS7	3
HAUS8	0
HAVCR1	3
HAVCR1P1	0
HAVCR2	1
HAX1	0
HBA1	0
HBA2	0
HBB	29
HBBP1	0
HBD	0
HBE1	0
HBEGF	1
HBG1	0
HBG2	0
HBM	0
HBP1	1
HBQ1	0
HBS1L	6
HBZ	0
HCAR1	0
HCAR2	0
HCAR3	1
HCCAT5	2
HCCS	1
HCFC1	13
HCFC1_AS1	0
HCFC1R1	0
HCFC2	2
HCG11	0
HCG14	0
HCG17	0
HCG18	1
HCG2040054	0
HCG22	1
HCG23	0
HCG25	0
HCG26	2
HCG27	0
HCG4	0
HCG4B	1
HCG8	0
HCG9	0
HCK	10
HCLS1	5
HCN1	0
HCN2	32
HCN3	2
HCN4	3
HCP5	2
HCRT	0
HCRTR1	0
HCRTR2	0
HCST	0
HDAC1	12
HDAC10	2
HDAC11	1
HDAC11_AS1	1
HDAC2	0
HDAC3	0
HDAC4	7
HDAC5	3
HDAC6	10
HDAC7	1
HDAC8	0
HDAC9	4
HDC	1
HDDC2	0
HDDC3	0
HDGF	1
HDGFL1	0
HDGFRP2	4
HDGFRP3	1
HDHD1	0
HDHD2	5
HDHD3	0
HDLBP	6
HDX	0
HEATR1	2
HEATR3	6
HEATR4	1
HEATR5A	0
HEATR5B	2
HEATR6	2
HEATR9	2
HEBP1	0
HEBP2	3
HECA	5
HECTD1	5
HECTD2	0
HECTD2_AS1	0
HECTD3	6
HECTD4	2
HECW1	1
HECW2	5
HEG1	3
HEIH	1
HELB	0
HELLS	0
HELQ	1
HELT	0
HELZ	1
HELZ2	5
HEMGN	0
HEMK1	1
HENMT1	0
HEPACAM	1
HEPACAM2	0
HEPH	1
HEPHL1	1
HEPN1	0
HERC1	17
HERC2	10
HERC2P10	0
HERC2P2	0
HERC2P3	2
HERC2P4	0
HERC2P7	0
HERC2P9	0
HERC3	4
HERC4	0
HERC5	4
HERC6	3
HERPUD1	4
HERPUD2	5
HES1	2
HES2	1
HES3	0
HES4	3
HES5	0
HES6	1
HES7	0
HESX1	0
HEXA	3
HEXA_AS1	0
HEXB	0
HEXDC	5
HEXIM1	31
HEXIM2	0
HEY1	1
HEY2	2
HEYL	1
HFE	0
HFE2	0
HFM1	0
HGC6.3	1
HGD	2
HGF	0
HGFAC	0
HGH1	1
HGS	5
HGSNAT	0
HHAT	11
HHATL	6
HHEX	0
HHIP	0
HHIP_AS1	0
HHIPL1	6
HHIPL2	1
HHLA1	0
HHLA2	0
HHLA3	0
HIAT1	0
HIATL1	0
HIATL2	0
HIBADH	5
HIBCH	4
HIC1	4
HIC2	36
HID1	0
HID1_AS1	0
HIF1A	6
HIF1A_AS1	0
HIF1A_AS2	0
HIF1AN	2
HIF3A	0
HIGD1A	0
HIGD1B	0
HIGD1C	0
HIGD2A	0
HIGD2B	0
HILPDA	0
HILS1	11
HINFP	4
HINT1	2
HINT2	1
HINT3	126
HIP1	3
HIP1R	4
HIPK1	3
HIPK1_AS1	0
HIPK2	9
HIPK3	2
HIPK4	0
HIRA	4
HIRIP3	2
HIST1H1A	0
HIST1H1B	0
HIST1H1C	4
HIST1H1D	0
HIST1H1E	2
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	0
HIST1H2AC	1
HIST1H2AD	0
HIST1H2AE	0
HIST1H2AG	2
HIST1H2AH	0
HIST1H2AI	0
HIST1H2AJ	0
HIST1H2AK	0
HIST1H2AL	0
HIST1H2AM	2
HIST1H2APS1	5
HIST1H2BA	0
HIST1H2BB	1
HIST1H2BC	0
HIST1H2BD	1
HIST1H2BE	1
HIST1H2BF	1
HIST1H2BG	0
HIST1H2BH	0
HIST1H2BI	0
HIST1H2BJ	1
HIST1H2BK	0
HIST1H2BL	0
HIST1H2BM	0
HIST1H2BN	0
HIST1H2BO	1
HIST1H3A	0
HIST1H3B	0
HIST1H3C	2
HIST1H3D	0
HIST1H3E	1
HIST1H3F	2
HIST1H3G	3
HIST1H3H	1
HIST1H3I	3
HIST1H3J	3
HIST1H4A	0
HIST1H4B	0
HIST1H4C	0
HIST1H4D	1
HIST1H4E	7
HIST1H4F	2
HIST1H4G	0
HIST1H4H	1
HIST1H4I	0
HIST1H4J	0
HIST1H4K	0
HIST1H4L	0
HIST2H2AA3	0
HIST2H2AA4	0
HIST2H2AB	4
HIST2H2AC	0
HIST2H2BA	0
HIST2H2BC	0
HIST2H2BE	0
HIST2H2BF	0
HIST2H3A	0
HIST2H3C	0
HIST2H3D	0
HIST2H4A	0
HIST2H4B	0
HIST3H2A	3
HIST3H2BB	2
HIST3H3	0
HIST4H4	0
HIVEP1	4
HIVEP2	4
HIVEP3	3
HJURP	2
HK1	4
HK2	6
HK3	5
HKDC1	1
HKR1	2
HLA_A	12
HLA_B	22
HLA_C	17
HLA_DMA	7
HLA_DMB	0
HLA_DOA	8
HLA_DOB	0
HLA_DPA1	2
HLA_DPB1	3
HLA_DPB2	0
HLA_DQA1	1
HLA_DQA2	2
HLA_DQB1	5
HLA_DQB2	0
HLA_DRA	4
HLA_DRB1	10
HLA_DRB3	0
HLA_DRB4	0
HLA_DRB5	0
HLA_DRB6	2
HLA_E	17
HLA_F	1
HLA_F_AS1	0
HLA_G	1
HLA_H	1
HLA_J	0
HLA_L	2
HLCS	8
HLF	0
HLTF	0
HLTF_AS1	0
HLX	0
HLX_AS1	0
HM13	1
HM13_AS1	0
HMBOX1	0
HMBS	0
HMCES	0
HMCN1	0
HMCN2	8
HMG20A	0
HMG20B	6
HMGA1	0
HMGA1P7	1
HMGA2	7
HMGB1	0
HMGB2	0
HMGB3	0
HMGB3P1	0
HMGB4	0
HMGCL	1
HMGCLL1	0
HMGCR	0
HMGCS1	0
HMGCS2	0
HMGN1	2
HMGN2	5
HMGN2P46	0
HMGN3	6
HMGN3_AS1	1
HMGN4	1
HMGN5	7
HMGXB3	1
HMGXB4	1
HMHA1	9
HMHB1	0
HMMR	0
HMMR_AS1	0
HMOX1	2
HMOX2	0
HMP19	0
HMSD	0
HMX1	5
HMX2	1
HMX3	0
HN1	1
HN1L	3
HNCAT21	1
HNF1A	6
HNF1A_AS1	0
HNF1B	0
HNF4A	5
HNF4A_AS1	0
HNF4G	1
HNMT	0
HNRNPA0	10
HNRNPA1	2
HNRNPA1L2	1
HNRNPA1P10	0
HNRNPA1P33	0
HNRNPA2B1	16
HNRNPA3	2
HNRNPA3P1	0
HNRNPAB	4
HNRNPC	3
HNRNPCL1	0
HNRNPCL2	0
HNRNPCL3	0
HNRNPCL4	0
HNRNPD	6
HNRNPDL	3
HNRNPF	14
HNRNPH1	4
HNRNPH2	1
HNRNPH3	16
HNRNPK	2
HNRNPKP3	0
HNRNPL	5
HNRNPLL	6
HNRNPM	13
HNRNPR	4
HNRNPU	28
HNRNPU_AS1	1
HNRNPUL1	10
HNRNPUL2	2
HNRNPUL2_BSCL2	0
HOGA1	0
HOMER1	0
HOMER2	1
HOMER3	2
HOMEZ	2
HOOK1	0
HOOK2	2
HOOK3	2
HOPX	2
HORMAD1	0
HORMAD2	1
HORMAD2_AS1	0
HOTAIR	0
HOTAIRM1	1
HOTS	272
HOTTIP	0
HOXA_AS2	0
HOXA_AS3	0
HOXA1	1
HOXA10	0
HOXA10_AS	0
HOXA10_HOXA9	0
HOXA11	3
HOXA11_AS	0
HOXA13	2
HOXA2	0
HOXA3	1
HOXA4	1
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	0
HOXB_AS1	1
HOXB_AS3	0
HOXB1	1
HOXB13	0
HOXB2	1
HOXB3	1
HOXB4	2
HOXB5	2
HOXB6	0
HOXB7	6
HOXB8	0
HOXB9	0
HOXC_AS1	0
HOXC_AS2	0
HOXC_AS3	1
HOXC10	0
HOXC11	0
HOXC12	2
HOXC13	0
HOXC13_AS	0
HOXC4	0
HOXC5	0
HOXC6	1
HOXC8	1
HOXC9	1
HOXD_AS2	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	1
HOXD4	2
HOXD8	1
HOXD9	0
HP	2
HP09025	0
HP09053	0
HP1BP3	0
HPCA	0
HPCAL1	4
HPCAL4	6
HPD	0
HPDL	0
HPGD	0
HPGDS	1
HPN	14
HPN_AS1	0
HPR	0
HPRT1	1
HPS1	1
HPS3	1
HPS4	1
HPS5	0
HPS6	4
HPSE	1
HPSE2	14
HPVC1	0
HPX	0
HPYR1	0
HR	17
HRAS	3
HRASLS	0
HRASLS2	2
HRASLS5	1
HRAT13	0
HRAT17	0
HRAT5	0
HRAT56	0
HRAT92	2
HRC	0
HRCT1	0
HRG	0
HRH1	0
HRH2	7
HRH3	3
HRH4	0
HRK	1
HRNR	0
HRSP12	0
HS1BP3	730
HS1BP3_IT1	0
HS2ST1	3
HS3ST1	0
HS3ST2	4
HS3ST3A1	0
HS3ST3B1	0
HS3ST4	1
HS3ST5	0
HS3ST6	3
HS6ST1	0
HS6ST2	4
HS6ST2_AS1	0
HS6ST3	0
HSBP1	0
HSBP1L1	2
HSCB	0
HSD11B1	0
HSD11B1L	0
HSD11B2	0
HSD17B1	2
HSD17B10	2
HSD17B11	0
HSD17B12	0
HSD17B13	2
HSD17B14	1
HSD17B2	0
HSD17B3	0
HSD17B4	0
HSD17B6	0
HSD17B7	0
HSD17B7P2	0
HSD17B8	0
HSD3B1	0
HSD3B2	0
HSD3B7	3
HSD3BP4	1
HSD52	0
HSDL1	14
HSDL2	45
HSF1	3
HSF2	554
HSF2BP	0
HSF4	0
HSF5	0
HSFX1	0
HSFX2	0
HSFY1	0
HSFY1P1	1
HSFY2	0
HSH2D	2
HSP90AA1	71
HSP90AB1	30
HSP90AB4P	0
HSP90B1	4
HSP90B2P	2
HSPA12A	1
HSPA12B	0
HSPA13	0
HSPA14	4
HSPA1A	0
HSPA1B	1
HSPA1L	5
HSPA2	4
HSPA4	1
HSPA4L	0
HSPA5	3
HSPA6	0
HSPA7	0
HSPA8	16
HSPA9	5
HSPB1	6
HSPB11	0
HSPB2	1
HSPB2_C11orf52	0
HSPB3	0
HSPB6	1
HSPB7	1
HSPB8	1
HSPB9	0
HSPBAP1	0
HSPBP1	0
HSPD1	0
HSPE1	0
HSPE1_MOB4	0
HSPG2	1
HSPH1	2
HTATIP2	0
HTATSF1	2
HTATSF1P2	0
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	0
HTR1E	4
HTR1F	40
HTR2A	0
HTR2A_AS1	0
HTR2B	0
HTR2C	0
HTR3A	2
HTR3B	0
HTR3C	0
HTR3D	0
HTR3E	0
HTR4	1
HTR5A	1
HTR5A_AS1	0
HTR6	2
HTR7	0
HTR7P1	0
HTRA1	1
HTRA2	3
HTRA3	0
HTRA4	0
HTT	5
HTT_AS	0
HULC	0
HUNK	24
HUS1	0
HUS1B	0
HUWE1	10
HVCN1	20
HYAL1	0
HYAL2	2
HYAL3	0
HYAL4	0
HYALP1	0
HYDIN	6
HYDIN2	1
HYI	0
HYKK	0
HYLS1	0
HYMAI	0
HYOU1	0
HYPK	0
HYPM	0
IAH1	0
IAPP	0
IARS	0
IARS2	0
IBA57	0
IBA57_AS1	1
IBSP	0
IBTK	0
ICA1	0
ICA1L	2
ICAM1	1
ICAM2	0
ICAM3	0
ICAM4	3
ICAM5	60
ICE1	1
ICE2	0
ICK	21
ICMT	6
ICOS	0
ICOSLG	0
ICT1	0
ID1	0
ID2	0
ID2_AS1	0
ID3	1
ID4	0
IDE	2
IDH1	1
IDH1_AS1	0
IDH2	10
IDH3A	3
IDH3B	1
IDH3G	0
IDI1	1
IDI2	0
IDI2_AS1	0
IDNK	1
IDO1	2
IDO2	0
IDS	0
IDUA	1
IER2	19
IER3	0
IER3IP1	0
IER5	8
IER5L	3
IFFO1	3
IFFO2	3
IFI16	6
IFI27	16
IFI27L1	0
IFI27L2	2
IFI30	2
IFI35	3
IFI44	4
IFI44L	17
IFI6	19
IFIH1	5
IFIT1	5
IFIT1B	0
IFIT2	14
IFIT3	22
IFIT5	3
IFITM1	6
IFITM10	0
IFITM2	1
IFITM3	10
IFITM4P	0
IFITM5	6
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	1
IFNAR2	2
IFNB1	0
IFNE	0
IFNG	1
IFNG_AS1	0
IFNGR1	4
IFNGR2	0
IFNK	0
IFNL1	0
IFNL2	0
IFNL3	0
IFNL4	9
IFNLR1	2
IFNW1	0
IFRD1	1
IFRD2	0
IFT122	3
IFT140	7
IFT172	4
IFT20	0
IFT22	2
IFT27	0
IFT43	2
IFT46	0
IFT52	0
IFT57	1
IFT74	1
IFT74_AS1	0
IFT80	1
IFT81	0
IFT88	0
IGBP1	2
IGBP1P1	0
IGDCC3	2
IGDCC4	0
IGF1	0
IGF1R	6
IGF2	2
IGF2_AS	4
IGF2BP1	1
IGF2BP2	0
IGF2BP2_AS1	1
IGF2BP3	0
IGF2R	3
IGFALS	1
IGFBP1	0
IGFBP2	1
IGFBP3	3
IGFBP4	3
IGFBP5	4
IGFBP6	0
IGFBP7	1
IGFBP7_AS1	0
IGFBPL1	1
IGFL1	0
IGFL2	0
IGFL3	1
IGFL4	0
IGFLR1	8
IGFN1	3
IGHMBP2	1
IGIP	0
IGLL1	0
IGLL3P	0
IGLL5	0
IGLON5	0
IGSF1	0
IGSF10	0
IGSF11	0
IGSF11_AS1	0
IGSF21	2
IGSF22	3
IGSF23	0
IGSF3	0
IGSF5	1
IGSF6	1
IGSF8	3
IGSF9	2
IGSF9B	2
IHH	1
IK	6
IKBIP	0
IKBKAP	5
IKBKB	1
IKBKE	1
IKBKG	0
IKZF1	4
IKZF2	2
IKZF3	0
IKZF4	0
IKZF5	1
IL10	0
IL10RA	2
IL10RB	1
IL10RB_AS1	0
IL11	0
IL11RA	0
IL12A	0
IL12A_AS1	0
IL12B	0
IL12RB1	0
IL12RB2	181
IL13	0
IL13RA1	0
IL13RA2	5
IL15	0
IL15RA	4
IL16	6
IL17A	0
IL17B	1
IL17C	0
IL17D	1
IL17F	0
IL17RA	4
IL17RB	0
IL17RC	0
IL17RD	2
IL17RE	2
IL17REL	0
IL18	0
IL18BP	1
IL18R1	2
IL18RAP	0
IL19	1
IL1A	4
IL1B	1
IL1F10	0
IL1R1	5
IL1R2	0
IL1RAP	0
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	0
IL1RL2	0
