	gene_id_NP78_R1_
ARMC8	13
ARMC9	9
ARMCX1	3
ARMCX2	6
ARMCX3	13
ARMCX4	2
ARMCX5	6
ARMCX5_GPRASP2	1
ARMCX6	7
ARMS2	7
ARMT1	3
ARNT	20
ARNT2	0
ARNTL	13
ARNTL2	36
ARNTL2_AS1	1
ARPC1A	17
ARPC1B	23
ARPC2	34
ARPC3	59
ARPC4	6
ARPC4_TTLL3	0
ARPC5	23
ARPC5L	16
ARPIN	9
ARPP19	36
ARPP21	1
ARR3	1
ARRB1	16
ARRB2	24
ARRDC1	16
ARRDC1_AS1	0
ARRDC2	12
ARRDC3	164
ARRDC3_AS1	0
ARRDC4	51
ARRDC5	2
ARSA	14
ARSB	9
ARSD	5
ARSE	2
ARSF	2
ARSG	7
ARSH	1
ARSI	81
ARSJ	9
ARSK	1
ART1	0
ART3	0
ART4	1
ART5	2
ARTN	2
ARV1	1
ARVCF	18
ARX	0
AS3MT	0
ASAH1	58
ASAH2	2
ASAH2B	1
ASAP1	20
ASAP1_IT1	0
ASAP1_IT2	0
ASAP2	19
ASAP3	10
ASB1	12
ASB10	0
ASB11	0
ASB12	0
ASB13	6
ASB14	1
ASB15	1
ASB16	2
ASB16_AS1	12
ASB17	1
ASB18	0
ASB2	1
ASB3	0
ASB4	0
ASB5	0
ASB6	9
ASB7	18
ASB8	2
ASB9	0
ASB9P1	0
ASCC1	4
ASCC2	43
ASCC3	25
ASCL1	16
ASCL2	29
ASCL3	0
ASCL4	1
ASCL5	0
ASF1A	12
ASF1B	2
ASGR1	107
ASGR2	1
ASH1L	78
ASH1L_AS1	0
ASH2L	16
ASIC1	0
ASIC2	10
ASIC3	0
ASIC4	8
ASIC5	6
ASIP	1
ASL	5
ASMT	1
ASMTL	3
ASMTL_AS1	19
ASNA1	3
ASNS	6
ASNSD1	4
ASPA	0
ASPDH	2
ASPG	4
ASPH	39
ASPHD1	1
ASPHD2	0
ASPM	0
ASPN	0
ASPRV1	8
ASPSCR1	10
ASRGL1	14
ASS1	85
ASTE1	3
ASTL	1
ASTN1	4
ASTN2	6
ASTN2_AS1	0
ASUN	12
ASXL1	25
ASXL2	47
ASXL3	0
ASZ1	0
ATAD1	17
ATAD2	0
ATAD2B	12
ATAD3A	99
ATAD3B	2
ATAD3C	0
ATAD5	5
ATAT1	4
ATCAY	2
ATE1	11
ATE1_AS1	2
ATF1	8
ATF2	20
ATF3	107
ATF4	82
ATF5	16
ATF6	15
ATF6B	21
ATF7	6
ATF7IP	61
ATF7IP2	6
ATG10	23
ATG101	15
ATG12	20
ATG13	6
ATG14	14
ATG16L1	6
ATG16L2	7
ATG2A	25
ATG2B	15
ATG3	33
ATG4A	1
ATG4B	10
ATG4C	1
ATG4D	7
ATG5	10
ATG7	13
ATG9A	8
ATG9B	48
ATHL1	8
ATIC	5
ATL1	1
ATL2	18
ATL3	91
ATM	4
ATMIN	4
ATN1	85
ATOH1	0
ATOH7	26
ATOH8	9
ATOX1	1
ATP10A	6
ATP10B	37
ATP10D	9
ATP11A	28
ATP11A_AS1	2
ATP11AUN	1
ATP11B	36
ATP11C	7
ATP12A	224
ATP13A1	28
ATP13A2	11
ATP13A3	22
ATP13A4	8
ATP13A4_AS1	0
ATP13A5	4
ATP13A5_AS1	0
ATP1A1	108
ATP1A1_AS1	1
ATP1A2	1
ATP1A3	77
ATP1A4	16
ATP1B1	162
ATP1B2	16
ATP1B3	39
ATP1B4	0
ATP2A1	2
ATP2A1_AS1	0
ATP2A2	304
ATP2A3	24
ATP2B1	23
ATP2B2	1
ATP2B2_IT2	1
ATP2B3	4
ATP2B4	39
ATP2C1	26
ATP2C2	24
ATP4A	6
ATP4B	0
ATP5A1	26
ATP5B	31
ATP5C1	15
ATP5D	14
ATP5E	2
ATP5EP2	0
ATP5F1	6
ATP5G1	0
ATP5G2	14
ATP5G3	12
ATP5H	20
ATP5I	18
ATP5J	23
ATP5J2	8
ATP5J2_PTCD1	0
ATP5L	20
ATP5L2	0
ATP5O	10
ATP5S	3
ATP5SL	2
ATP6AP1	13
ATP6AP1L	0
ATP6AP2	12
ATP6V0A1	8
ATP6V0A2	10
ATP6V0A4	19
ATP6V0B	8
ATP6V0C	106
ATP6V0CP3	0
ATP6V0D1	10
ATP6V0D2	1
ATP6V0E1	22
ATP6V0E2	2
ATP6V0E2_AS1	0
ATP6V1A	25
ATP6V1B1	0
ATP6V1B1_AS1	0
ATP6V1B2	29
ATP6V1C1	11
ATP6V1C2	5
ATP6V1D	24
ATP6V1E1	25
ATP6V1E2	1
ATP6V1F	10
ATP6V1G1	36
ATP6V1G2	1
ATP6V1G2_DDX39B	0
ATP6V1G3	0
ATP6V1H	5
ATP7A	11
ATP7B	25
ATP8A1	4
ATP8A2	1
ATP8B1	24
ATP8B2	12
ATP8B3	8
ATP8B4	5
ATP8B5P	0
ATP9A	35
ATP9B	6
ATPAF1	5
ATPAF2	1
ATPIF1	39
ATR	28
ATRAID	3
ATRIP	7
ATRN	12
ATRNL1	1
ATRX	64
ATXN1	36
ATXN10	9
ATXN1L	17
ATXN2	24
ATXN2L	41
ATXN3	7
ATXN3L	0
ATXN7	69
ATXN7L1	12
ATXN7L2	0
ATXN7L3	11
ATXN7L3B	51
ATXN8OS	0
AUH	3
AUNIP	0
AUP1	8
AURKA	3
AURKAIP1	17
AURKAPS1	0
AURKB	0
AURKC	0
AUTS2	53
AVEN	4
AVIL	12
AVL9	33
AVP	0
AVPI1	6
AVPR1A	10
AVPR1B	2
AVPR2	0
AWAT1	0
AWAT2	0
AXDND1	7
AXIN1	26
AXIN2	8
AXL	14
AZGP1	29
AZGP1P1	0
AZI2	24
AZIN1	52
AZIN1_AS1	0
AZIN2	2
AZU1	14
B2M	580
B3GALNT1	7
B3GALNT2	4
B3GALT1	0
B3GALT2	0
B3GALT4	12
B3GALT5	18
B3GALT5_AS1	6
B3GALT6	6
B3GAT1	0
B3GAT2	2
B3GAT3	0
B3GLCT	0
B3GNT2	49
B3GNT3	31
B3GNT4	0
B3GNT5	80
B3GNT6	21
B3GNT7	33
B3GNT8	4
B3GNT9	6
B3GNTL1	2
B4GALNT1	1
B4GALNT2	0
B4GALNT3	83
B4GALNT4	7
B4GALT1	42
B4GALT1_AS1	0
B4GALT2	1
B4GALT3	3
B4GALT4	21
B4GALT4_AS1	0
B4GALT5	38
B4GALT6	25
B4GALT7	1
B4GAT1	5
B9D1	4
B9D2	2
BAALC	7
BAALC_AS1	0
BAALC_AS2	0
BAAT	0
BABAM1	10
BACE1	5
BACE1_AS	0
BACE2	22
BACH1	61
BACH1_IT2	0
BACH2	12
BAD	3
BAG1	86
BAG2	2
BAG3	35
BAG4	11
BAG5	43
BAG6	68
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	28
BAHD1	10
BAIAP2	31
BAIAP2_AS1	14
BAIAP2L1	84
BAIAP2L2	5
BAIAP3	26
BAK1	13
BAMBI	32
BANCR	1
BANF1	1
BANF2	0
BANK1	6
BANP	12
BAP1	37
BARD1	13
BARHL1	3
BARHL2	0
BARX1	0
BARX2	6
BASP1	75
BASP1P1	1
BATF	8
BATF2	66
BATF3	5
BAX	17
BAZ1A	119
BAZ1B	90
BAZ2A	187
BAZ2B	108
BBC3	10
BBIP1	1
BBOX1	1
BBOX1_AS1	1
BBS1	6
BBS10	7
BBS12	19
BBS2	1
BBS4	8
BBS5	9
BBS7	5
BBS9	13
BBX	55
BCAM	14
BCAN	3
BCAP29	21
BCAP31	62
BCAR1	39
BCAR3	19
BCAR4	0
BCAS1	59
BCAS2	17
BCAS3	18
BCAS4	2
BCAT1	29
BCAT2	3
BCCIP	27
BCDIN3D	3
BCDIN3D_AS1	0
BCHE	0
BCKDHA	6
BCKDHB	0
BCKDK	5
BCL10	21
