	gene_id_NP24_R1_
AHSA1	2121
AHSA2	1389
AHSG	1
AHSP	0
AICDA	0
AIDA	133
AIF1	67
AIF1L	159
AIFM1	508
AIFM2	391
AIFM3	44
AIG1	254
AIM1	3939
AIM1L	517
AIM2	14
AIMP1	1062
AIMP2	113
AIP	168
AIPL1	1
AIRE	3
AIRN	36
AJAP1	103
AJUBA	242
AK1	1002
AK2	1034
AK3	932
AK4	43
AK5	24
AK6	123
AK7	3390
AK8	442
AK9	2446
AKAP1	1469
AKAP10	590
AKAP11	1769
AKAP12	770
AKAP13	7887
AKAP14	572
AKAP17A	966
AKAP2	0
AKAP3	124
AKAP4	2
AKAP5	36
AKAP6	1273
AKAP7	91
AKAP8	1601
AKAP8L	2256
AKAP9	9093
AKIP1	174
AKIRIN1	665
AKIRIN2	224
AKNA	2257
AKNAD1	3
AKR1A1	2314
AKR1B1	261
AKR1B10	968
AKR1B15	52
AKR1C1	842
AKR1C2	1717
AKR1C3	435
AKR1C4	45
AKR1C6P	5
AKR1C8P	47
AKR1D1	2
AKR1E2	21
AKR7A2	285
AKR7A2P1	3
AKR7A3	87
AKR7L	77
AKT1	2364
AKT1S1	640
AKT2	899
AKT3	153
AKTIP	350
ALAD	1119
ALAS1	1157
ALAS2	10
ALB	14
ALCAM	10621
ALDH16A1	395
ALDH18A1	890
ALDH1A1	23269
ALDH1A2	17
ALDH1A3	974
ALDH1B1	91
ALDH1L1	993
ALDH1L1_AS1	5
ALDH1L1_AS2	21
ALDH1L2	85
ALDH2	1921
ALDH3A1	14636
ALDH3A2	2010
ALDH3B1	4518
ALDH3B2	583
ALDH4A1	126
ALDH5A1	438
ALDH6A1	309
ALDH7A1	1053
ALDH8A1	11
ALDH9A1	771
ALDOA	11253
ALDOB	22
ALDOC	36
ALG1	125
ALG10	93
ALG10B	168
ALG11	199
ALG12	187
ALG13	1197
ALG14	58
ALG1L	22
ALG1L2	6
ALG1L9P	28
ALG2	484
ALG3	228
ALG5	242
ALG6	83
ALG8	148
ALG9	244
ALK	100
ALKBH1	141
ALKBH2	138
ALKBH3	322
ALKBH3_AS1	15
ALKBH4	121
ALKBH5	2326
ALKBH6	176
ALKBH7	222
ALKBH8	244
ALLC	0
ALMS1	2916
ALMS1_IT1	99
ALMS1P	99
ALOX12	105
ALOX12_AS1	18
ALOX12B	14
ALOX12P2	667
ALOX15	25928
ALOX15B	461
ALOX15P1	76
ALOX5	108
ALOX5AP	20
ALOXE3	8
ALPI	3
ALPK1	673
ALPK2	12
ALPK3	346
ALPL	743
ALPP	5
ALPPL2	23
ALS2	958
ALS2CL	2101
ALS2CR11	7
ALS2CR12	690
ALX1	1
ALX3	63
ALX4	9
ALYREF	459
AMACR	30
AMBN	2
AMBP	4
AMBRA1	923
AMD1	1567
AMDHD1	7
AMDHD2	130
AMELX	9
AMELY	0
AMER1	337
AMER2	6
AMER3	8
AMFR	1268
AMH	3461
AMHR2	0
AMICA1	122
AMIGO1	22
AMIGO2	80
AMIGO3	170
AMMECR1	445
AMMECR1L	415
AMN	68
AMN1	83
AMOT	1843
AMOTL1	324
AMOTL2	619
AMPD1	19
AMPD2	328
AMPD3	1549
AMPH	5
AMT	155
AMTN	14
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	2
AMY2B	170
AMZ1	36
AMZ2	496
AMZ2P1	149
ANAPC1	360
ANAPC10	60
ANAPC11	528
ANAPC13	403
ANAPC15	54
ANAPC16	1206
ANAPC1P1	1
ANAPC2	605
ANAPC4	506
ANAPC5	1498
ANAPC7	736
ANG	29
ANGEL1	280
ANGEL2	455
ANGPT1	64
ANGPT2	98
ANGPT4	7
ANGPTL1	133
ANGPTL2	155
ANGPTL3	11
ANGPTL4	62
ANGPTL5	36
ANGPTL6	10
ANGPTL7	59
ANHX	1
ANK1	61
ANK2	31
ANK3	5718
ANKAR	119
ANKDD1A	231
ANKDD1B	508
ANKEF1	489
ANKFN1	214
ANKFY1	1897
ANKH	418
ANKHD1	75
ANKHD1_EIF4EBP3	23
ANKIB1	1313
ANKK1	172
ANKLE1	21
ANKLE2	1395
ANKMY1	1085
ANKMY2	446
ANKRA2	527
ANKRD1	3
ANKRD10	732
ANKRD11	5467
ANKRD12	2794
ANKRD13A	1529
ANKRD13B	47
ANKRD13C	830
ANKRD13D	524
ANKRD16	100
ANKRD17	4871
ANKRD18A	220
ANKRD18B	293
ANKRD18DP	0
ANKRD19P	36
ANKRD2	6
ANKRD20A1	0
ANKRD20A11P	76
ANKRD20A12P	3
ANKRD20A19P	23
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	1
ANKRD20A5P	43
ANKRD20A8P	37
ANKRD20A9P	6
ANKRD22	81
ANKRD23	331
ANKRD24	113
ANKRD26	1314
ANKRD26P1	2
ANKRD26P3	0
ANKRD27	636
ANKRD28	1875
ANKRD29	11
ANKRD30A	5
ANKRD30B	1
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	1
ANKRD31	44
ANKRD33	3
ANKRD33B	7
ANKRD34A	82
ANKRD34B	4
ANKRD34C	0
ANKRD34C_AS1	1
ANKRD35	1292
ANKRD36	793
ANKRD36B	452
ANKRD36BP1	166
ANKRD36BP2	35
ANKRD36C	4346
ANKRD37	133
ANKRD39	137
ANKRD40	779
ANKRD42	1604
ANKRD44	185
ANKRD44_IT1	20
ANKRD45	690
ANKRD46	127
ANKRD49	219
ANKRD50	1358
ANKRD52	1580
ANKRD53	30
ANKRD54	805
ANKRD55	5
ANKRD6	774
ANKRD60	2
ANKRD61	72
ANKRD62	23
ANKRD62P1_PARP4P3	0
ANKRD63	0
ANKRD65	526
ANKRD66	266
ANKRD7	1
ANKRD9	156
ANKS1A	1575
ANKS1B	21
ANKS3	298
ANKS4B	1
ANKS6	945
ANKUB1	1170
ANKZF1	1622
ANLN	273
ANO1	554
ANO1_AS2	0
ANO10	236
ANO2	33
ANO3	6
ANO4	17
ANO5	212
ANO6	959
ANO7	29
ANO8	277
ANO9	534
ANOS1	144
ANP32A	3076
ANP32A_IT1	83
ANP32AP1	11
ANP32B	4094
ANP32C	15
ANP32D	3
ANP32E	2396
ANPEP	4031
ANTXR1	1526
ANTXR2	356
ANTXRL	2
ANTXRLP1	0
ANXA1	19207
ANXA10	1
ANXA11	5841
ANXA13	3
ANXA2	8408
ANXA2P1	88
ANXA2P2	75
ANXA2P3	12
ANXA2R	12
ANXA3	930
ANXA4	630
ANXA5	2387
ANXA6	63
ANXA7	2067
ANXA8	93
ANXA8L1	112
ANXA9	171
AOAH	59
AOAH_IT1	5
AOC1	21
AOC2	109
AOC3	41
AOC4P	0
AOX1	20
AOX2P	5
AP1AR	502
AP1B1	2140
AP1B1P1	4
AP1G1	2307
AP1G2	690
AP1M1	425
AP1M2	821
AP1S1	348
AP1S2	31
AP1S3	247
AP2A1	1089
AP2A2	848
AP2B1	2783
AP2M1	2768
AP2S1	305
AP3B1	2011
AP3B2	85
AP3D1	4454
AP3M1	586
AP3M2	511
AP3S1	293
AP3S2	78
AP4B1	279
AP4B1_AS1	12
AP4E1	608
AP4M1	142
AP4S1	147
AP5B1	606
AP5M1	458
AP5S1	190
AP5Z1	514
APAF1	403
APBA1	140
APBA2	10
APBA3	115
APBB1	417
APBB1IP	102
APBB2	496
APBB3	189
APC	1238
APC2	172
APCDD1	195
APCDD1L	22
APCDD1L_AS1	7
APCS	0
APEH	1051
APELA	7
APEX1	1288
APEX2	206
APH1A	1050
APH1B	148
API5	1055
APIP	106
APITD1	4
APITD1_CORT	0
APLF	100
APLN	6
APLNR	1
APLP1	6
APLP2	15641
APMAP	593
APOA1	0
APOA1_AS	21
APOA1BP	327
APOA2	0
APOA4	2
APOA5	9
APOB	21
APOBEC1	0
APOBEC2	50
APOBEC3A	14
APOBEC3A_B	0
APOBEC3B	15
APOBEC3B_AS1	0
APOBEC3C	321
APOBEC3D	173
APOBEC3F	180
APOBEC3G	115
APOBEC3H	7
APOBEC4	419
APOBR	358
APOC1	116
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4_APOC2	1
APOD	1850
APOE	967
APOF	2
APOH	1
APOL1	1480
APOL2	903
APOL3	281
APOL4	145
APOL5	1
APOL6	1979
APOLD1	79
APOM	42
APOO	238
APOOL	406
APOOP5	2
APOPT1	224
APP	9559
APPBP2	606
APPL1	857
APPL2	1192
APRT	390
APTR	386
APTX	414
AQP1	42
AQP10	11
AQP11	51
AQP12A	0
AQP12B	0
AQP2	133
AQP3	26658
AQP4	81
AQP4_AS1	305
AQP5	2900
AQP6	53
AQP7	149
AQP7P1	27
AQP7P3	3
AQP8	6
AQP9	12
AQR	1135
AR	187
ARAF	948
ARAP1	2688
ARAP2	1321
ARAP3	408
ARC	9
ARCN1	2484
AREG	72
AREL1	900
ARF1	3135
ARF3	2570
ARF4	1037
ARF5	734
ARF6	2349
ARFGAP1	874
ARFGAP2	1277
ARFGAP3	1785
ARFGEF1	3776
ARFGEF2	2630
ARFGEF3	5507
ARFIP1	544
ARFIP2	980
ARFRP1	344
ARG1	10
ARG2	168
ARGFX	4
ARGFXP2	71
ARGLU1	4784
ARHGAP1	1163
ARHGAP10	272
ARHGAP11A	151
ARHGAP11B	20
ARHGAP12	1286
ARHGAP15	15
ARHGAP17	607
ARHGAP18	2107
ARHGAP19	154
ARHGAP19_SLIT1	0
ARHGAP20	229
ARHGAP21	1737
ARHGAP22	49
ARHGAP23	2096
ARHGAP24	920
ARHGAP25	103
ARHGAP26	741
ARHGAP26_AS1	6
ARHGAP26_IT1	7
ARHGAP27	990
ARHGAP28	22
ARHGAP29	378
ARHGAP30	1405
ARHGAP31	201
ARHGAP31_AS1	16
ARHGAP32	4657
ARHGAP33	160
ARHGAP35	3235
ARHGAP36	9
ARHGAP39	1290
ARHGAP4	175
ARHGAP40	22
ARHGAP42	342
ARHGAP44	378
ARHGAP5	3965
ARHGAP5_AS1	60
ARHGAP6	71
ARHGAP8	1
ARHGAP9	67
ARHGDIA	2471
ARHGDIB	2053
ARHGDIG	3
ARHGEF1	1146
ARHGEF10	245
ARHGEF10L	993
ARHGEF11	1848
ARHGEF12	6771
ARHGEF15	5
ARHGEF16	634
ARHGEF17	791
ARHGEF18	1139
ARHGEF19	205
ARHGEF2	764
ARHGEF25	12
ARHGEF26	232
ARHGEF26_AS1	25
ARHGEF28	2647
ARHGEF3	854
ARHGEF3_AS1	18
ARHGEF33	232
ARHGEF34P	140
ARHGEF35	13
ARHGEF37	1391
ARHGEF38	395
ARHGEF38_IT1	13
ARHGEF39	49
ARHGEF4	257
ARHGEF40	339
ARHGEF5	535
ARHGEF6	402
ARHGEF7	945
ARHGEF7_AS1	0
ARHGEF7_AS2	1
ARHGEF9	491
ARHGEF9_IT1	5
ARID1A	3549
ARID1B	3784
ARID2	1248
ARID3A	51
ARID3B	155
ARID3C	4
ARID4A	1004
ARID4B	2063
ARID5A	142
ARID5B	1294
ARIH1	1852
ARIH2	1483
ARIH2OS	45
ARL1	1421
ARL10	9
ARL11	44
ARL13A	61
ARL13B	524
ARL14	0
ARL14EP	228
ARL14EPL	0
ARL15	61
ARL16	284
ARL17A	26
ARL17B	0
ARL2	43
ARL2_SNX15	0
ARL2BP	249
ARL3	1576
ARL4A	503
ARL4C	356
ARL4D	969
ARL5A	440
ARL5B	244
ARL5C	0
ARL6	194
ARL6IP1	1410
ARL6IP4	2171
ARL6IP5	436
ARL6IP6	185
ARL8A	630
ARL8B	732
ARL9	26
ARMC1	251
ARMC10	224
ARMC12	15
ARMC2	1074
ARMC2_AS1	111
ARMC3	2274
ARMC4	1091
ARMC5	288
ARMC6	274
ARMC7	390
ARMC8	677
ARMC9	565
ARMCX1	25
ARMCX2	39
ARMCX3	848
ARMCX4	289
ARMCX5	264
ARMCX5_GPRASP2	6
ARMCX6	54
ARMS2	26
ARMT1	197
ARNT	1189
ARNT2	39
ARNTL	345
ARNTL2	793
ARNTL2_AS1	10
ARPC1A	999
ARPC1B	971
ARPC2	2413
ARPC3	1313
ARPC4	394
ARPC4_TTLL3	0
ARPC5	1599
ARPC5L	729
ARPIN	678
ARPP19	1802
ARPP21	7
ARR3	55
ARRB1	948
ARRB2	821
ARRDC1	645
ARRDC1_AS1	147
ARRDC2	374
ARRDC3	1281
ARRDC3_AS1	118
ARRDC4	983
ARRDC5	8
ARSA	457
ARSB	89
ARSD	2219
ARSE	6
ARSF	4
ARSG	209
ARSH	5
ARSI	23
ARSJ	194
ARSK	57
ART1	9
ART3	3
ART4	4
ART5	3
ARTN	16
ARV1	241
ARVCF	356
ARX	18
AS3MT	1
ASAH1	3768
ASAH2	3
ASAH2B	23
ASAP1	405
ASAP1_IT1	17
ASAP1_IT2	9
ASAP2	1856
ASAP3	523
ASB1	769
ASB10	0
ASB11	4
ASB12	3
ASB13	256
ASB14	196
ASB15	4
ASB16	102
ASB16_AS1	95
ASB17	0
ASB18	3
ASB2	13
ASB3	33
ASB4	2
ASB5	0
ASB6	334
ASB7	540
ASB8	361
ASB9	11
ASB9P1	15
ASCC1	615
ASCC2	1295
ASCC3	1277
ASCL1	4
ASCL2	134
ASCL3	13
ASCL4	3
ASCL5	3
ASF1A	227
ASF1B	46
ASGR1	25
ASGR2	6
ASH1L	4377
ASH1L_AS1	237
ASH2L	926
ASIC1	382
ASIC2	6
ASIC3	151
ASIC4	3
ASIC5	3
ASIP	6
ASL	568
ASMT	8
ASMTL	487
ASMTL_AS1	372
ASNA1	455
ASNS	124
ASNSD1	330
ASPA	1
ASPDH	61
ASPG	52
ASPH	2427
ASPHD1	12
ASPHD2	118
ASPM	81
ASPN	33
ASPRV1	68
ASPSCR1	365
ASRGL1	2065
ASS1	2188
ASTE1	104
ASTL	0
ASTN1	6
ASTN2	124
ASTN2_AS1	8
ASUN	512
ASXL1	1264
ASXL2	1935
ASXL3	83
ASZ1	2
ATAD1	788
ATAD2	770
ATAD2B	1101
ATAD3A	457
ATAD3B	331
ATAD3C	20
ATAD5	222
ATAT1	273
ATCAY	1
ATE1	746
ATE1_AS1	8
ATF1	275
ATF2	442
ATF3	238
ATF4	2196
ATF5	491
ATF6	1239
ATF6B	1221
ATF7	747
ATF7IP	2664
ATF7IP2	147
ATG10	105
ATG101	524
ATG12	406
ATG13	1234
ATG14	880
ATG16L1	590
ATG16L2	307
ATG2A	922
ATG2B	1261
ATG3	1134
ATG4A	228
ATG4B	561
ATG4C	76
ATG4D	263
ATG5	558
ATG7	489
ATG9A	546
ATG9B	317
ATHL1	166
ATIC	582
ATL1	231
ATL2	535
ATL3	1775
ATM	1108
ATMIN	522
ATN1	2407
ATOH1	0
ATOH7	5
ATOH8	55
ATOX1	184
ATP10A	46
ATP10B	1596
ATP10D	388
ATP11A	759
ATP11A_AS1	31
ATP11AUN	2
ATP11B	1324
ATP11C	270
ATP12A	1468
ATP13A1	1128
ATP13A2	764
ATP13A3	2125
ATP13A4	469
ATP13A4_AS1	8
ATP13A5	511
ATP13A5_AS1	14
ATP1A1	18804
ATP1A1_AS1	138
ATP1A2	12
ATP1A3	21
ATP1A4	13
ATP1B1	12856
ATP1B2	29
ATP1B3	1952
ATP1B4	4
ATP2A1	337
ATP2A1_AS1	11
ATP2A2	9246
ATP2A3	3086
ATP2B1	1650
ATP2B2	11
ATP2B2_IT2	0
ATP2B3	16
ATP2B4	4717
ATP2C1	1713
ATP2C2	1544
ATP4A	27
ATP4B	14
ATP5A1	3069
ATP5B	4088
ATP5C1	591
ATP5D	613
ATP5E	47
ATP5EP2	2
ATP5F1	622
ATP5G1	240
ATP5G2	1012
ATP5G3	751
ATP5H	1026
ATP5I	1647
ATP5J	396
ATP5J2	188
ATP5J2_PTCD1	0
ATP5L	1721
ATP5L2	22
ATP5O	912
ATP5S	192
ATP5SL	238
ATP6AP1	789
ATP6AP1L	116
ATP6AP2	1079
ATP6V0A1	677
ATP6V0A2	1049
ATP6V0A4	1111
ATP6V0B	526
ATP6V0C	2070
ATP6V0CP3	4
ATP6V0D1	1148
ATP6V0D2	30
ATP6V0E1	1039
ATP6V0E2	128
ATP6V0E2_AS1	13
ATP6V1A	1871
ATP6V1B1	224
ATP6V1B1_AS1	29
ATP6V1B2	804
ATP6V1C1	748
ATP6V1C2	279
ATP6V1D	548
ATP6V1E1	807
ATP6V1E2	33
ATP6V1F	636
ATP6V1G1	1727
ATP6V1G2	3
ATP6V1G2_DDX39B	0
ATP6V1G3	2
ATP6V1H	417
ATP7A	648
ATP7B	2116
ATP8A1	225
ATP8A2	6
ATP8B1	2176
ATP8B2	89
ATP8B3	15
ATP8B4	188
ATP8B5P	17
ATP9A	3747
ATP9B	538
ATPAF1	356
ATPAF2	178
ATPIF1	3993
ATR	1378
ATRAID	312
ATRIP	128
ATRN	2977
ATRNL1	5
ATRX	3687
ATXN1	1593
ATXN10	973
ATXN1L	1480
ATXN2	1684
ATXN2L	2381
ATXN3	489
ATXN3L	0
ATXN7	1705
ATXN7L1	964
ATXN7L2	92
ATXN7L3	1016
ATXN7L3B	1950
ATXN8OS	0
AUH	406
AUNIP	32
AUP1	645
AURKA	102
AURKAIP1	1001
AURKAPS1	53
AURKB	34
AURKC	65
AUTS2	2770
AVEN	145
AVIL	178
AVL9	1068
AVP	2
AVPI1	412
AVPR1A	6
AVPR1B	0
AVPR2	9
AWAT1	12
AWAT2	5
AXDND1	156
AXIN1	886
AXIN2	708
AXL	296
AZGP1	327
AZGP1P1	1
AZI2	498
AZIN1	3369
AZIN1_AS1	98
AZIN2	133
AZU1	6
B2M	25390
B3GALNT1	122
B3GALNT2	507
B3GALT1	7
B3GALT2	44
B3GALT4	407
B3GALT5	572
B3GALT5_AS1	109
B3GALT6	141
B3GAT1	4
B3GAT2	2
B3GAT3	169
B3GLCT	193
B3GNT2	745
B3GNT3	964
B3GNT4	28
B3GNT5	1499
B3GNT6	30
B3GNT7	1434
B3GNT8	43
B3GNT9	70
B3GNTL1	133
B4GALNT1	3
B4GALNT2	5
B4GALNT3	928
B4GALNT4	23
B4GALT1	2653
B4GALT1_AS1	11
B4GALT2	188
B4GALT3	301
B4GALT4	1613
B4GALT4_AS1	15
B4GALT5	3332
B4GALT6	176
B4GALT7	179
B4GAT1	70
B9D1	303
B9D2	164
BAALC	40
BAALC_AS1	23
BAALC_AS2	2
BAAT	3
BABAM1	628
BACE1	593
BACE1_AS	20
BACE2	1201
BACH1	760
BACH1_IT2	14
BACH2	58
BAD	199
BAG1	4169
BAG2	58
BAG3	1668
BAG4	451
BAG5	1345
BAG6	2314
BAGE	0
BAGE2	0
BAGE3	0
BAGE4	0
BAGE5	0
BAHCC1	584
BAHD1	506
BAIAP2	1356
BAIAP2_AS1	453
BAIAP2L1	2494
BAIAP2L2	54
BAIAP3	1638
BAK1	132
BAMBI	204
BANCR	3
BANF1	277
BANF2	2
BANK1	236
BANP	353
BAP1	1346
BARD1	167
BARHL1	4
BARHL2	2
BARX1	3
BARX2	182
BASP1	2463
BASP1P1	11
BATF	124
BATF2	89
BATF3	18
BAX	403
