	gene_id_FLU_29_S179_
LOC101928791	3
LOC101928794	3
LOC101928796	0
LOC101928797	3
LOC101928804	0
LOC101928809	2
LOC101928812	0
LOC101928823	0
LOC101928834	4
LOC101928837	0
LOC101928841	1
LOC101928844	0
LOC101928847	0
LOC101928851	0
LOC101928855	5
LOC101928858	3
LOC101928861	13
LOC101928865	11
LOC101928880	0
LOC101928882	0
LOC101928885	0
LOC101928886	3
LOC101928891	0
LOC101928894	0
LOC101928896	1
LOC101928909	3
LOC101928911	0
LOC101928936	0
LOC101928937	0
LOC101928940	0
LOC101928942	2
LOC101928943	7
LOC101928944	0
LOC101928961	0
LOC101928973	0
LOC101928977	9
LOC101928978	0
LOC101928979	1
LOC101928988	30
LOC101928989	0
LOC101928992	0
LOC101928994	0
LOC101928995	0
LOC101929019	0
LOC101929023	17
LOC101929034	0
LOC101929057	3
LOC101929058	1
LOC101929064	1
LOC101929066	4
LOC101929073	0
LOC101929076	0
LOC101929080	0
LOC101929084	0
LOC101929089	2
LOC101929095	26
LOC101929099	1
LOC101929106	1
LOC101929116	0
LOC101929122	0
LOC101929123	0
LOC101929124	1
LOC101929125	7
LOC101929128	1
LOC101929140	10
LOC101929144	0
LOC101929147	8
LOC101929148	0
LOC101929153	0
LOC101929154	0
LOC101929162	21
LOC101929164	0
LOC101929172	1
LOC101929181	0
LOC101929194	0
LOC101929199	1
LOC101929207	2
LOC101929210	0
LOC101929217	0
LOC101929224	0
LOC101929229	0
LOC101929231	10
LOC101929234	1
LOC101929237	1
LOC101929239	0
LOC101929241	3
LOC101929259	0
LOC101929260	1
LOC101929268	0
LOC101929279	1
LOC101929282	0
LOC101929284	1
LOC101929294	8
LOC101929295	47
LOC101929297	2
LOC101929312	0
LOC101929315	1
LOC101929319	4
LOC101929331	6
LOC101929337	0
LOC101929340	1
LOC101929353	0
LOC101929371	0
LOC101929372	2
LOC101929374	0
LOC101929378	1
LOC101929380	0
LOC101929384	0
LOC101929395	0
LOC101929406	0
LOC101929412	27
LOC101929413	1
LOC101929415	20
LOC101929420	0
LOC101929427	0
LOC101929431	4
LOC101929439	0
LOC101929441	0
LOC101929448	0
LOC101929450	1
LOC101929452	5
LOC101929454	0
LOC101929464	4
LOC101929468	2
LOC101929470	0
LOC101929473	0
LOC101929486	0
LOC101929488	1
LOC101929497	0
LOC101929504	0
LOC101929505	16
LOC101929512	25
LOC101929516	1
LOC101929517	1
LOC101929524	2
LOC101929526	12
LOC101929528	0
LOC101929529	0
LOC101929532	3
LOC101929541	0
LOC101929549	0
LOC101929550	4
LOC101929551	0
LOC101929555	0
LOC101929563	0
LOC101929565	0
LOC101929567	20
LOC101929570	0
LOC101929572	0
LOC101929574	12
LOC101929577	2
LOC101929579	0
LOC101929584	0
LOC101929586	0
LOC101929592	0
LOC101929595	72
LOC101929596	0
LOC101929607	0
LOC101929608	0
LOC101929613	0
LOC101929622	0
LOC101929625	4
LOC101929626	1
LOC101929631	0
LOC101929633	0
LOC101929645	0
LOC101929646	0
LOC101929653	0
LOC101929657	5
LOC101929660	0
LOC101929662	1
LOC101929679	1
LOC101929680	4
LOC101929681	0
LOC101929694	0
LOC101929696	1
LOC101929698	1
LOC101929705	2
LOC101929709	27
LOC101929710	1
LOC101929715	2
LOC101929717	0
LOC101929718	0
LOC101929719	0
LOC101929721	0
LOC101929723	2
LOC101929733	0
LOC101929741	0
LOC101929753	2
LOC101929754	10
LOC101929762	0
LOC101929767	3
LOC101929771	0
LOC101929829	0
LOC101929897	2
LOC101929983	0
LOC101930010	0
LOC101930071	1
LOC101930452	0
LOC102031319	4
LOC102467079	0
LOC102467080	5
LOC102467081	2
LOC102467147	7
LOC102467212	0
LOC102467213	0
LOC102467214	0
LOC102467216	0
LOC102467217	0
LOC102467222	0
LOC102467223	0
LOC102467224	0
LOC102467225	1
LOC102467226	0
LOC102467655	2
LOC102477328	0
LOC102503427	0
LOC102546226	0
LOC102546228	0
LOC102546229	5
LOC102546294	37
LOC102546298	0
LOC102546299	0
LOC102577426	0
LOC102606465	27
LOC102606466	0
LOC102723330	0
LOC102723344	3
LOC102723354	2
LOC102723362	0
LOC102723373	52
LOC102723376	0
LOC102723377	0
LOC102723385	0
LOC102723427	0
LOC102723439	7
LOC102723448	0
LOC102723505	0
LOC102723517	0
LOC102723544	4
LOC102723582	15
LOC102723604	284
LOC102723617	0
LOC102723649	0
LOC102723661	0
LOC102723701	5
LOC102723703	24
LOC102723704	34
LOC102723709	0
LOC102723729	1
LOC102723766	212
LOC102723769	0
LOC102723778	0
LOC102723780	3
LOC102723809	27
LOC102723824	39
LOC102723828	0
LOC102723831	0
LOC102723833	0
LOC102723854	0
LOC102723883	0
LOC102723885	5
LOC102723895	0
LOC102723927	1
LOC102723968	0
LOC102724000	0
LOC102724009	0
LOC102724020	0
LOC102724034	0
LOC102724050	5
LOC102724053	0
LOC102724058	0
LOC102724084	0
LOC102724094	0
LOC102724096	0
LOC102724153	6
LOC102724163	1
LOC102724188	0
LOC102724190	30
LOC102724201	0
LOC102724238	0
LOC102724279	0
LOC102724297	4
LOC102724301	0
LOC102724312	0
LOC102724321	0
LOC102724323	163
LOC102724421	0
LOC102724434	0
LOC102724450	0
LOC102724467	0
LOC102724484	15
LOC102724511	0
LOC102724539	0
LOC102724552	13
LOC102724555	0
LOC102724589	0
LOC102724596	10
LOC102724601	3
LOC102724604	0
LOC102724612	0
LOC102724623	0
LOC102724651	1
LOC102724659	0
LOC102724661	0
LOC102724663	0
LOC102724691	0
LOC102724699	0
LOC102724710	0
LOC102724719	0
LOC102724776	0
LOC102724784	0
LOC102724804	0
LOC102724814	26
LOC102724849	0
LOC102724874	0
LOC102724890	0
LOC102724913	0
LOC102724919	11
LOC102724927	0
LOC102724933	0
LOC102724957	3
LOC102724958	14
LOC102725079	0
LOC102800447	0
LOC103021295	2
LOC103021296	0
LOC103091866	28
LOC103171574	0
LOC103191607	0
LOC103312105	0
LOC103344931	55
LOC103352541	0
LOC103611081	112
LOC103908605	0
LOC104054148	3
LOC104613533	0
LOC104968399	5
LOC105274304	9
LOC105370306	0
LOC105372441	0
LOC105372795	3
LOC105373300	0
LOC105373383	0
LOC105373609	1
LOC105375734	1
LOC105376360	3
LOC105376671	1
LOC105377348	10
LOC105378732	0
LOC105447645	0
LOC105447648	0
LOC105616981	0
LOC105667213	0
LOC105747689	725
LOC105748977	0
LOC105755953	0
LOC106099130	0
LOC113230	2
LOC115110	30
LOC143666	0
LOC145474	256
LOC145783	6
LOC145845	0
LOC146513	0
LOC146880	770
LOC148413	31
LOC148696	323
LOC148709	10
LOC149373	0
LOC149684	0
LOC149950	0
LOC150776	13
LOC150935	0
LOC151121	0
LOC151174	0
LOC151475	7
LOC151484	0
LOC152225	0
LOC152578	0
LOC153684	40
LOC153910	0
LOC154449	0
LOC154761	0
LOC155060	8
LOC157273	0
LOC158434	0
LOC158435	0
LOC171391	4
LOC1720	0
LOC200726	0
LOC200772	1
LOC202181	33
LOC220729	40
LOC221122	0
LOC221946	147
LOC253573	2
LOC254028	0
LOC254896	258
LOC255187	0
LOC255654	0
LOC256880	0
LOC257396	1
LOC283038	0
LOC283045	0
LOC283140	109
LOC283177	1
LOC283194	7
LOC283214	0
LOC283299	0
LOC283332	1
LOC283335	0
LOC283352	0
LOC283440	0
LOC283575	41
LOC283585	0
LOC283683	2
LOC283710	6
LOC283731	0
LOC283788	29
LOC283856	0
LOC283922	35
LOC284009	4
LOC284023	7
LOC284080	0
LOC284294	0
LOC284344	0
LOC284379	0
LOC284395	2
LOC284412	0
LOC284454	59
LOC284578	0
LOC284581	0
LOC284632	0
LOC284648	0
LOC284661	0
LOC284788	1
LOC284798	0
LOC284825	0
LOC284865	0
LOC284930	0
LOC284933	0
LOC284950	1
LOC285000	0
LOC285043	0
LOC285074	95
LOC285484	1
LOC285593	2
LOC285626	0
LOC285627	0
LOC285629	0
LOC285692	0
LOC285696	96
LOC285740	43
LOC285762	21
LOC285766	0
LOC285768	1
LOC285804	0
LOC285819	10
LOC285847	66
LOC285889	0
LOC286059	70
LOC286083	0
LOC286114	0
LOC286177	0
LOC286238	0
LOC286297	0
LOC286359	0
LOC286370	1
LOC286437	78
LOC338694	0
LOC338797	0
LOC338963	0
LOC339059	0
LOC339166	0
LOC339260	0
LOC339298	0
LOC339529	2
LOC339539	0
LOC339568	1
LOC339593	0
LOC339622	0
LOC339666	5
LOC339803	10
LOC339807	0
LOC339862	0
LOC339874	15
LOC339975	0
LOC340017	1
LOC340074	0
LOC340107	0
LOC340113	2
LOC340357	0
LOC340512	1
LOC341056	0
LOC343052	0
LOC344887	18
LOC344967	0
LOC349160	0
LOC374443	294
LOC375196	2
LOC387810	0
LOC388242	0
LOC388282	0
LOC388406	0
LOC388436	0
LOC388692	0
LOC388780	3
LOC388813	36
LOC388849	0
LOC388882	0
LOC388942	0
LOC389033	0
LOC389199	0
LOC389247	1
LOC389332	1
LOC389602	0
LOC389641	5
LOC389705	0
LOC389765	43
LOC389831	1
LOC389834	15
LOC389895	0
LOC389906	6
LOC390705	0
LOC391003	0
LOC391322	0
LOC392196	0
LOC392232	4
LOC392364	0
LOC392452	0
LOC399715	339
LOC399815	0
LOC399886	0
LOC400043	0
LOC400541	0
LOC400548	2
LOC400553	1
LOC400558	0
LOC400620	1
LOC400655	0
LOC400661	0
LOC400684	8
LOC400685	4
LOC400706	16
LOC400736	0
LOC400794	0
LOC400867	1
LOC400927	0
LOC400927_CSNK1E	3
LOC400940	0
LOC400958	3
LOC400997	0
LOC401010	0
LOC401052	1
LOC401127	0
LOC401134	0
LOC401177	2
LOC401242	0
LOC401286	2
LOC401312	3
LOC401320	374
LOC401324	1
LOC401357	1
LOC401463	0
LOC401557	0
LOC401585	0
LOC403312	3
LOC403323	0
LOC407835	0
LOC414300	0
LOC439933	4
LOC439994	2
LOC440028	2
LOC440040	0
LOC440117	0
LOC440173	0
LOC440300	0
LOC440311	0
LOC440390	1
LOC440434	30
LOC440446	0
LOC440461	0
LOC440600	1
LOC440602	0
LOC440700	1
LOC440704	0
LOC440895	0
LOC440896	1
LOC440910	0
LOC440982	0
LOC441025	0
LOC441081	12
LOC441155	15
LOC441178	0
LOC441204	9
LOC441242	5
LOC441454	7
LOC441455	0
LOC441601	0
LOC441666	1
LOC442028	0
LOC442132	0
LOC442497	0
LOC494127	0
LOC494141	2
LOC51145	0
LOC541472	0
LOC541473	0
LOC550113	0
LOC553103	54
LOC55338	1
LOC554206	1
LOC554223	0
LOC554249	0
LOC574538	0
LOC606724	0
LOC613037	4
LOC613038	0
LOC613266	1
LOC63930	0
LOC641367	94
LOC641746	0
LOC642361	7
LOC642366	4
LOC642423	0
LOC642426	0
LOC642846	4
LOC642852	44
LOC642929	0
LOC642943	0
LOC643072	62
LOC643201	0
LOC643339	3
LOC643355	1
LOC643387	0
LOC643406	7
LOC643441	0
LOC643542	0
LOC643623	0
LOC643711	0
LOC643733	9
LOC643770	0
LOC643802	73
LOC643923	0
LOC644145	0
LOC644172	20
LOC644189	0
LOC644285	215
LOC644554	0
LOC644656	5
LOC644669	0
LOC644762	0
LOC644838	0
LOC644919	0
LOC644936	3
LOC645166	0
LOC645354	0
LOC645382	0
LOC645434	0
LOC645513	110
LOC645752	0
LOC645949	0
LOC646029	0
LOC646214	0
LOC646268	1
LOC646471	10
LOC646522	1
LOC646626	3
LOC646736	0
LOC646743	0
LOC646762	8
LOC646813	0
LOC646903	39
LOC646938	0
LOC647323	0
LOC647859	1
LOC648987	15
LOC649133	0
LOC649324	0
LOC649352	0
LOC650226	0
LOC650293	0
LOC652276	14
LOC653160	1
LOC653513	37
LOC653602	0
LOC653653	0
LOC653712	2
LOC653786	0
LOC654342	0
LOC654841	1
LOC727751	0
LOC727896	103
LOC727924	0
LOC728024	1
LOC728040	2
LOC728084	4
LOC728095	0
LOC728175	110
LOC728323	102
LOC728392	71
LOC728485	0
LOC728554	11
LOC728613	2
LOC728673	1
LOC728730	0
LOC728739	0
LOC728743	7
LOC728752	0
LOC728989	0
LOC729080	0
LOC729083	3
LOC729159	0
LOC729218	60
LOC729296	15
LOC729348	0
LOC729506	1
LOC729603	447
LOC729609	5
LOC729658	5
LOC729683	33
LOC729732	17
LOC729737	178
LOC729739	0
LOC729867	4
LOC729930	0
LOC729950	0
LOC729966	0
LOC729970	0
LOC729987	1
LOC730101	0
LOC730102	10
LOC730159	0
LOC730183	2
LOC730202	0
LOC730668	0
LOC731157	0
LOC731424	215
LOC79160	0
LOC79999	0
LOC81691	3
LOC90246	0
LOC90768	1
LOC90784	8
LOC91450	4
LOC93622	18
LOH12CR1	69
LOH12CR2	8
LONP1	53
LONP2	776
LONRF1	355
LONRF2	2
LONRF3	80
LOR	0
LOX	3
LOXHD1	899
LOXL1	4
LOXL1_AS1	3
LOXL2	2
LOXL3	29
LOXL4	103
LPA	0
LPAL2	5
LPAR1	103
LPAR2	431
LPAR3	1
LPAR4	0
LPAR5	9
LPAR6	270
LPCAT1	880
LPCAT2	2856
LPCAT3	169
LPCAT4	17
LPGAT1	3967
LPIN1	150
LPIN2	1111
LPIN3	0
LPL	7
LPO	0
LPP	2318
LPP_AS1	19
LPP_AS2	13
LPPR1	1
LPPR2	125
LPPR3	1
LPPR4	1
LPPR5	1
LPXN	212
LRAT	0
LRBA	739
LRCH1	216
LRCH2	0
LRCH3	476
LRCH4	524
LRCOL1	0
LRFN1	57
LRFN2	0
LRFN3	1
LRFN4	0
LRFN5	1
LRG1	1439
LRGUK	3
LRIF1	218
LRIG1	39
LRIG2	78
LRIG3	1
LRIT1	0
LRIT2	1
LRIT3	4
LRMP	1626
LRP1	345
LRP1_AS	0
LRP10	495
LRP11	26
LRP12	9
LRP1B	5
LRP2	10
LRP2BP	17
LRP3	5
LRP4	0
LRP4_AS1	0
LRP5	2
LRP5L	18
LRP6	44
LRP8	49
LRPAP1	778
LRPPRC	143
LRR1	36
LRRC1	16
LRRC10	0
LRRC10B	0
LRRC14	5
LRRC14B	0
LRRC15	0
LRRC16A	13
LRRC16B	0
LRRC17	62
LRRC18	121
LRRC19	2
LRRC2	15
LRRC2_AS1	0
LRRC20	2
LRRC23	7
LRRC24	0
LRRC25	485
LRRC26	0
LRRC27	15
LRRC28	39
LRRC29	3
LRRC3	6
LRRC3_AS1	2
LRRC30	0
LRRC31	0
LRRC32	11
LRRC34	25
LRRC36	0
LRRC37A	72
LRRC37A11P	0
LRRC37A2	208
LRRC37A3	65
LRRC37A4P	47
LRRC37A5P	0
LRRC37A6P	1
LRRC37A8P	3
LRRC37B	185
LRRC37BP1	35
LRRC38	0
LRRC39	6
LRRC3B	0
LRRC3C	0
LRRC4	803
LRRC40	75
LRRC41	52
LRRC42	17
LRRC43	0
LRRC45	17
LRRC46	0
LRRC47	71
LRRC48	5
LRRC49	0
LRRC4B	1
LRRC4C	0
LRRC52	0
LRRC55	0
LRRC56	1
LRRC57	121
LRRC58	188
LRRC59	290
LRRC6	399
LRRC61	6
LRRC63	13
LRRC66	0
LRRC69	0
LRRC7	9
LRRC70	69
LRRC71	4
LRRC72	0
LRRC73	1
LRRC74A	0
LRRC74B	0
LRRC75A	97
LRRC75A_AS1	310
LRRC75B	5
LRRC8A	102
LRRC8B	103
LRRC8C	182
LRRC8D	152
LRRC8E	0
LRRC9	2
LRRCC1	46
LRRD1	0
LRRFIP1	4262
LRRFIP2	750
LRRIQ1	1
LRRIQ3	3
LRRIQ4	0
LRRK1	262
LRRK2	30991
LRRN1	93
LRRN2	27
LRRN3	5
LRRN4	4
LRRN4CL	0
LRRTM1	1
LRRTM2	55
LRRTM3	0
LRRTM4	0
LRSAM1	95
LRTM1	0
LRTM2	1
LRTOMT	59
LRWD1	193
LSAMP	1
LSAMP_AS1	1
LSG1	74
LSM1	60
LSM10	62
LSM11	7
LSM12	31
LSM14A	862
LSM14B	73
LSM2	2
LSM3	25
LSM4	34
LSM5	13
LSM6	80
LSM7	10
LSM8	209
LSMEM1	203
LSMEM2	2
LSP1	2151
LSP1P3	0
LSR	3
LSS	22
LST1	751
LTA	7
LTA4H	2541
LTB	393
LTB4R	904
LTB4R2	7
LTBP1	196
LTBP2	68
LTBP3	4
LTBP4	10
LTBR	83
LTC4S	2
LTF	59
LTK	5
LTN1	718
LTV1	38
LUC7L	85
LUC7L2	69
LUC7L3	486
LUCAT1	736
LUM	0
LUNAR1	4
LURAP1	0
LURAP1L	0
LURAP1L_AS1	0
LUZP1	123
LUZP2	1
LUZP4	0
LUZP6	0
LVCAT1	0
LVCAT5	2
LVCAT8	5
LVRN	1
LXN	41
LY6D	0
LY6E	13
LY6G5B	22
LY6G5C	2
LY6G6C	3
LY6G6D	0
LY6G6E	4
LY6G6F	8
LY6H	0
LY6K	0
LY75	58
LY75_CD302	0
LY86	63
LY86_AS1	6
LY9	37
LY96	272
LYAR	62
LYG1	11
LYG2	0
LYL1	188
LYN	7607
LYNX1	0
LYPD1	0
LYPD2	0
LYPD3	1
LYPD4	11
LYPD5	0
LYPD6	0
LYPD6B	1
LYPD8	64
LYPLA1	474
LYPLA2	44
LYPLA2P2	0
LYPLAL1	42
LYPLAL1_AS1	4
LYRM1	221
LYRM2	28
LYRM4	15
LYRM5	38
LYRM7	45
LYRM9	5
LYSMD1	10
LYSMD2	40
LYSMD3	360
LYSMD4	9
LYST	18664
LYVE1	112
LYZ	6826
LYZL1	0
LYZL2	0
LYZL4	0
LYZL6	0
LZIC	105
LZTFL1	33
LZTR1	66
LZTS1	8
LZTS1_AS1	0
LZTS2	4
LZTS3	2
M1AP	16
M6PR	290
MAATS1	0
MAB21L1	0
MAB21L2	13
MAB21L3	81
MACC1	2
MACC1_AS1	0
MACF1	3981
MACROD1	2
MACROD2	1
MACROD2_AS1	0
MACROD2_IT1	2
MAD1L1	78
MAD2L1	4
MAD2L1BP	60
MAD2L2	41
MADCAM1	0
MADD	183
MAEA	658
MAEL	3
MAF	93
MAF1	590
MAFA	1
MAFA_AS1	0
MAFB	239
MAFF	93
MAFG	84
MAFG_AS1	0
MAFIP	9
MAFK	19
MAFTRR	2
MAG	0
MAGEA1	0
MAGEA10	0
MAGEA10_MAGEA5	0
MAGEA11	0
MAGEA12	0
MAGEA2	0
MAGEA2B	0
MAGEA3	0
MAGEA4	0
MAGEA5	0
MAGEA6	0
MAGEA8	0
MAGEA8_AS1	1
MAGEA9	0
MAGEA9B	0
MAGEB1	0
MAGEB10	0
MAGEB16	0
MAGEB17	0
MAGEB18	0
MAGEB2	0
MAGEB3	0
MAGEB4	0
MAGEB5	0
MAGEB6	0
MAGEC1	0
MAGEC2	0
MAGEC3	0
MAGED1	10
MAGED2	92
MAGED4	0
MAGED4B	0
MAGEE1	5
MAGEE2	0
MAGEF1	25
MAGEH1	4
MAGEL2	0
MAGI1	3
MAGI1_AS1	0
MAGI2	2
MAGI2_AS2	0
MAGI2_AS3	27
MAGI3	104
MAGIX	9
MAGOH	52
MAGOH2P	4
MAGOHB	15
MAGT1	425
MAK	286
MAK16	31
MAL	8
MAL2	0
MALAT1	225917
MALL	1
MALRD1	0
MALSU1	26
MALT1	360
MAMDC2	4
MAMDC2_AS1	0
MAMDC4	10
MAML1	387
MAML2	248
MAML3	729
MAMLD1	5
MAMSTR	0
MAN1A1	2011
MAN1A2	690
MAN1B1	72
MAN1B1_AS1	1
MAN1C1	12
MAN2A1	806
MAN2A2	2074
MAN2B1	431
MAN2B2	301
MAN2C1	122
MANBA	963
MANBAL	18
MANEA	52
MANEA_AS1	21
MANEAL	10
MANF	42
MANSC1	827
MANSC4	0
MAOA	21
MAOB	13
MAP10	6
MAP1A	39
MAP1B	5
MAP1LC3A	5
MAP1LC3B	1123
MAP1LC3B2	8
MAP1LC3C	0
MAP1S	25
MAP2	10
MAP2K1	245
MAP2K2	264
MAP2K3	491
MAP2K4	483
MAP2K4P1	2
MAP2K5	33
MAP2K6	577
MAP2K7	58
MAP3K1	3695
MAP3K10	7
MAP3K11	300
MAP3K12	47
MAP3K13	95
MAP3K14	15
MAP3K14_AS1	13
MAP3K15	0
MAP3K19	0
MAP3K2	6351
MAP3K3	1106
MAP3K4	114
MAP3K5	2253
MAP3K6	12
MAP3K7	449
MAP3K7CL	144
MAP3K8	596
MAP3K9	1
MAP4	91
MAP4K1	37
MAP4K2	71
MAP4K3	68
MAP4K4	4831
MAP4K5	343
MAP6	0
MAP6D1	1
MAP7	36
MAP7D1	164
MAP7D2	1
MAP7D3	12
MAP9	18
MAPK1	4885
MAPK10	8
MAPK11	3
MAPK12	0
MAPK13	555
MAPK14	9250
MAPK15	0
MAPK1IP1L	366
MAPK3	246
MAPK4	0
MAPK6	162
MAPK7	25
MAPK8	140
MAPK8IP1	2
MAPK8IP2	0
MAPK8IP3	215
MAPK9	114
MAPKAP1	302
MAPKAPK2	1097
MAPKAPK3	528
MAPKAPK5	61
MAPKAPK5_AS1	11
MAPKBP1	45
MAPRE1	864
MAPRE2	319
MAPRE3	5
MAPT	12
MAPT_AS1	0
MAPT_IT1	2
MARC1	1160
MARC2	2
MARCH1	475
MARCH10	0
MARCH11	0
MARCH2	346
MARCH3	256
MARCH4	1
MARCH5	242
MARCH6	1545
MARCH7	2915
MARCH8	2177
MARCH9	6
MARCKS	3280
MARCKSL1	28
MARCO	38
MARK1	0
MARK2	386
MARK2P9	0
MARK3	1811
MARK4	32
MARS	471
MARS2	11
MARVELD1	2
MARVELD2	1
MARVELD3	3
MAS1	0
MAS1L	0
MASP1	0
MASP2	77
MAST1	0
MAST2	42
MAST3	932
MAST4	71
MASTL	228
MAT1A	3
MAT2A	360
MAT2B	516
MATK	7
MATN1	5
MATN1_AS1	3
MATN2	5
MATN3	0
MATN4	1
MATR3	923
MAU2	208
MAVS	406
MAX	695
MAZ	82
MB	0
MB21D1	134
MB21D2	9
MBD1	202
MBD2	852
MBD3	28
MBD3L1	0
MBD3L2	0
MBD3L3	0
MBD3L4	0
MBD3L5	0
MBD4	573
MBD5	217
MBD6	70
MBIP	18
MBL1P	0
MBL2	0
MBLAC1	2
MBLAC2	12
MBNL1	4799
MBNL1_AS1	95
MBNL2	198
MBNL3	6585
MBOAT1	664
MBOAT2	1697
MBOAT4	7
MBOAT7	508
MBP	2710
MBTD1	252
MBTPS1	276
MBTPS2	11
MC1R	12
MC2R	0
MC3R	0
MC4R	0
MC5R	0
MCAM	45
MCAT	31
MCC	347
MCCC1	44
MCCC2	24
MCCD1	1
MCEE	8
MCEMP1	473
MCF2	21
MCF2L	3
MCF2L_AS1	0
MCF2L2	16
MCFD2	168
MCHR1	0
MCHR2	0
MCHR2_AS1	0
MCIDAS	0
MCL1	25095
MCM10	36
MCM2	20
MCM3	53
MCM3AP	256
MCM3AP_AS1	34
MCM4	56
MCM5	59
MCM6	52
MCM7	67
MCM8	65
MCM8_AS1	2
MCM9	412
MCMBP	1172
MCMDC2	2
MCOLN1	81
MCOLN2	37
MCOLN3	2
MCPH1	93
MCPH1_AS1	2
MCRS1	29
MCTP1	2231
MCTP2	8683
MCTS1	180
MCTS2P	19
MCU	268
MCUR1	64
MDC1	31
MDFI	0
MDFIC	144
MDGA1	17
MDGA2	0
MDH1	100
MDH1B	0
MDH2	49
MDK	1
MDM1	87
MDM2	1472
MDM4	1391
MDN1	227
MDP1	3
MDS2	0
ME1	5
ME2	793
ME3	7
MEA1	36
MEAF6	77
MEAT6	0
MECOM	4
MECP2	320
MECR	1
MED1	534
MED10	36
MED11	87
MED12	597
MED12L	99
MED13	3195
MED13L	4872
MED14	280
MED14OS	6
MED15	117
MED15P9	0
MED16	121
MED17	182
MED18	74
MED19	30
MED20	85
MED21	201
MED22	71
MED23	563
MED24	43
MED25	58
MED26	53
MED27	31
MED28	346
MED29	167
MED30	70
MED31	23
MED4	134
MED4_AS1	1
MED6	122
MED7	45
MED8	103
MED9	4
MEDAG	0
MEF2A	1092
MEF2B	0
MEF2BNB	33
MEF2BNB_MEF2B	0
MEF2C	319
MEF2C_AS1	20
MEF2D	194
MEFV	2095
MEG3	0
MEG8	0
MEG9	0
MEGF10	0
MEGF11	75
MEGF6	207
MEGF8	10
MEGF9	9970
MEI1	67
MEI4	0
MEIG1	2
MEIKIN	40
MEIOB	1
MEIS1	26
MEIS1_AS2	0
MEIS1_AS3	0
MEIS2	0
MEIS3	0
MEIS3P1	3
MELK	29
MEMO1	198
MEN1	4
MEOX1	3
MEOX2	0
MEOX2_AS1	0
MEP1A	0
MEP1B	1
MEPCE	92
MEPE	3
MERTK	30
MESDC1	22
MESDC2	71
MESP1	0
MESP2	0
MEST	16
MESTIT1	1
MET	3
METAP1	45
METAP1D	0
METAP2	65
METRN	2
METRNL	392
METTL1	2
METTL10	46
METTL11B	0
METTL12	4
METTL13	29
METTL14	102
METTL15	60
METTL16	35
METTL17	33
METTL18	8
METTL20	41
METTL21A	77
METTL21B	6
METTL21C	0
METTL21EP	0
METTL22	60
METTL23	106
METTL24	2
METTL25	98
METTL2A	21
METTL2B	22
METTL3	197
METTL4	103
METTL5	8
METTL6	56
METTL7A	190
METTL7B	8
METTL8	52
METTL9	2331
MEX3A	0
MEX3B	4
MEX3C	156
MEX3D	4
MFAP1	168
MFAP2	0
MFAP3	300
MFAP3L	183
MFAP4	4
MFAP5	3
MFF	358
MFGE8	1
MFHAS1	28
MFI2	3
MFI2_AS1	0
MFN1	401
MFN2	934
MFNG	59
MFRP	0
MFSD1	589
MFSD10	45
MFSD11	92
MFSD12	17
MFSD2A	12
MFSD2B	19
MFSD3	1
MFSD4	15
MFSD5	53
MFSD6	168
MFSD6L	8
MFSD7	22
MFSD8	80
MFSD9	45
MGA	454
MGAM	17009
MGAM2	2684
MGARP	0
MGAT1	420
MGAT2	130
MGAT3	2
MGAT3_AS1	0
MGAT4A	636
MGAT4B	110
MGAT4C	0
MGAT4D	0
MGAT4EP	0
MGAT5	332
MGAT5B	0
MGC12916	224
MGC15885	0
MGC16025	30
MGC16142	21
MGC16275	6
MGC27345	31
MGC27382	2
MGC2889	2
MGC32805	0
MGC34796	2
MGC39584	0
MGC45922	0
MGC50722	0
MGC57346	12
MGC57346_CRHR1	0
MGC70870	5
MGC72080	12
MGEA5	5615
MGLL	19
MGME1	127
MGMT	4
MGP	7
MGRN1	181
MGST1	38
MGST2	60
MGST3	28
MHRT	0
MIA	0
MIA_RAB4B	0
MIA2	0
MIA3	669
MIAT	582
MIATNB	85
MIB1	723
MIB2	48
MICA	61
MICAL1	655
MICAL2	2247
MICAL3	143
MICALCL	91
MICALL1	16
MICALL2	4
MICB	142
MICU1	298
MICU2	242
MICU3	2
MID1	0
MID1IP1	335
MID1IP1_AS1	1
MID2	11
MIDN	426
MIEF1	42
MIEF2	8
MIEN1	20
MIER1	1695
MIER2	7
MIER3	107
MIF	0
MIF_AS1	0
MIF4GD	4
MIIP	140
MILR1	439
MIMT1	0
MINA	33
MINK1	131
MINOS1	35
MINOS1_NBL1	0
MINOS1P1	85
MINPP1	131
MIOS	152
MIOX	0
MIP	0
MIPEP	11
MIPEPP3	15
MIPOL1	1
MIR1_1	0
MIR1_1HG	0
MIR1_2	0
MIR100	0
MIR100HG	0
MIR101_1	0
MIR101_2	0
MIR103A1	0
MIR103A2	0
MIR103B1	0
MIR103B2	0
MIR105_1	0
MIR105_2	0
MIR106A	0
MIR106B	0
MIR107	0
MIR10A	0
MIR10B	0
MIR1178	0
MIR1179	0
MIR1180	0
MIR1181	0
MIR1182	0
MIR1183	2
MIR1184_1	0
MIR1184_2	0
MIR1184_3	0
MIR1185_1	0
MIR1185_2	0
MIR1193	0
MIR1197	0
MIR1199	0
MIR1200	6
MIR1202	0
MIR1203	0
MIR1204	0
MIR1205	0
MIR1206	2
MIR1207	1
MIR1208	0
MIR122	0
MIR1224	0
MIR1225	0
MIR1226	0
